# 2D packing, generated 2026-08-07T23:52:03.271564+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = y
# porosity_achieved = 0.325116  (target 0.325000)
# 93 distinct grains; 99 rows including 6 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.300469603930e-03 6.994672817424e-05 3.753025030834e-05
1.560683940217e-03 6.100267829492e-05 3.080796884733e-05
2.310571609252e-04 1.041258919032e-04 7.719429867665e-05
9.497676519755e-04 1.119897916239e-04 1.081697705972e-04
1.209921484769e-03 1.498433107519e-04 7.330452515084e-05
1.354724156292e-03 1.594806718022e-04 6.715921197724e-05
4.119687321640e-04 2.258379107942e-04 1.407974257690e-04
7.876999765094e-04 1.590564280934e-04 5.531855763500e-05
1.515333955867e-03 1.478935107139e-04 6.098294854205e-05
6.225641113905e-04 3.082181642744e-04 8.533733006384e-05
4.214404327648e-05 9.206348894568e-05 1.104592633866e-04
4.214404327648e-05 2.092063488946e-03 1.104592633866e-04
1.859422181192e-03 1.306453768517e-04 7.180924435577e-05
1.944648600559e-03 2.426744521009e-04 6.895411134405e-05
8.878482108152e-04 4.138717179590e-04 2.000000000000e-04
1.162099227293e-03 4.176991665102e-04 7.258820470902e-05
1.785498019701e-04 2.712212216436e-04 9.699252540658e-05
1.265866058572e-03 4.677506042230e-04 4.261900726499e-05
2.924153053844e-04 4.868709194387e-04 1.462138742157e-04
6.180858961722e-04 4.751238797171e-04 7.662897593630e-05
3.227652614319e-05 3.484916881237e-04 6.843606305187e-05
6.850435964803e-04 7.176673954535e-04 1.652717963445e-04
4.849854996452e-04 5.807905018386e-04 6.803870494217e-05
1.117433861749e-03 5.548211344631e-04 6.940113156055e-05
1.443466999112e-03 2.333920695041e-04 4.833185634383e-05
1.845953069645e-03 4.142226564266e-04 1.289596451118e-04
3.867349989860e-04 6.893057060481e-04 7.711558517262e-05
1.272658554029e-03 6.159467315976e-04 9.742642581024e-05
4.640603851194e-04 8.271869160751e-04 8.096807438519e-05
1.447887101985e-03 6.184688409739e-04 7.782119515363e-05
3.825507173428e-05 5.042625090986e-04 8.337799264699e-05
5.812844043681e-04 9.446577477883e-04 8.431144322122e-05
9.374111574904e-04 7.133263015784e-04 8.352141864942e-05
1.931420585511e-03 5.590867370726e-04 3.655985485799e-05
1.662527397462e-03 6.069835328645e-04 1.371270162666e-04
1.090058222145e-03 7.449236960341e-04 7.236161982492e-05
1.371375497626e-03 7.127951191012e-04 4.086566881986e-05
7.215109204372e-04 9.434459355858e-04 5.566075642088e-05
1.001384400490e-03 8.682029621456e-04 7.949628777261e-05
1.868581426645e-03 6.459941233318e-04 7.068590810481e-05
1.358922627862e-04 5.872578102407e-04 3.973501851853e-05
3.980843109112e-04 1.006394234531e-03 1.090116348961e-04
8.592256521612e-04 8.599344186804e-04 5.942614457465e-05
1.790457284745e-03 8.021048937614e-04 9.619377583679e-05
5.503698496242e-04 1.087867114718e-03 6.219849623011e-05
4.551022151846e-04 1.147586407084e-03 4.325518757610e-05
8.622140793809e-04 1.027748853228e-03 1.083647320244e-04
5.699575175332e-04 1.284627939715e-03 1.355363153174e-04
3.337136022324e-04 1.324041924782e-03 1.039739523949e-04
2.381913714939e-05 9.088323531401e-04 1.604160974256e-04
1.713311166295e-03 1.092397198121e-03 2.000000000000e-04
8.145033647753e-04 1.409655941697e-03 1.391191437164e-04
1.328852314715e-03 1.198125840144e-03 1.986802975813e-04
1.586218926535e-03 1.422343573467e-03 1.426570206483e-04
4.534497306588e-04 1.472441790267e-03 8.441458106770e-05
6.345492652522e-04 1.455552511118e-03 4.417895366952e-05
6.628549688857e-04 1.582860796782e-03 8.623837887227e-05
2.000748494050e-04 1.384603940476e-03 4.274776186176e-05
1.341965003876e-03 1.520658482301e-03 1.206409095249e-04
1.070357486283e-03 1.198531080409e-03 5.981484849553e-05
2.120918499908e-04 1.058054470370e-03 7.982110220235e-05
1.042299066563e-03 1.414299626161e-03 8.848828463172e-05
9.766598008400e-04 1.614154744645e-03 1.218702298381e-04
7.857584186750e-04 1.714276409082e-03 9.369367451651e-05
1.164646653784e-03 1.616626215349e-03 6.484965054053e-05
1.154995384248e-03 -1.178986415054e-04 2.000000000000e-04
1.154995384248e-03 1.882101358495e-03 2.000000000000e-04
1.258012020133e-05 1.192114717346e-03 1.154449630743e-04
1.038112230453e-04 1.343996292276e-03 6.173058854744e-05
1.496516654998e-03 1.598140135394e-03 5.205728449988e-05
8.317489303334e-04 -7.995314091412e-05 1.171545940649e-04
8.317489303334e-04 1.920046859086e-03 1.171545940649e-04
2.442722580109e-04 1.572808582509e-03 1.475959590508e-04
1.894298472394e-03 1.563892357315e-03 1.963843703147e-04
1.617912054444e-03 1.642254726718e-03 7.710517202010e-05
1.418950992974e-03 1.718436005177e-03 9.107736613413e-05
1.708747444902e-03 1.738389422910e-03 5.515573668580e-05
1.433786119753e-03 1.897628578760e-03 7.922571097662e-05
5.231619810866e-04 1.592811624528e-03 5.380875810011e-05
9.828700100145e-05 1.724008628576e-03 6.257894695995e-05
1.914310327988e-04 1.749616247149e-03 3.272650873710e-05
1.516583843467e-04 1.824701993806e-03 4.902804272861e-05
1.581933871177e-03 1.920572918672e-03 7.069103841751e-05
1.985029578398e-03 1.868086128646e-03 1.206859277823e-04
1.766056328865e-03 -3.534367226419e-05 1.186376903845e-04
1.766056328865e-03 1.964656327736e-03 1.186376903845e-04
4.473117714076e-04 1.756259263541e-03 1.250217380058e-04
2.588491894399e-04 1.824802540197e-03 5.816280952142e-05
1.770111209340e-04 -4.573678840323e-05 7.757659109402e-05
1.770111209340e-04 1.954263211597e-03 7.757659109402e-05
3.441018562162e-04 1.923201150474e-03 7.124817870724e-05
5.800781250000e-04 -5.859375000000e-06 6.357661885455e-05
5.800781250000e-04 1.994140625000e-03 6.357661885455e-05
1.447265625000e-03 8.769531250000e-04 3.409444955055e-05
1.267578125000e-03 8.613281250000e-04 7.324498417453e-05
1.591796875000e-03 3.417968750000e-04 8.750332331181e-05
1.396484375000e-03 3.847656250000e-04 1.025918297919e-04
1.685546875000e-03 1.738281250000e-04 9.850135142272e-05
