series,kind,form,a,a_ci95,m,C,t0_s,r2,n_pts,t_lo_s,t_hi_s,rn_lo,rn_hi,R0_m,eps_m,rn_floor,rmin_used
coarse eps0.87um @r=16.4um,model,d_free,0.2294521267789329,0.0036344354701117365,4.35820758795344,1.488734050012696e-06,35305.78199778078,0.9999055131932524,24,791.7422403560922,255401.34224035608,0.19019383285302596,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
coarse eps0.87um @r=16.4um,model,d_fixed,0.09617598638968637,0.015622574083938526,10.39760586336172,7.435522377935757e-06,0.0,0.8687295379842596,24,791.7422403560922,255401.34224035608,0.19019383285302596,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
coarse eps0.87um @r=16.4um,model,kucz,0.23351646276002827,0.0029369767419736826,4.282353321819729,2.694016802040699e-05,0.0,0.9998949630177444,24,791.7422403560922,255401.34224035608,0.19019383285302596,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
Molaro 2019 (-20C) @r=16.4um,data,d_free,0.2044426330734572,0.05283447416916733,4.891347685004112,5.76823771797862e-06,60.34815680745392,0.9861253799105083,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 (-20C) @r=16.4um,data,d_fixed,0.18450982467102453,0.018977446359505722,5.419765596671993,6.769141139099359e-06,0.0,0.9837460594790253,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 (-20C) @r=16.4um,data,kucz,0.2477819368338731,0.07527272408381755,4.035806696718398,0.002975178387025006,0.0,0.9742022086818832,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
