series,kind,form,a,a_ci95,m,C,t0_s,r2,n_pts,t_lo_s,t_hi_s,rn_lo,rn_hi,R0_m,eps_m,rn_floor,rmin_used
coarse eps0.87um,model,d_free,0.208318667832571,0.0016962269728595916,4.800337916925025,1.9402305123753993e-06,264.496913077454,0.999689818890132,53,126.437,283262.0,0.07873804034582134,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
coarse eps0.87um,model,d_fixed,0.18870864410625277,0.004252341304353315,5.299174315708337,2.398837655222978e-06,0.0,0.9933040396013786,53,126.437,283262.0,0.07873804034582134,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
coarse eps0.87um,model,kucz,0.21101576113023773,0.0025057779138512727,4.73898250369462,0.0022067876823550505,0.0,0.9991087970116096,53,126.437,283262.0,0.07873804034582134,0.3085841498559078,8.675e-05,8.675e-07,0.34641016151377546,0.0
fine eps0.24um,model,d_free,0.21871517949222552,0.006202449782024879,4.572156364828561,7.724649699549507e-07,73.10551523507338,0.9949846760770549,57,126.437,283063.0,0.026824720461095103,0.1472964841498559,8.675e-05,2.4002e-07,0.18221310005829172,0.0
fine eps0.24um,model,d_fixed,0.21160305717538763,0.004254824786094175,4.725829642296462,8.334761112583507e-07,0.0,0.9942447612678424,57,126.437,283063.0,0.026824720461095103,0.1472964841498559,8.675e-05,2.4002e-07,0.18221310005829172,0.0
fine eps0.24um,model,kucz,0.23587188342934146,0.005438943584982555,4.239589668174941,0.00427083871059719,0.0,0.9955799076241105,57,126.437,283063.0,0.026824720461095103,0.1472964841498559,8.675e-05,2.4002e-07,0.18221310005829172,0.0
Molaro 2019 (-20C),data,d_free,0.2044426330734572,0.05283447416916733,4.891347685004112,5.76823771797862e-06,60.34815680745392,0.9861253799105083,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 (-20C),data,d_fixed,0.18450982467102453,0.018977446359505722,5.419765596671993,6.769141139099359e-06,0.0,0.9837460594790253,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 (-20C),data,kucz,0.2477819368338731,0.07527272408381755,4.035806696718398,0.002975178387025006,0.0,0.9742022086818832,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
