w_um,t_coarse_h,t_fine_h,ratio
13.934270999999999,0.05076850236950083,7.621751354521856,150.12755938809457
15.871215833333332,0.18322976691314735,13.181108800873645,71.93759520046552
17.808160666666666,0.3700164870661406,20.710674981755563,55.972303142409764
19.7451055,0.630127516666856,30.58532045797924,48.538303198953116
21.682050333333333,0.9982048418209877,43.18124465062226,43.25890122096416
23.618995166666664,1.5007497451715257,59.051098998501324,39.34773215087381
25.55594,2.191851857325181,78.62861111111111,35.87314117436079
