# 2D packing, generated 2026-08-07T23:51:50.927716+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = none
# porosity_achieved = 0.324994  (target 0.325000)
# 81 distinct grains; 81 rows including 0 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
2.839556456854e-04 -1.271078153800e-04 1.728921846200e-04
6.483126236710e-04 -9.977345397095e-05 1.924886779336e-04
6.970979098465e-05 -7.286232903840e-06 7.258387914897e-05
4.212669006594e-04 1.480152678921e-04 1.345929234611e-04
9.269609308644e-04 -6.755415402315e-05 8.801615694604e-05
8.482326061522e-04 1.049172589541e-04 9.363417566784e-05
1.618165671875e-03 1.166235459025e-05 1.977996224359e-04
1.904957916724e-03 9.777714608666e-05 1.016424404406e-04
1.791918660758e-03 3.347326799591e-04 1.608947920084e-04
6.163053520013e-04 1.449218398497e-04 5.429108675081e-05
1.742631710993e-04 1.099053807886e-04 8.446797093002e-05
8.130326008541e-05 5.117845587557e-04 1.783555788286e-04
6.218880045243e-04 3.695591419181e-04 1.642891861313e-04
3.304138730608e-04 6.522936856451e-04 1.076495124482e-04
6.259307872926e-04 7.378388544890e-04 2.000000000000e-04
1.108073662095e-03 -3.230819756114e-05 9.649427327611e-05
1.055591966303e-03 2.026076533130e-04 1.355847532890e-04
8.842358039284e-04 7.506897044088e-04 5.862448832795e-05
1.830879365508e-03 5.831243244360e-04 8.203161199046e-05
8.695338350048e-04 9.055879033530e-04 9.577388026904e-05
1.928126077685e-03 6.563747623857e-04 3.228529135989e-05
7.444976596769e-04 9.355454083176e-04 3.053412904332e-05
1.548265499318e-03 3.458955530281e-04 8.301394669389e-05
1.319235009838e-03 1.166235480462e-05 1.011310396015e-04
1.867508151780e-03 7.013087782085e-04 4.169887373252e-05
1.036552567452e-03 9.055879033530e-04 7.124485217860e-05
1.376373979413e-03 4.596806887541e-04 1.231261797427e-04
9.760871153807e-04 1.080575447113e-03 1.091022824003e-04
3.859468475146e-04 8.098553085216e-04 5.055670217093e-05
3.956597462869e-04 1.054775578497e-03 1.917571178048e-04
1.160126966685e-03 4.756966428639e-04 9.371311858591e-05
1.992270552912e-03 7.291228650444e-04 5.651196326086e-05
6.628107573135e-04 1.010752145179e-03 7.539389322187e-05
1.886261139794e-03 8.346111536341e-04 9.291612488782e-05
8.181071834540e-04 1.163037039728e-03 6.910426391112e-05
1.647227565044e-04 7.564613840540e-04 8.015082577462e-05
6.493439977350e-04 1.241493459827e-03 1.170043675617e-04
7.803529933848e-05 9.520746256595e-04 1.319727266128e-04
8.162681788819e-04 1.325818213510e-03 7.000992690613e-05
1.260226160117e-03 6.293104301835e-04 8.245729504228e-05
1.883694435120e-03 9.968367394402e-04 6.745650478334e-05
7.027048156185e-04 1.434688177384e-03 8.342411289293e-05
1.468307511681e-03 7.068731624170e-04 1.396098711491e-04
1.291741936939e-03 7.500615980421e-04 4.216098227846e-05
1.750086559787e-03 9.968367394402e-04 6.615137054947e-05
1.292594556510e-03 9.974928829574e-04 2.000000000000e-04
1.110020848133e-03 1.187091774137e-03 6.202332261432e-05
1.611709280429e-03 1.238668737839e-03 2.000000000000e-04
1.370091661383e-03 1.393885137132e-03 8.717800132140e-05
1.515113497576e-03 1.580762331080e-03 1.493688620921e-04
1.313758396437e-03 1.689941543869e-03 7.968130110285e-05
4.671519568709e-04 1.304006848107e-03 6.752528021991e-05
1.764250203712e-03 1.711757807816e-03 1.321074482244e-04
9.784933283368e-04 1.325818213617e-03 9.221522254872e-05
2.216891070907e-04 1.410391832642e-03 2.000000000000e-04
4.919188681546e-04 1.442178981508e-03 7.209290067488e-05
1.601733635309e-03 1.737599129069e-03 2.979818137428e-05
8.768505493029e-04 1.487862535694e-03 9.865896963273e-05
1.043277928792e-03 1.531450920049e-03 7.338178104637e-05
1.174673466742e-03 1.730317354460e-03 6.514557399084e-05
1.996422467159e-03 1.711757807816e-03 1.000648152229e-04
1.605606799852e-03 1.851743692981e-03 7.946707205957e-05
5.937619270640e-04 1.692005385899e-03 1.960051245968e-04
1.435509969244e-03 1.788784176450e-03 7.336373514986e-05
1.899696071785e-03 1.834863118974e-03 5.092397206647e-05
4.426826075715e-05 1.934297291216e-03 1.245419004942e-04
1.777076833792e-03 1.991395855092e-03 1.416769961888e-04
1.000740391092e-03 1.731441872604e-03 1.087911367578e-04
2.236383029052e-04 2.052728409947e-03 9.039888647766e-05
8.371346650196e-04 1.883694875556e-03 1.137934390298e-04
1.460165901016e-03 1.975724044458e-03 1.116459379808e-04
1.132073254742e-03 1.899093132178e-03 1.041766211567e-04
1.255154077238e-03 2.090725487666e-03 1.234182656507e-04
6.644347109871e-04 1.958300688342e-03 7.433232056832e-05
7.709895442163e-04 2.057083176345e-03 7.096706835138e-05
9.063475252388e-04 2.057083176452e-03 6.439091267110e-05
3.008761841203e-04 1.702969741333e-03 9.708577514219e-05
9.082031250000e-04 5.175781250000e-04 1.074552959353e-04
1.876953125000e-03 1.458984375000e-03 1.451633138755e-04
1.955078125000e-03 1.189453125000e-03 1.358791182104e-04
1.064453125000e-03 7.050781250000e-04 9.428321295221e-05
