3.242636e-04 5.001540e-07 0.000000e+00 0 1.000000e-04 4.998460e-07 4.242119e-10 4.596420e-04
3.242636e-04 5.001540e-07 1.000000e-04 1 1.333521e-04 4.998460e-07 4.242119e-10 4.596420e-04
