# periodic 2D packing, generated 2026-08-03T17:30:36.103390+00:00
# porosity_achieved = 0.326388  (target 0.325000)
# 32 distinct grains; 40 rows including 8 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
6.800822951007e-04 4.740594690936e-04 8.830398728155e-05
2.357822160517e-04 8.776185561224e-05 1.024672212491e-04
2.357822160517e-04 1.087761855612e-03 1.024672212491e-04
3.687047740847e-04 -3.273957825848e-05 7.694579849251e-05
3.687047740847e-04 9.672604217415e-04 7.694579849251e-05
-1.154154379989e-05 2.710730790963e-04 5.653581135217e-05
9.884584562001e-04 2.710730790963e-04 5.653581135217e-05
6.951895530317e-04 6.319448787305e-04 7.030442865886e-05
1.630301053221e-04 2.634149584605e-04 5.375017422994e-05
2.170385252614e-04 8.952623959227e-04 9.094382309701e-05
-7.221413453163e-05 5.623545643917e-04 1.724793999508e-04
9.277858654684e-04 5.623545643917e-04 1.724793999508e-04
4.294284534441e-04 1.126231751172e-04 6.899726917999e-05
9.156023033646e-04 7.993398033966e-04 6.471109923869e-05
6.283272968471e-04 -1.542370922447e-05 1.127407811136e-04
6.283272968471e-04 9.845762907755e-04 1.127407811136e-04
7.454054616621e-04 8.004120455422e-04 1.054897392685e-04
1.981423247655e-04 5.562854486443e-04 9.302584060136e-05
5.482312462320e-04 1.495755336719e-04 5.541975749365e-05
5.298723789691e-04 2.907795635954e-04 8.696835133880e-05
8.656833993360e-04 -3.042688065429e-06 1.249385208631e-04
8.656833993360e-04 9.969573119346e-04 1.249385208631e-04
3.859367709631e-04 5.400057707602e-04 4.506306316312e-05
7.152063303830e-04 1.455706791049e-04 7.020098241630e-05
5.925164234550e-05 8.840568941965e-04 3.410891598973e-05
3.876318011107e-04 6.415717052225e-04 4.631200969398e-05
3.230553344701e-04 5.897877493386e-04 3.513868523807e-05
1.042443034517e-04 3.830939485466e-04 7.846279947680e-05
8.200415431190e-04 3.713419541670e-04 4.682639057968e-05
3.443886290950e-04 2.598990724954e-04 1.010688901880e-04
4.219601803612e-05 1.289104280351e-04 9.544457660189e-05
1.042196018036e-03 1.289104280351e-04 9.544457660189e-05
5.219660413234e-04 8.233900011903e-04 8.037512306349e-05
5.670929806243e-04 4.646948911474e-04 2.507296892526e-05
5.667544088844e-04 5.822443658659e-04 6.741204681435e-05
7.067908016852e-04 3.016786870934e-04 8.613533423797e-05
1.332799476062e-04 7.310554233024e-04 9.339377358026e-05
4.772717374208e-04 1.350756421720e-05 4.106278772556e-05
4.772717374208e-04 1.013507564217e-03 4.106278772556e-05
2.509169556568e-04 4.025710107738e-04 6.949769231864e-05
