0.002 0.002 0.000193359375
0.0013671875000000001 0.00179296875 1.953125e-05 3.90625e-05
0.001666015625 0.00044921875 1.7578125000000002e-05 3.5156250000000004e-05
0.000568359375 0.00174609375 1.5625e-05 3.125e-05
0.000998046875 0.001640625 2.05078125e-05 4.1015625e-05
0.000236328125 0.0009355468750000001 1.5625e-05 3.125e-05
0.0006816406250000001 0.0005566406250000001 2.5390625000000002e-05 5.0781250000000004e-05
0.00198046875 0.000888671875 2.05078125e-05 4.1015625e-05
0.0011640625 0.0011054687500000001 1.953125e-05 3.90625e-05
0.0016152343750000001 0.001583984375 9.765625e-06 1.953125e-05
0.0006816406250000001 0.0019765625 7.8125e-06 1.5625e-05
0.001689453125 0.0003203125 7.8125e-06 1.5625e-05
0.000228515625 8.59375e-05 1.07421875e-05 2.1484375e-05
0.00028125000000000003 0.001029296875 2.1484375e-05 4.296875e-05
0.0016152343750000001 0.0018339843750000001 5.859375e-06 1.171875e-05
0.000880859375 0.00102734375 1.953125e-05 3.90625e-05
0.0007578125 0.000494140625 8.789062500000001e-06 1.7578125000000002e-05
0.000193359375 0.000384765625 2.1484375e-05 4.296875e-05
0.001763671875 0.00040039062500000003 1.3671875e-05 2.734375e-05
0.0009765625 5.859375e-06 1.3671875e-05 2.734375e-05
0.001326171875 0.00030859375 3.125e-05 6.25e-05
0.0019296875 0.001759765625 1.85546875e-05 3.7109375e-05
0.00187890625 0.001693359375 2.05078125e-05 4.1015625e-05
8.398437500000001e-05 0.001482421875 2.05078125e-05 4.1015625e-05
0.00048828125 0.00108203125 8.789062500000001e-06 1.7578125000000002e-05
0.001224609375 0.0017421875 2.1484375e-05 4.296875e-05
0.0013203125 0.0007734375 2.9296875e-05 5.859375e-05
0.000451171875 0.000298828125 2.63671875e-05 5.2734375e-05
0.0008007812500000001 0.0007578125 2.83203125e-05 5.6640625e-05
0.000783203125 0.0011796875 2.734375e-05 5.46875e-05
0.000890625 0.001275390625 1.46484375e-05 2.9296875e-05
0.001912109375 0.00030078125 1.5625e-05 3.125e-05
0.00071484375 0.000478515625 1.07421875e-05 2.1484375e-05
0.001650390625 0.000193359375 1.7578125000000002e-05 3.5156250000000004e-05
0.00190234375 0.0004296875 3.5156250000000004e-05 7.031250000000001e-05
2.734375e-05 0.000599609375 1.3671875e-05 2.734375e-05
0.000185546875 0.00132421875 7.8125e-06 1.5625e-05
0.001689453125 0.001689453125 1.85546875e-05 3.7109375e-05
0.001919921875 0.001138671875 2.83203125e-05 5.6640625e-05
0.0011250000000000001 0.000384765625 1.7578125000000002e-05 3.5156250000000004e-05
9.765625e-05 0.000359375 1.5625e-05 3.125e-05
0.0019375 0.00128125 1.85546875e-05 3.7109375e-05
0.00012109375 0.000751953125 1.171875e-05 2.34375e-05
0.00042578125 0.000478515625 1.5625e-05 3.125e-05
0.001134765625 0.0009335937500000001 2.734375e-05 5.46875e-05
0.000953125 0.000642578125 1.66015625e-05 3.3203125e-05
0.000109375 4.8828125e-05 1.953125e-05 3.90625e-05
0.0016074218750000001 6.0546875e-05 1.07421875e-05 2.1484375e-05
0.000830078125 0.00193359375 8.789062500000001e-06 1.7578125000000002e-05
0.001455078125 0.00085546875 1.66015625e-05 3.3203125e-05
0.000865234375 0.001744140625 2.1484375e-05 4.296875e-05
0.00011523437500000001 0.0011796875 1.2695312500000001e-05 2.5390625000000002e-05
0.0017265625 0.000708984375 2.24609375e-05 4.4921875e-05
0.001060546875 0.001529296875 1.85546875e-05 3.7109375e-05
0.000615234375 9.765625e-06 2.83203125e-05 5.6640625e-05
0.001484375 0.0016191406250000001 2.05078125e-05 4.1015625e-05
0.001693359375 0.0008359375 2.24609375e-05 4.4921875e-05
0.001939453125 2.734375e-05 3.22265625e-05 6.4453125e-05
0.001904296875 0.001025390625 2.05078125e-05 4.1015625e-05
0.000384765625 0.000396484375 6.8359375e-06 1.3671875e-05
0.000619140625 0.00189453125 6.8359375e-06 1.3671875e-05
0.00197265625 0.0006796875000000001 1.2695312500000001e-05 2.5390625000000002e-05
0.000177734375 0.00190234375 2.1484375e-05 4.296875e-05
0.00040429687500000003 0.0019589843750000002 3.7109375e-05 7.421875e-05
0.001796875 0.00179296875 1.953125e-05 3.90625e-05
0.000748046875 0.000822265625 1.171875e-05 2.34375e-05
0.00019140625 0.00013671875 1.46484375e-05 2.9296875e-05
0.00108203125 0.001900390625 3.7109375e-05 7.421875e-05
0.0013593750000000001 0.0013515625000000001 1.953125e-05 3.90625e-05
0.00026953125 0.0012578125 1.46484375e-05 2.9296875e-05
0.000595703125 0.0006640625 4.1015625e-05 8.203125e-05
0.0014609375 0.00040429687500000003 1.7578125000000002e-05 3.5156250000000004e-05
0.0009375 0.00042578125 1.3671875e-05 2.734375e-05
0.001185546875 0.000224609375 1.46484375e-05 2.9296875e-05
0.00181640625 0.00095703125 1.3671875e-05 2.734375e-05
0.00075 0.00061328125 9.765625e-06 1.953125e-05
0.001509765625 0.0009316406250000001 7.8125e-06 1.5625e-05
0.00146875 0.000123046875 1.953125e-05 3.90625e-05
5.859375e-06 0.00152734375 1.5625e-05 3.125e-05
0.0017890625 0.001458984375 1.171875e-05 2.34375e-05
0.001482421875 0.00175390625 3.90625e-05 7.8125e-05
0.00033984375000000003 6.0546875e-05 1.5625e-05 3.125e-05
0.000517578125 0.00050390625 1.85546875e-05 3.7109375e-05
0.000486328125 7.6171875e-05 3.61328125e-05 7.2265625e-05
0.000228515625 0.0013554687500000001 9.765625e-06 1.953125e-05
0.00171484375 0.001076171875 1.85546875e-05 3.7109375e-05
0.000431640625 0.001220703125 3.125e-05 6.25e-05
0.001521484375 0.0011484375 1.07421875e-05 2.1484375e-05
