0.001,0.001,7.80993079467944e-05,0
0.000942034366165677,0.00123112120105266,0.000160179990948093,0
0.00119713640040111,0.00126598350952081,9.72931696391543e-05,0
0.00139307533033056,0.00133070207414915,0.00010905739825308,0
0.0015258915128968,0.00118456290022716,8.84186674006384e-05,0
0.00169180171740795,0.000993246072125778,0.000164817042316029,0
0.00163018812350885,0.000730353871900581,0.00010519877924339,0
0.00164642485923901,0.000490468731732901,0.00013523522846026,0
0.00160101517085097,0.000182716991516043,0.000175848640305068,0
0.00130768893020512,0.000367953121457238,0.000171070236793051,0
0.00103855879224634,0.000447261913438545,0.000109502241620719,0
0.000794264934229873,0.000291240887697397,0.000180363329873881,0
0.000629665308885391,0.00060097763559296,0.000170392838511599,0
0.000642335462669464,0.000943329496082639,0.000172193397606632,0
0.000314655626756017,0.00101097148328439,0.000162395175564757,0
0.000460152391174601,0.00131640585072352,0.000175923403985966,0
0.000580136953765358,0.00164812821744292,0.000176831502205307,0
0.000267322505044241,0.00162620352692495,0.000136750339397495,0
9.65846968388408e-05,0.00147612807919229,9.05689056367579e-05,0
0.000310225343986901,0.0018384658173157,7.98043500259011e-05,0
0.000157367289633956,0.0012954418091649,0.00010006700851194,0
0.000155090072281498,0.00188735461025185,8.28519335965366e-05,0
0.00091471987371528,0.00159215959250024,0.000162400302465468,0
0.000870510113803342,0.00187058846577084,0.000119516600791868,0
0.0011673550162584,0.00151074040488973,0.000103030666637491,0
0.00127423827512831,0.00168456380720752,0.000101024733242016,0
0.00145789719354726,0.00169754229843281,8.30921849086709e-05,0
0.00170504561262523,0.00171618894188152,0.000164758654034113,0
0.00175125904163661,0.00147074119805326,8.50017831279285e-05,0
0.00174288440840422,0.00129535135704733,9.05878828830881e-05,0
0.00190843914513358,0.00133876556148767,8.05645754711914e-05,0
0.00159917546759556,0.00140796040397573,7.95304070298121e-05,0
0.00150127064471659,0.00153096254782321,7.76792673990831e-05,0
0.00111480348878784,0.00176002212374034,7.53652002275457e-05,0
0.000516780888422437,0.00189353099110411,7.66177280881408e-05,0
0.00120260984432522,0.00188443712190165,7.69143054199179e-05,0
0.00189979613623123,0.00117507632377466,8.33526845899516e-05,0
0.00136648472701286,0.0018686111125171,8.77229921433185e-05,0
0.00184373537691737,0.0019189123985786,8.08663663009899e-05,0
0.000743561636116365,0.00141006129305816,8.75095471956933e-05,0
0.00189615889223369,0.00153517352052403,7.35778211156005e-05,0
0.000360762403799079,0.000768986851948264,8.39427969286861e-05,0
0.00027766530292131,0.000519170469396009,0.000179331495712629,0
0.000455903333526219,0.000234616166295892,0.000156436202207689,0
0.000213833225415382,0.000194944255315303,8.88632021161782e-05,0
0.000879116702555613,0.000771390173985461,0.000120430056759655,0
0.00111159568637728,0.000819885724772508,0.000117053198155077,0
0.00119539531838115,0.000626340159695476,9.38549906024257e-05,0
0.0013628074893188,0.000823344068794697,0.000134182408558026,0
9.5205469267282e-05,0.000319944063099488,8.34664136636298e-05,0
