# periodic 2D packing, generated 2026-08-01T20:13:24.710933+00:00
# porosity_achieved = 0.320147  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
4.828969425265e-04 1.518360846912e-03 8.977141172030e-05
1.894220805742e-03 6.005998531120e-04 1.741721113711e-04
1.953965382245e-03 1.431082585449e-03 1.628013466404e-04
7.918668866813e-04 9.286922338972e-04 6.837564182903e-05
8.976321392384e-04 1.108553746720e-03 7.603436661911e-05
6.005807165688e-04 1.413587352983e-03 6.779429788859e-05
1.362806262641e-03 1.016644082176e-03 1.173350320793e-04
1.592164697658e-04 5.077712400802e-04 8.581020737267e-05
1.588349265471e-04 1.910121090360e-03 1.282027498720e-04
8.055565027798e-04 1.910367304461e-04 3.504061392135e-05
4.488476153188e-04 5.596730383056e-04 1.931456511271e-04
1.563013241282e-03 9.944793567100e-04 8.409558813986e-05
1.610823560201e-03 5.815228811062e-05 1.240096534062e-04
1.090718851484e-03 4.760163565604e-04 8.242485411133e-05
1.357218658949e-03 1.613351777942e-03 7.301178762666e-05
1.528048156135e-03 1.682398128199e-03 1.112439197129e-04
1.541284175393e-03 1.210760832031e-03 1.332766375659e-04
1.762515058812e-03 1.922109469324e-03 7.975067859376e-05
2.106083866056e-04 1.454071744614e-03 8.175909821242e-05
1.248328269205e-03 6.256161098147e-04 1.243399679889e-04
2.411120506991e-04 1.318593037127e-03 5.711117832496e-05
9.182720012531e-04 6.865879304287e-04 4.138748059957e-05
1.670106207048e-03 1.515954291561e-03 1.075183055614e-04
1.698882645005e-03 7.353069596001e-04 6.311050731480e-05
1.507515867540e-03 3.132015260296e-04 3.378442477895e-05
2.848209397727e-05 1.776120810530e-03 5.874131744988e-05
7.735565940352e-04 1.384657118673e-03 6.985148927646e-05
3.516297483942e-04 1.474603269838e-03 4.859734730776e-05
1.976645407673e-03 1.136191506573e-03 4.184357430119e-05
3.167160214262e-04 1.608608137220e-03 8.988122706302e-05
4.260329774470e-04 8.902441899902e-04 1.382128397936e-04
7.482119109792e-04 1.068971753078e-03 7.853969352637e-05
1.735497136151e-05 8.830124988127e-05 6.084758745487e-05
1.781184045674e-03 1.223887588153e-03 1.069826947809e-04
1.158045063602e-03 1.621162390924e-03 1.263161750426e-04
3.757085256729e-04 1.352398964610e-03 7.595680980774e-05
9.167550602333e-04 1.600314190474e-03 1.158740806586e-04
1.434745221025e-04 9.397566067860e-04 1.486519881826e-04
1.322759795064e-03 1.761993180924e-03 7.957436298206e-05
4.936644653716e-04 2.278536021164e-04 5.875712457288e-05
1.250500890138e-04 1.643882326676e-03 1.050036892491e-04
1.727886520624e-04 6.929621324883e-04 9.987736230970e-05
9.757252418256e-04 2.707380731865e-04 1.528682700079e-04
1.308439520965e-03 1.189561755228e-03 4.642693546826e-05
6.431658525386e-04 9.735193231013e-04 6.339365140176e-05
1.281684682466e-03 8.575499723738e-04 5.803734633340e-05
7.044096596659e-04 1.737039909359e-03 3.708315275624e-05
3.535760530956e-04 2.887845642897e-04 9.400871244749e-05
6.583130554264e-04 1.240253811640e-03 1.149011613440e-04
8.514211646175e-04 8.093696557242e-04 6.099397996776e-05
1.818396963043e-03 9.429167244710e-04 1.764422669156e-04
3.337028612328e-04 1.147601677883e-03 1.331042098755e-04
3.243307431433e-05 3.400508583332e-04 1.207664391634e-04
1.123004054143e-03 1.024030764052e-03 1.078804567042e-04
1.837559081240e-03 1.713114496575e-03 1.423096003253e-04
1.814510252514e-03 3.424684905147e-04 4.533957476435e-05
1.375646109897e-03 1.269582351414e-04 1.199572003141e-04
1.866100499818e-04 1.560498773866e-04 1.192901311548e-04
1.613517740790e-03 8.850098771476e-04 3.646346853791e-05
1.445006960095e-03 1.900239600139e-03 1.049711170933e-04
3.574993119822e-04 5.066306084189e-05 7.786367277792e-05
7.876504866332e-04 1.112469636614e-05 1.304423718248e-04
8.814688851902e-05 1.152575804670e-03 7.085525202406e-05
1.620553649633e-03 2.693851461319e-04 8.744847450918e-05
1.439034651109e-03 7.965524330761e-04 1.047520306869e-04
1.609847568193e-03 4.133775663794e-04 5.694234937955e-05
1.454122723629e-03 1.447542750046e-03 1.190410641025e-04
5.399713194556e-04 1.080716191120e-03 8.373764117249e-05
1.578666291575e-03 5.803221480248e-04 1.128897295785e-04
5.850897046095e-04 3.369042816086e-04 6.798257571254e-05
4.255446665261e-04 1.824520212041e-03 1.519073746240e-04
6.821522150671e-04 1.582112662294e-03 1.194348668146e-04
9.956807057821e-04 8.723700841497e-04 8.073382832525e-05
6.644890488683e-04 7.884980793986e-04 1.210433522559e-04
1.146817320689e-03 1.326918524131e-03 1.656782685835e-04
1.111408454808e-03 1.944999671391e-03 2.000000000000e-04
4.862471995967e-04 1.291944264654e-04 4.018050793391e-05
1.280908773809e-03 3.660723942173e-04 1.372406688832e-04
7.950319670316e-04 5.962314003760e-04 1.113529003202e-04
