# periodic 2D packing, generated 2026-08-03T17:56:03.352855+00:00
# porosity_achieved = 0.361361  (target 0.362500)
# 67 distinct grains; 86 rows including 19 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.789386004675e-03 1.159065869908e-03 8.794897317847e-05
1.346545573690e-03 7.955222258798e-05 1.488950703675e-04
1.346545573690e-03 2.079552222588e-03 1.488950703675e-04
1.878695146833e-04 1.516772205414e-05 1.278636416701e-04
1.878695146833e-04 2.015167722054e-03 1.278636416701e-04
8.015887695164e-04 1.581869166983e-03 1.267413577625e-04
1.394605076400e-03 4.233572430886e-04 1.982558359989e-04
1.641046279280e-03 4.159128948448e-04 4.829804649802e-05
-5.859459655576e-05 7.676651298521e-04 6.450175614271e-05
1.941405403444e-03 7.676651298521e-04 6.450175614271e-05
6.130872901135e-04 5.243483951658e-04 4.559684749211e-05
1.666451093260e-03 5.453617907401e-04 8.362093705813e-05
1.559886607392e-03 1.529934790885e-03 1.454092257114e-04
7.399250084487e-05 1.035426820505e-03 8.728653763275e-05
2.073992500845e-03 1.035426820505e-03 8.728653763275e-05
4.966044669849e-04 1.866042407602e-03 1.130816607497e-04
5.637533463257e-04 2.914947638953e-04 3.394650332652e-05
3.959582858736e-04 7.288693894801e-04 9.498341229437e-05
1.182279069330e-03 1.741361497968e-03 5.607547551533e-05
6.848850711229e-04 9.259304952548e-04 2.000000000000e-04
1.255483471038e-03 1.392313950247e-03 1.374959860363e-04
2.802010233387e-04 9.354963878049e-04 1.418606060050e-04
1.664199639235e-03 8.768924011888e-04 8.573341915607e-05
1.343976028891e-03 1.810779144973e-03 1.198931971982e-04
1.540866105579e-03 7.089616681535e-04 1.226230808271e-04
1.207447599708e-03 1.087116735806e-03 7.428944279842e-05
9.135998223508e-04 1.137528293123e-03 6.881929582847e-05
3.980380433704e-04 3.592877388737e-05 8.332793059935e-05
3.980380433704e-04 2.035928773887e-03 8.332793059935e-05
-4.878350064543e-06 1.911120512170e-06 6.519900325481e-05
-4.878350064543e-06 2.001911120512e-03 6.519900325481e-05
1.995121649935e-03 1.911120512170e-06 6.519900325481e-05
1.995121649935e-03 2.001911120512e-03 6.519900325481e-05
3.767018694118e-04 5.694840328168e-04 6.556227650301e-05
1.027230368314e-03 -3.307170293190e-05 7.659122378506e-05
