# periodic 2D packing, generated 2026-08-03T16:48:38.974934+00:00
# porosity_achieved = 0.352230  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
3.878295151158e-04 6.822017885488e-04 9.699863215265e-05
9.320483810957e-04 8.813598115407e-04 6.795161890429e-05
7.173765961705e-04 5.122766034215e-04 7.178233493892e-05
2.657159881131e-04 6.972174418057e-04 2.603486222453e-05
7.562594868186e-04 2.317637913886e-04 2.000000000000e-04
4.161689586746e-04 3.382521188273e-04 1.563743984609e-04
4.882581057882e-04 7.499779908363e-05 7.499779908363e-05
1.299400875665e-04 3.313410813270e-04 1.299400875665e-04
1.015727734002e-04 1.015727734002e-04 1.015727734002e-04
1.730639772621e-04 7.045123281361e-04 6.690400078257e-05
8.561236987154e-04 6.836062845652e-04 1.438763012846e-04
6.427361555848e-04 9.244426543743e-04 7.555734562573e-05
7.896234395889e-04 8.919995631058e-04 7.487037118516e-05
6.059097050702e-04 4.431328539334e-04 5.938827452469e-05
4.058508695253e-04 8.892085925065e-04 1.107914074935e-04
5.176649546923e-04 5.561239025706e-04 8.397936888204e-05
6.019613816538e-04 7.373682647151e-04 1.159100597018e-04
8.625106409660e-04 4.746854829390e-04 6.514251029674e-05
3.201546526039e-04 1.069899428415e-04 9.402720069852e-05
9.435117210582e-04 5.648827894177e-05 5.648827894177e-05
