# 2D packing, generated 2026-08-07T23:55:32.707566+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = y
# porosity_achieved = 0.324999  (target 0.325000)
# 309 distinct grains; 321 rows including 12 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
1.326081861571e-05 3.365654316728e-07 3.150459304994e-06
1.326081861571e-05 1.003365654317e-04 3.150459304994e-06
9.694665757242e-06 3.281450645204e-06 1.474451219381e-06
4.910043122046e-05 9.711759288693e-07 3.504142651729e-06
4.910043122046e-05 1.009711759289e-04 3.504142651729e-06
5.757597944443e-05 1.180916306520e-06 2.726538131928e-06
5.757597944443e-05 1.011809163065e-04 2.726538131928e-06
3.598748035400e-05 5.397699394617e-07 1.622923003273e-06
3.598748035400e-05 1.005397699395e-04 1.622923003273e-06
2.497491052632e-05 1.363699357962e-06 1.899951625169e-06
2.497491052632e-05 1.013636993580e-04 1.899951625169e-06
2.773458062073e-05 2.746994730400e-06 1.187002450686e-06
1.771758069620e-05 2.217680520476e-06 1.076527790501e-06
1.283994105586e-05 6.855301871808e-06 3.286345437522e-06
2.506642302346e-05 6.945400753048e-06 3.682501786977e-06
5.384524858280e-05 3.954989533685e-06 1.922530057672e-06
6.528134724359e-05 9.489186902290e-07 1.914135662662e-06
6.528134724359e-05 1.009489186902e-04 1.914135662662e-06
6.894468910685e-05 1.206256954827e-06 1.758245568620e-06
6.894468910685e-05 1.012062569548e-04 1.758245568620e-06
6.527359581882e-05 6.258153889086e-06 3.395122290327e-06
3.825533168047e-05 4.557927581583e-06 2.907907931149e-06
9.619006814676e-05 2.643477440798e-06 2.839669591240e-06
9.619006814676e-05 1.026434774408e-04 2.839669591240e-06
7.369356603709e-05 5.736817408452e-06 4.805130915554e-06
2.013630159245e-05 9.158956985795e-06 1.721751288191e-06
3.314589888517e-05 4.557927581583e-06 2.201524864155e-06
3.215895442678e-05 1.195357144246e-05 5.000000000000e-06
1.739876385126e-05 1.076029875872e-05 1.449749600387e-06
6.880412648654e-05 8.968346204662e-06 1.055712185976e-06
5.842393250440e-05 8.166510794027e-06 3.715420363473e-06
9.043084369435e-05 2.041760729225e-08 1.907369856500e-06
9.043084369435e-05 1.000204176073e-04 1.907369856500e-06
1.046700261884e-06 5.007792210477e-06 2.497821809178e-06
2.242037300180e-05 1.123588788319e-05 1.339501716624e-06
9.758480533253e-05 7.061958759554e-06 1.527641649964e-06
2.538809272109e-05 1.316402895072e-05 1.855712094797e-06
3.886494924272e-05 1.185806698638e-05 1.706682057822e-06
7.022937820786e-05 1.286976652942e-05 3.097906560396e-06
7.987999100462e-05 5.572746653152e-06 1.383475949205e-06
2.729474314968e-05 1.569264959188e-05 1.135250985666e-06
4.295783804455e-05 1.359263516005e-05 2.738601029948e-06
7.926065674060e-05 8.416336863254e-06 1.373247212669e-06
7.661072805726e-05 1.382501513702e-05 3.354571237400e-06
5.043496822285e-06 6.221321411289e-06 1.648789129494e-06
9.364284546235e-05 7.335442991761e-06 2.423800104411e-06
3.925385696299e-05 1.472278918281e-05 1.107002429932e-06
6.281094808073e-05 1.611670108806e-05 5.000000000000e-06
7.275680765185e-05 1.647045597208e-05 1.288840093705e-06
5.037404417629e-05 6.591079857630e-06 2.258271388624e-06
6.914202909147e-05 1.728539039812e-05 1.394535685088e-06
2.247861198822e-06 1.240877384489e-05 5.000000000000e-06
9.675860999819e-05 9.514862001511e-06 1.060665979908e-06
5.399666752303e-05 1.763806309760e-05 3.944633734838e-06
2.239633379896e-05 1.377889703650e-05 1.198577382490e-06
2.339290534853e-05 1.863462556151e-05 3.751423557930e-06
4.726019672962e-05 1.710148168900e-05 2.813192255557e-06
7.864497679255e-06 8.131085903473e-06 1.718867950674e-06
8.736619147145e-05 1.962812058145e-06 1.720989200987e-06
8.993862499363e-05 2.802153832188e-06 9.175789349356e-07
1.496279274626e-05 1.057158381685e-05 9.935214191850e-07
8.354458979550e-05 5.571844180246e-06 2.281126505004e-06
7.481960766146e-05 1.784372523807e-05 1.021433285547e-06
9.753213059199e-06 1.591135069629e-05 3.282412816237e-06
1.534881203229e-05 2.194687069120e-05 4.947911552506e-06
8.758612016130e-05 1.162831425998e-05 5.000000000000e-06
2.947566190128e-05 2.226745878969e-05 3.331962071717e-06
2.164211529565e-05 2.372109265405e-05 1.588291999546e-06
2.512937435596e-05 2.847286436659e-05 4.244071402559e-06
4.186691721616e-05 1.942820360828e-05 3.060579697929e-06
3.625504157392e-05 1.833403628563e-05 2.580575472307e-06
4.627998374448e-05 2.180690635669e-05 1.937598041974e-06
5.220583151395e-06 1.864019815303e-05 1.902701909301e-06
8.165242407681e-05 1.499067413505e-05 1.820146034443e-06
6.868595798836e-05 2.237451818219e-05 3.562364724963e-06
5.838368777236e-05 2.097701367727e-05 1.541148405733e-06
6.131465653508e-05 2.256211108061e-05 1.616816858931e-06
4.960985849433e-05 2.009275116077e-05 9.888040314549e-07
8.430116720286e-05 1.852487865283e-05 2.596474466658e-06
3.077072436712e-05 3.151475327493e-05 2.165134326631e-06
7.785053753939e-05 1.967124374767e-05 2.517826499747e-06
3.368315800025e-05 3.151475327493e-05 7.472993064998e-07
9.486845164869e-05 1.336085034617e-05 2.414207401454e-06
4.372621966322e-05 2.303697339927e-05 8.969699871940e-07
3.522347605609e-05 3.712832186497e-05 5.000000000000e-06
3.818187768528e-05 2.179839271911e-05 1.320898400695e-06
5.125835334658e-05 2.515709662409e-05 4.057508347206e-06
7.330769891379e-05 2.523066147798e-05 1.870686324666e-06
6.952499664788e-06 2.442827345955e-05 3.805908316238e-06
1.197945741165e-05 2.991106916468e-05 3.632596434916e-06
4.132183111960e-05 3.712832186497e-05 1.098355063516e-06
7.653178990687e-05 2.640875042532e-05 1.561901081280e-06
6.325474985935e-05 2.796510247874e-05 4.123943036137e-06
1.917887156881e-05 3.034403751290e-05 1.993698420335e-06
6.792014365977e-05 2.971789604583e-05 8.598492259598e-07
1.652082301385e-05 3.404950158332e-05 2.511557242889e-06
1.907095759701e-06 2.642042539963e-05 1.618552018010e-06
4.197464688408e-06 3.073038925114e-05 3.072091477903e-06
7.354763204786e-05 3.111617003373e-05 4.011697172737e-06
8.011520652244e-06 3.598641435203e-05 3.421969097458e-06
9.683406227319e-05 1.907989809725e-05 3.591456704754e-06
1.481465345271e-06 3.635558338334e-05 3.118513154319e-06
