# 2D packing, generated 2026-08-07T23:51:52.845310+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = x
# porosity_achieved = 0.325211  (target 0.325000)
# 76 distinct grains; 83 rows including 7 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.833621328999e-03 -3.518604278773e-05 9.286175371422e-05
5.768927622585e-04 -6.595734515486e-05 8.086773675822e-05
3.250317547575e-04 9.832127316394e-05 1.590148972161e-04
1.649056204120e-03 1.574746262672e-04 1.739385812221e-04
5.641364709155e-04 2.469679754805e-04 1.225288958226e-04
-2.342085055938e-05 5.495338293716e-05 7.614136606620e-05
1.976579149441e-03 5.495338293716e-05 7.614136606620e-05
8.355289463486e-05 2.152513498283e-04 1.092847164901e-04
2.083552894635e-03 2.152513498283e-04 1.092847164901e-04
2.564765595118e-04 3.990683971038e-04 1.430866383495e-04
-4.958446363271e-05 4.633334059801e-04 1.696486191034e-04
1.950415536367e-03 4.633334059801e-04 1.696486191034e-04
7.646976476458e-04 2.469679754805e-04 7.803228090772e-05
1.560179520377e-04 6.066108190400e-04 8.095219977527e-05
2.936412109087e-04 6.204791132537e-04 5.736804807971e-05
4.603172345036e-04 3.945480156371e-04 5.791029643279e-05
1.652835552789e-03 4.593209127095e-04 1.279313644753e-04
9.035492444968e-04 2.469679756118e-04 6.081931594327e-05
1.480856863665e-03 5.801584575416e-04 8.225517589727e-05
1.618548308483e-03 6.630307393843e-04 7.845185280405e-05
8.547700723654e-04 4.531741502784e-04 1.469877809081e-04
2.417949931550e-04 8.690000786190e-04 1.951018245121e-04
7.122823854855e-06 1.078723607092e-03 1.196281954086e-04
2.007122823855e-03 1.078723607092e-03 1.196281954086e-04
1.164504552853e-03 -8.831302835509e-05 1.141447524426e-04
6.213955307828e-04 6.331136677625e-04 1.477017279165e-04
1.439791735912e-03 8.208863850894e-04 1.600273226359e-04
1.997813991445e-04 1.139609240631e-03 7.874934062408e-05
9.823667829702e-04 5.224047730416e-06 9.060717507054e-05
1.121826821341e-03 6.640633804045e-04 1.932967684863e-04
1.772947178501e-03 6.178931968396e-04 6.568889808052e-05
1.708301775218e-03 8.291234820096e-04 1.086090318918e-04
9.474177342421e-04 8.534185680655e-04 6.414044086149e-05
1.602951664726e-03 9.868021969351e-04 7.267252478774e-05
1.061148726706e-03 9.161402322857e-04 6.573929508412e-05
8.415716901874e-04 7.189919637058e-04 8.862986727191e-05
5.360228458590e-04 8.647069445527e-04 9.912602819189e-05
7.526187065359e-04 9.233987601527e-04 1.252809594016e-04
9.433201975771e-04 1.001139810195e-03 7.954831801955e-05
1.805951499128e-03 1.188446731086e-03 1.095203717507e-04
1.087973653563e-03 1.074828355553e-03 8.279275517431e-05
1.592514182074e-03 1.188987405181e-03 1.039176301140e-04
1.419939749444e-03 1.196084810797e-03 6.880268705811e-05
1.487001406958e-03 1.301237000667e-03 5.013728671552e-05
4.753858329367e-04 1.060629921390e-03 1.059658053582e-04
9.714076076997e-05 1.236250846414e-03 6.180515349615e-05
1.195035088630e-03 1.309993138332e-03 1.755957622524e-04
1.936409457158e-04 1.299829895274e-03 5.375686945474e-05
8.277912681213e-04 1.145949030771e-03 1.056992026255e-04
1.688747255201e-03 1.397282842202e-03 1.255334397183e-04
3.980095480033e-04 1.331264563842e-03 1.530151402297e-04
1.441125140990e-03 1.460247004591e-03 1.127383116899e-04
6.741099142684e-04 1.310985633603e-03 1.198114152980e-04
1.576119340119e-04 1.489202685954e-03 1.346225889176e-04
8.489696680945e-04 1.366042348697e-03 6.351118392278e-05
7.710439478554e-04 1.447460993738e-03 4.758551057381e-05
1.292383503796e-03 1.511826861251e-03 4.469280419337e-05
1.839899446755e-03 1.467361917103e-03 4.107406836758e-05
4.203848311904e-04 1.675408487473e-03 1.874367161968e-04
9.120490386128e-04 1.540967423287e-03 1.216063568033e-04
-7.124493821563e-05 1.592718105189e-03 1.125797445162e-04
1.928755061784e-03 1.592718105189e-03 1.125797445162e-04
2.082950118375e-04 1.813137430226e-03 6.544933154986e-05
1.571329007983e-03 1.551884760772e-03 4.648017133802e-05
1.465988461161e-03 1.774720673628e-03 2.000000000000e-04
1.780209325797e-03 1.763645097894e-03 1.138752676060e-04
-2.676881158565e-05 1.781305507177e-03 7.995282505408e-05
1.973231188414e-03 1.781305507177e-03 7.995282505408e-05
1.703553577334e-03 1.990090846509e-03 1.206579108479e-04
6.539342817447e-04 1.807488688439e-03 8.087378553867e-05
7.367061467073e-04 1.550943689882e-03 5.402010941685e-05
9.039910527777e-05 1.877718283632e-03 6.897585734805e-05
1.128629006154e-03 1.575626695699e-03 9.772933911522e-05
9.181421615542e-04 1.902800175939e-03 2.000000000000e-04
3.184728408979e-04 1.940745171366e-03 9.679841461003e-05
6.760157218906e-04 1.930665595540e-03 4.372462820510e-05
6.961249331229e-04 2.038359181183e-03 6.013053189310e-05
1.248046875000e-03 2.519531250000e-04 1.453636350186e-04
7.636718750000e-04 3.710937500000e-05 8.278253200764e-05
-6.445312500000e-05 7.597656250000e-04 1.024929977921e-04
1.935546875000e-03 7.597656250000e-04 1.024929977921e-04
1.228515625000e-03 1.998046875000e-03 3.102679551323e-05
1.943359375000e-03 1.998046875000e-03 2.138998843389e-05
