0.001 0.001 0.00019765625000000002
0.0006591796875 0.00019921875000000001 9.765625e-06 1.953125e-05
0.0002646484375 0.00065234375 4.4921875e-05 8.984375e-05
0.000146484375 0.0009873046875000001 4.4921875e-05 8.984375e-05
0.0003193359375 0.0008369140625 4.4921875e-05 8.984375e-05
0.000517578125 4.9804687500000004e-05 4.4921875e-05 8.984375e-05
0.000326171875 0.0002158203125 4.4921875e-05 8.984375e-05
0.000353515625 0.0004208984375 4.4921875e-05 8.984375e-05
0.0005869140625 0.0003681640625 4.4921875e-05 8.984375e-05
0.000224609375 0.000388671875 2.1484375e-05 4.296875e-05
0.00038671875 6.640625e-05 2.0996093750000002e-05 4.1992187500000003e-05
0.000439453125 0.0006669921875 4.296875e-05 8.59375e-05
0.0009853515625000001 0.00084765625 4.4921875e-05 8.984375e-05
0.0006738281250000001 0.0007968750000000001 4.4921875e-05 8.984375e-05
0.000876953125 0.00058984375 4.4921875e-05 8.984375e-05
0.0006259765625 0.000109375 1.708984375e-05 3.41796875e-05
0.0008154296875 0.0004189453125 4.4921875e-05 8.984375e-05
0.0001171875 0.000185546875 4.4921875e-05 8.984375e-05
0.000609375 0.000658203125 3.173828125e-05 6.34765625e-05
0.000419921875 0.0009423828125 2.783203125e-05 5.56640625e-05
0.0007080078125 0.0009873046875000001 4.4921875e-05 8.984375e-05
1.7578125000000002e-05 0.000515625 4.4921875e-05 8.984375e-05
0.0009365234375000001 0.000111328125 4.4921875e-05 8.984375e-05
9.27734375e-05 0.000849609375 2.8808593750000002e-05 5.7617187500000004e-05
0.00098046875 0.0002509765625 2.83203125e-05 5.6640625e-05
0.0004873046875 0.0004970703125 3.22265625e-05 6.4453125e-05
0.0006904296875 8.203125e-05 1.806640625e-05 3.61328125e-05
0.0009072265625 0.0009970703125000001 3.955078125e-05 7.91015625e-05
0.00023046875000000001 0.000134765625 1.708984375e-05 3.41796875e-05
0.0009296875000000001 0.00035546875 2.05078125e-05 4.1015625e-05
0.00078515625 0.00071875 2.294921875e-05 4.58984375e-05
0.0005029296875 0.0008544921875 3.271484375e-05 6.54296875e-05
0.0001533203125 0.000330078125 2.44140625e-05 4.8828125e-05
3.80859375e-05 3.7109375e-05 3.90625e-05 7.8125e-05
0.0009599609375 0.0005009765625 1.611328125e-05 3.22265625e-05
0.0007421875 0.0005576171875000001 2.44140625e-05 4.8828125e-05
0.0007900390625 5.7617187500000004e-05 3.3203125e-05 6.640625e-05
2.44140625e-05 0.0002998046875 2.8808593750000002e-05 5.7617187500000004e-05
0.0004990234375 0.0001904296875 2.587890625e-05 5.17578125e-05
0.0001650390625 4.4921875e-05 2.44140625e-05 4.8828125e-05
0.0006953125 0.0002724609375 2.734375e-05 5.46875e-05
0.0008515625 0.0008105468750000001 2.44140625e-05 4.8828125e-05
8.7890625e-05 0.000724609375 3.369140625e-05 6.73828125e-05
0.0005791015625 0.0009257812500000001 1.953125e-05 3.90625e-05
0.000814453125 0.0002890625 2.001953125e-05 4.00390625e-05
0.0002666015625 0.00033789062500000003 1.123046875e-05 2.24609375e-05
0.00011621093750000001 0.000578125 1.3671875e-05 2.734375e-05
0.00058203125 0.0005478515625 2.1484375e-05 4.296875e-05
0.0002880859375 7.8125e-06 3.61328125e-05 7.2265625e-05
0.0007734375 0.00020703125 2.34375e-05 4.6875e-05
5.859375e-06 0.0009580078125 2.685546875e-05 5.37109375e-05
0.000447265625 0.0002978515625 2.83203125e-05 5.6640625e-05
0.0002119140625 0.000505859375 3.271484375e-05 6.54296875e-05
8.59375e-05 0.0003671875 1.416015625e-05 2.83203125e-05
0.0003017578125 0.0009892578125000001 3.173828125e-05 6.34765625e-05
0.000984375 0.0007041015625 2.685546875e-05 5.37109375e-05
0.0006689453125 0.000486328125 2.685546875e-05 5.37109375e-05
0.00090625 0.000708984375 1.220703125e-05 2.44140625e-05
0.000822265625 0.00090234375 2.392578125e-05 4.78515625e-05
0.0007099609375 0.0003564453125 1.513671875e-05 3.02734375e-05
0.000650390625 9.765625e-07 2.587890625e-05 5.17578125e-05
0.0006044921875 0.00022949218750000001 2.1484375e-05 4.296875e-05
0.0005556640625000001 0.0007880859375 9.765625e-06 1.953125e-05
1.953125e-06 0.000841796875 1.66015625e-05 3.3203125e-05
0.0003505859375 0.0005537109375000001 2.05078125e-05 4.1015625e-05
0.000873046875 0.0002373046875 1.904296875e-05 3.80859375e-05
0.0001630859375 0.000775390625 1.171875e-05 2.34375e-05
0.00013964843750000002 0.00043359375 1.85546875e-05 3.7109375e-05
0.0 0.00065625 2.197265625e-05 4.39453125e-05
0.0009990234375000001 0.0004267578125 2.587890625e-05 5.17578125e-05
0.0005224609375 0.0009912109375000001 2.392578125e-05 4.78515625e-05
6.73828125e-05 0.0004140625 1.123046875e-05 2.24609375e-05
0.000720703125 0.0006533203125 2.294921875e-05 4.58984375e-05
2.34375e-05 0.00039843750000000003 1.220703125e-05 2.44140625e-05
0.0002255859375 0.0007548828125 9.765625e-06 1.953125e-05
0.0001884765625 0.0008330078125 1.953125e-05 3.90625e-05
9.765625e-07 0.0001416015625 1.66015625e-05 3.3203125e-05
0.00021875 0.0002431640625 1.07421875e-05 2.1484375e-05
0.000505859375 0.0007685546875 1.025390625e-05 2.05078125e-05
0.000427734375 0.0001474609375 1.5625e-05 3.125e-05
