3.254265e-04 5.003070e-07 0.000000e+00 0 1.000000e-04 4.996930e-07 4.240821e-10 4.597826e-04
3.254265e-04 5.003070e-07 1.000000e-04 1 1.333521e-04 4.996930e-07 4.240821e-10 4.597826e-04
