# periodic 2D packing, generated 2026-08-03T17:30:33.997710+00:00
# porosity_achieved = 0.355817  (target 0.325000)
# 21 distinct grains; 27 rows including 6 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
3.396388088527e-04 -1.073558681481e-04 2.000000000000e-04
3.396388088527e-04 8.926441318519e-04 2.000000000000e-04
3.293210532655e-04 4.469146132627e-04 2.458994624885e-05
1.704247470744e-05 8.471961111959e-04 1.087682649415e-04
1.017042474707e-03 8.471961111959e-04 1.087682649415e-04
6.060768401473e-04 8.920760763279e-04 6.643907636944e-05
4.923682715270e-04 1.158304740205e-04 7.037552454012e-05
7.542375177511e-04 -3.546210453973e-05 7.923131439430e-05
7.542375177511e-04 9.645378954603e-04 7.923131439430e-05
7.295293331847e-06 3.551956031907e-04 3.214243505416e-05
1.007295293332e-03 3.551956031907e-04 3.214243505416e-05
7.495889984132e-04 4.144853640878e-04 7.858681970686e-05
3.652994484779e-04 1.514391279597e-04 5.725778683960e-05
1.222189971219e-04 5.568946824528e-04 2.000000000000e-04
1.122218997122e-03 5.568946824528e-04 2.000000000000e-04
6.069485630608e-04 3.090406512021e-04 9.879662977689e-05
9.050429966319e-04 -8.393366839927e-06 7.398443911169e-05
9.050429966319e-04 9.916066331601e-04 7.398443911169e-05
2.057852257391e-04 2.931477891027e-04 7.667122514591e-05
5.017771949431e-04 5.511987140879e-04 6.319006016628e-05
3.067140195336e-04 3.730706939479e-04 5.207030946390e-05
8.387958051257e-04 5.365316832704e-04 7.258582808760e-05
7.524726962107e-04 1.561148364088e-04 1.122965208311e-04
2.085721944255e-04 1.381768860926e-04 7.832707923233e-05
7.873898968295e-04 7.453411442371e-04 1.424583302244e-04
5.657686410642e-04 7.277621350308e-04 7.985952242423e-05
6.542839098399e-04 5.529455177582e-04 8.932665829980e-05
