# periodic 2D packing, generated 2026-08-03T16:48:50.950058+00:00
# porosity_achieved = 0.333806  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
9.120510268215e-04 2.012316274748e-04 8.794897317847e-05
1.488950703675e-04 1.937726867032e-04 1.488950703675e-04
1.278636416701e-04 7.380950735484e-04 1.278636416701e-04
7.107013016398e-04 1.267413577625e-04 1.267413577625e-04
7.786449275739e-04 8.017441640011e-04 1.982558359989e-04
9.517019535020e-04 4.829804649802e-05 4.829804649802e-05
9.354982438573e-04 3.995646309021e-04 6.450175614271e-05
6.435569592361e-05 4.190070480115e-04 4.559684749211e-05
8.028814733400e-04 3.335868628850e-04 8.362093705813e-05
4.391949182442e-04 1.454092257114e-04 1.454092257114e-04
9.127134623672e-04 5.496330049860e-04 8.728653763275e-05
3.173527745760e-04 8.869183392503e-04 1.130816607497e-04
2.769751091636e-04 6.752597899105e-04 3.394650332652e-05
4.791036887815e-04 7.560461509024e-04 9.498341229437e-05
5.274376938294e-04 8.991633714382e-04 5.607547551533e-05
5.547296383550e-04 4.709225243717e-04 2.000000000000e-04
