3.105579e-04 5.005976e-07 0.000000e+00 0 1.000000e-04 4.994024e-07 4.238355e-10 4.600496e-04
3.105580e-04 5.005976e-07 1.000000e-04 1 1.333521e-04 4.994024e-07 4.238354e-10 4.600496e-04
