# periodic 2D packing, generated 2026-08-03T16:48:46.051163+00:00
# porosity_achieved = 0.364467  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
3.031449198376e-04 5.907168568559e-05 5.907168568559e-05
5.690284856539e-04 1.956541182741e-04 9.964313364095e-05
2.797472197483e-04 9.614484050588e-04 3.855159494124e-05
8.774863288764e-04 1.230517763795e-04 1.225136711236e-04
7.536913595239e-04 3.728960337174e-04 1.563186726987e-04
9.296231281391e-04 5.158556267133e-04 7.037687186085e-05
8.900924602884e-04 6.912753530589e-04 1.094440061126e-04
8.716836717578e-04 8.999533606730e-04 1.000466393270e-04
6.891961564664e-04 7.245706345799e-05 7.245706345799e-05
5.429345450762e-04 9.426617607252e-04 5.733823927476e-05
9.680588875273e-04 8.093633471680e-04 3.194111247274e-05
1.786416650151e-04 3.471230147955e-04 1.786416650151e-04
3.838933558525e-04 1.797990201579e-04 8.617275560040e-05
5.806649841715e-04 6.881045608547e-04 2.000000000000e-04
2.493417933182e-04 6.510390938482e-04 1.333902857780e-04
4.972399073197e-04 3.984056445738e-04 1.013987181416e-04
1.878670283455e-04 1.007988116186e-04 6.352634214045e-05
