# periodic 2D packing, generated 2026-08-01T20:13:30.693973+00:00
# porosity_achieved = 0.364467  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
3.020226430180e-04 5.845217450059e-05 5.907168568559e-05
6.322751279175e-04 1.841984764567e-04 9.964313364095e-05
2.797472197483e-04 9.627815849172e-04 3.855159494124e-05
7.780048571367e-04 1.651943732388e-05 1.225136711236e-04
1.092339472331e-05 1.697995712396e-04 1.563186726987e-04
9.552804683995e-04 4.024596552246e-04 7.037687186085e-05
9.833835937486e-04 5.891275231474e-04 1.094440061126e-04
8.808466436277e-04 8.191470632866e-04 1.000466393270e-04
5.830533872968e-04 1.911935778058e-05 7.245706345799e-05
5.292673949492e-04 9.009933096155e-04 5.733823927476e-05
9.785693497790e-04 7.304300996468e-04 3.194111247274e-05
2.399699824294e-04 4.142072181597e-04 1.786416650151e-04
3.771950951454e-04 1.875658368573e-04 8.617275560040e-05
6.739940915729e-04 5.833207002562e-04 2.000000000000e-04
3.621809273591e-04 7.013097692707e-04 1.333902857780e-04
7.921743861494e-04 3.060587607223e-04 1.013987181416e-04
2.304484819406e-04 1.579874535759e-04 6.352634214045e-05
