# periodic 2D packing, generated 2026-08-01T20:13:30.161800+00:00
# porosity_achieved = 0.283307  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
8.132189256497e-04 4.737187560049e-04 3.700440600385e-05
7.740695370242e-04 6.879112464982e-04 4.523398972916e-05
9.113563804485e-04 8.670248693354e-04 4.468405969773e-05
8.704009498180e-05 9.259025485771e-04 7.402194626238e-05
3.976903984631e-04 3.466943571061e-05 2.776786442530e-05
1.294963482584e-04 7.249152482078e-04 8.029614304218e-05
9.799060711679e-04 9.972278743433e-04 5.468314747599e-05
2.187110126912e-04 9.206570240045e-05 1.379608954163e-04
3.681681767616e-04 3.292592442290e-04 1.423934220978e-04
6.093043829201e-04 5.387400331347e-04 1.770264755130e-04
7.046057868561e-04 8.482760383648e-04 1.295290580604e-04
4.680974546778e-04 1.239548017282e-04 8.594050861699e-05
6.623347226794e-04 2.305961780280e-04 1.356485270328e-04
9.758003119077e-04 3.084261712931e-04 1.873373053956e-04
6.611349585542e-05 5.425978309957e-04 6.364831929787e-05
2.484255513445e-04 5.624461572957e-04 1.197427580518e-04
9.706879494818e-04 6.583741678474e-04 8.638666055213e-05
3.945992443112e-04 8.256218466794e-04 1.813046106871e-04
