# 2D packing, generated 2026-08-07T23:55:04.088569+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = none
# porosity_achieved = 0.325081  (target 0.325000)
# 293 distinct grains; 293 rows including 0 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
2.368105065961e-05 -2.500000000000e-06 5.000000000000e-06
3.224250891522e-05 -2.500000000000e-06 3.561458255610e-06
2.919702994941e-05 3.195877442671e-06 2.897486083301e-06
5.956242737560e-05 -2.435991466402e-07 2.013493442577e-06
7.732770096488e-05 -2.500000000000e-06 5.000000000000e-06
7.079723106943e-05 1.340106492578e-07 1.953282698538e-06
6.426446888322e-05 -4.770949230820e-09 1.416318303042e-06
1.532422498326e-05 -1.391685072060e-06 3.429999843676e-06
3.404855140230e-05 5.086876483760e-06 2.309541646727e-06
7.308870638947e-05 1.107605561272e-06 5.364454382372e-07
6.722573588202e-05 2.849454914313e-06 2.533276721592e-06
8.596536763374e-05 1.346170356269e-06 4.455279577666e-06
7.157579838977e-05 4.092070609752e-06 1.990785345614e-06
9.296262471332e-05 3.783958053811e-06 2.954471801155e-06
5.471065010824e-05 -1.648996778371e-06 1.981543876171e-06
6.217127547089e-05 3.407730265024e-06 2.474077710823e-06
1.880631876411e-05 4.150615986355e-06 3.115386174026e-06
7.425585276131e-05 2.621676535982e-06 9.722543419569e-07
8.941581483013e-05 6.244738427439e-06 1.362390530995e-06
8.098465725728e-05 3.015974117093e-06 7.978833223252e-07
3.769508114719e-06 -2.645992775616e-06 3.145839309913e-06
7.944212332863e-05 2.847098307265e-06 7.499775860321e-07
9.272569587400e-06 -9.953291562552e-07 2.599452323797e-06
5.329087817371e-06 5.368496602368e-06 4.887157506872e-06
2.430675197411e-05 5.824618457815e-06 2.634139873582e-06
1.353069436488e-05 9.843981597676e-06 4.456092243794e-06
5.022169905949e-05 -8.176682932067e-07 1.831555214398e-06
9.683949717456e-05 1.072971082473e-05 5.000000000000e-06
2.115139407552e-05 1.075060881571e-05 3.215788713529e-06
6.889716221991e-05 7.853764668463e-06 2.627161592350e-06
6.493753154032e-05 8.939815683007e-06 1.478710047744e-06
5.550022786150e-05 4.967278680344e-06 4.376839561083e-06
6.674496512836e-05 1.153540593180e-05 1.637394036647e-06
4.945076048023e-05 8.170755773233e-06 2.468474243390e-06
5.270119258645e-05 9.831067724005e-06 1.181449680610e-06
4.486650923488e-05 9.060790770636e-06 2.201378192943e-06
7.698768771605e-05 5.969225912015e-06 3.221411963812e-06
3.607344409161e-06 1.198189228840e-05 1.882711283275e-06
1.779454132558e-05 1.468165150151e-05 1.953501081243e-06
8.975213601776e-05 1.072971082473e-05 2.087361156800e-06
3.859168308944e-05 6.566613045499e-06 2.468498309034e-06
4.807655703026e-05 1.517313593071e-05 4.667474396537e-06
5.467474079457e-05 1.007358146934e-05 7.957571823898e-07
5.697868765950e-05 1.082427020013e-05 1.627402888047e-06
9.163917922977e-05 1.307800059482e-05 7.059417777586e-07
7.382820558326e-05 1.219633367940e-05 3.761366744842e-06
8.159790876027e-05 5.174561208923e-06 1.352583500281e-06
5.423674935946e-05 1.833004685481e-05 2.254523589265e-06
2.931371972348e-05 1.168635675289e-05 5.000000000000e-06
3.741028402657e-05 1.320783206550e-05 3.238278985374e-06
6.149127294872e-05 1.833004686151e-05 5.000000000000e-06
4.057817345995e-05 2.022423957096e-05 4.373510292754e-06
6.864630382040e-05 1.472376913445e-05 2.004050487185e-06
1.278394830928e-05 1.903208361688e-05 4.682182905011e-06
3.499566774285e-05 2.307344448841e-05 1.894052131593e-06
3.032362369779e-05 2.363175663008e-05 2.811232982673e-06
9.221591959131e-05 1.513379917430e-05 1.385410234212e-06
2.205910458601e-05 2.180987803844e-05 5.000000000000e-06
3.381986391524e-05 2.643890355244e-05 1.670892377471e-06
5.132569997432e-05 2.006001642522e-05 1.131772800194e-06
5.593253579363e-06 2.266915078273e-05 3.376002267085e-06
6.902994501062e-05 1.933515180667e-05 2.605380490658e-06
2.026633395109e-06 1.595764294146e-05 2.364621944656e-06
5.335838687051e-05 2.242287492653e-05 1.931496272919e-06
4.282927426693e-07 2.510072792847e-05 2.332709309117e-06
1.595187130120e-05 2.465774216207e-05 1.738592468890e-06
9.466839152767e-05 1.727064235814e-05 1.867391233898e-06
3.725342640879e-06 2.759310248261e-05 1.800385046137e-06
4.763931466805e-05 2.326361339583e-05 3.313980091499e-06
2.665426317450e-05 3.069157368435e-05 5.000000000000e-06
3.880088329100e-05 2.777771337529e-05 3.386240145074e-06
7.388237793517e-05 2.038791614260e-05 2.359941053236e-06
3.510048234728e-05 3.392876662338e-05 3.792089967507e-06
5.217729748371e-05 2.670968896588e-05 2.384153363386e-06
4.831205855929e-05 2.859225736313e-05 1.915164688719e-06
4.417526342712e-05 3.175190342340e-05 3.290259135684e-06
5.941826888363e-05 2.815677364878e-05 5.000000000000e-06
9.878835024988e-05 3.226978324005e-05 5.000000000000e-06
7.806397586142e-05 2.038791614260e-05 1.821656873018e-06
5.251880568851e-05 3.256111682766e-05 3.185403546441e-06
8.499960582344e-05 1.087856936640e-05 2.667499736362e-06
5.843462311641e-05 3.814388350426e-05 4.948733138272e-06
6.785977074490e-05 2.555380433546e-05 3.722411153035e-06
6.564208786258e-05 3.013213636683e-05 1.364753239430e-06
8.095147165361e-05 2.133363866065e-05 1.216767559316e-06
7.480600328046e-06 3.247953394341e-05 3.694780433046e-06
8.770260615062e-05 1.587652611990e-05 3.014558207601e-06
6.590851506384e-05 3.814388350426e-05 2.525158809153e-06
4.037897130828e-05 3.611897849625e-05 1.922756816044e-06
1.371841344688e-05 3.547673147970e-05 3.225732956661e-06
8.524274108966e-05 2.142811321349e-05 3.057595889250e-06
8.262633576873e-06 4.002231705017e-05 3.875526239316e-06
8.976216928480e-05 2.142811321349e-05 1.461832305890e-06
3.015200431977e-05 3.636766080523e-05 1.667245167466e-06
7.014197983335e-05 4.035923698276e-05 2.252917685569e-06
4.812434316723e-05 3.532787204927e-05 2.007498850804e-06
7.440126869535e-05 4.044153202606e-05 2.007166126292e-06
8.108964249652e-05 2.458681015620e-05 2.039336855675e-06
4.449443351743e-05 4.018554847521e-05 3.862916920757e-06
2.765557412038e-05 3.648087793629e-05 8.317510028391e-07
1.958310331120e-05 3.069157368909e-05 2.071159863299e-06
1.981647035363e-05 3.574134475124e-05 2.878062438120e-06
9.202298256457e-05 2.215067786349e-05 9.116411739286e-07
1.414097302718e-05 4.075755851624e-05 2.048615445895e-06
3.943946693231e-05 4.018554847521e-05 1.192049664361e-06
7.267395363915e-05 4.533987184092e-05 3.186806365479e-06
6.386185766080e-05 4.178548974427e-05 1.587027782009e-06
3.675832143213e-05 3.912532532993e-05 1.662509268164e-06
5.161309884945e-05 4.100498611801e-05 2.448502932798e-06
4.869741221813e-05 4.364932405857e-05 1.487707386271e-06
3.817261022535e-05 4.639729916305e-05 5.000000000000e-06
1.875552963296e-05 4.086209918718e-05 2.351442433847e-06
8.497986935823e-05 2.664150556350e-05 2.162419564970e-06
2.422715541589e-05 3.693524857911e-05 1.691352083309e-06
2.333721183048e-05 4.208454296044e-05 2.390517133449e-06
4.633258388990e-05 4.497844299727e-05 1.225034801112e-06
8.906175894776e-05 2.489609777806e-05 2.076174418291e-06
7.794099941188e-05 2.592627073721e-05 1.382374400777e-06
9.086301102447e-05 3.226978324675e-05 2.925339225409e-06
5.507132442815e-05 4.558293741667e-05 3.215291676620e-06
4.936114483779e-05 4.840361993169e-05 3.153570137292e-06
9.283319136791e-05 3.822992013484e-05 3.351988415429e-06
6.711850320074e-05 4.351001199984e-05 2.098038999307e-06
1.276167221965e-05 4.684797368207e-05 4.196032471311e-06
8.008230622549e-05 2.834271393405e-05 1.846308394664e-06
5.536505199643e-05 5.392030415450e-05 5.000000000000e-06
4.437563850499e-05 5.008155336677e-05 2.106727763678e-06
7.976575596316e-05 4.686229805447e-05 4.066568144257e-06
1.993408050187e-05 4.580156640995e-05 2.649082668522e-06
4.889602665709e-05 5.392030415450e-05 1.469025339340e-06
7.441411707234e-05 5.129637290095e-05 2.883328154392e-06
6.932115270365e-05 5.285681169830e-05 2.443327015694e-06
2.423634643576e-05 4.608944269031e-05 1.662803800143e-06
3.803435745739e-06 3.626371206461e-05 1.411127044941e-06
6.519508512167e-05 5.480151804787e-05 2.118067121754e-06
2.297272108904e-05 4.979808328394e-05 2.255201313386e-06
4.104606494827e-05 5.240212586661e-05 1.656927653542e-06
4.639056618475e-05 5.275484782189e-05 1.240873885034e-06
9.855647478043e-05 4.003610245405e-05 2.649533690686e-06
9.525530091055e-05 4.177915501443e-05 9.449503631679e-07
9.232631696807e-05 4.497872504932e-05 3.392813501253e-06
7.290357028826e-05 5.762510532939e-05 3.520760500667e-06
4.386600170487e-05 5.515480571277e-05 2.242403837318e-06
6.163655834077e-05 4.338050203880e-05 1.150858498215e-06
1.770377156716e-05 5.265256194490e-05 3.427456943755e-06
6.179918746622e-05 5.850522069811e-05 2.900604974023e-06
8.636967378155e-05 4.497872504932e-05 2.563829685264e-06
2.708819833214e-05 5.014378103393e-05 1.874769615427e-06
6.805087205226e-05 5.606613819655e-05 1.005197694651e-06
2.499461054250e-05 5.268345312624e-05 1.268063662293e-06
2.877666512484e-05 5.484036910019e-05 3.085810863054e-06
5.624656639620e-05 6.412553725578e-05 5.000000000000e-06
6.788438173436e-05 5.867728313873e-05 1.607526921277e-06
3.449960986775e-05 5.484036910019e-05 2.637133879862e-06
2.270991089290e-05 5.815824249479e-05 3.828940815304e-06
7.651844822240e-05 5.933498206504e-05 4.781169580504e-07
3.208527659978e-05 5.834713769415e-05 1.620380782525e-06
9.731346213257e-05 4.497872504932e-05 1.594331663247e-06
3.805303544855e-06 4.751540090582e-05 4.785170061636e-06
4.880415072770e-05 6.412553726052e-05 2.442415668503e-06
6.358279846273e-05 6.412553726248e-05 2.336232066528e-06
9.020115279654e-06 5.234448292123e-05 2.322170829363e-06
9.621536529988e-05 4.790444065069e-05 1.473859767757e-06
4.347080968344e-05 6.488106749710e-05 2.944174406187e-06
6.186214279547e-05 6.807364554694e-05 1.864565344921e-06
5.038961518221e-05 6.984619459277e-05 3.187172765395e-06
5.555255431970e-05 7.234660592055e-05 2.549376488775e-06
1.506286749979e-05 5.962237952372e-05 3.957006133884e-06
9.000481866123e-06 5.975173810861e-05 2.106759463068e-06
6.965282147228e-05 6.133749796518e-05 1.413733084987e-06
1.076465308258e-05 6.309568035454e-05 1.569155810693e-06
7.862746953671e-05 5.200440278021e-05 1.200018701051e-06
4.803735295518e-06 5.464256536293e-05 2.411588872727e-06
8.007683106348e-05 5.933498206504e-05 3.080265883030e-06
2.010483612448e-05 6.472516020652e-05 3.216543775967e-06
7.542741753809e-05 6.594358635114e-05 5.000000000000e-06
5.179212770660e-05 7.504836988318e-05 2.080994643460e-06
9.792903886157e-05 5.087094360559e-05 1.952044033789e-06
7.285663566452e-06 6.345776255283e-05 1.928625138946e-06
6.102690903512e-05 7.286512401102e-05 2.949479806889e-06
6.716631322763e-05 7.410877055082e-05 3.314619534197e-06
2.959360421561e-05 5.868971507758e-05 8.492690512159e-07
2.812973293805e-05 6.274831363251e-05 3.273398521172e-06
8.582530820573e-05 5.042938023404e-05 2.913941378125e-06
2.474806828129e-05 6.668675276461e-05 1.824036570183e-06
3.659289426892e-05 6.227578718091e-05 4.358992415474e-06
9.448666352205e-05 5.216262073686e-05 1.724690630222e-06
2.211497462213e-05 6.958590344339e-05 2.043444968745e-06
4.446524880994e-05 7.055501063697e-05 2.779445799365e-06
3.174619749309e-05 6.970194675295e-05 4.508832324918e-06
7.354701786854e-05 7.678004014237e-05 3.602682898496e-06
2.495047617768e-05 7.484559825881e-05 3.931875827912e-06
3.025740974481e-06 6.406106089041e-05 2.373805496604e-06
6.395930057557e-06 6.856372577482e-05 3.250442499079e-06
8.181928312669e-05 7.678004014237e-05 4.669582359651e-06
4.553930290124e-05 7.837142075461e-05 5.000000000000e-06
1.699321246460e-05 7.037852286703e-05 3.139285310650e-06
1.903283660710e-05 7.494128604811e-05 1.858601691805e-06
3.873417022245e-05 7.297427716754e-05 3.207378481459e-06
3.042847937946e-05 7.608455469231e-05 1.684487063035e-06
6.774852857162e-05 8.117349964906e-05 3.672271710535e-06
5.279253614652e-05 7.934417767352e-05 2.318172485924e-06
5.754958861102e-05 7.934417767352e-05 2.438879978578e-06
6.093671836088e-05 8.093324651615e-05 1.302481769370e-06
9.716420902427e-05 5.523106443030e-05 2.347728382642e-06
3.450810992963e-05 7.535879415234e-05 1.644992778999e-06
3.746847903951e-05 7.885519486893e-05 2.808198563279e-06
7.250941246077e-05 8.349050805459e-05 1.622493945966e-06
1.108322958358e-05 7.313084249511e-05 3.293969772736e-06
6.217079057854e-05 8.494829011829e-05 2.897935991461e-06
7.702899487642e-05 8.011329109310e-05 1.166291475619e-06
1.568385489124e-05 7.641571558633e-05 1.800581413249e-06
1.416867229727e-06 6.917765686899e-05 1.766327181888e-06
5.054334663843e-05 8.347486718305e-05 2.147420455781e-06
5.569550657454e-05 8.640180494920e-05 3.738479328282e-06
2.854949314618e-05 7.923258786386e-05 1.742505277925e-06
3.259548710790e-05 8.354945594631e-05 3.958051315950e-06
9.570096320614e-05 7.088431977564e-05 4.198926968924e-06
8.947224982149e-05 7.123900711689e-05 2.039876885836e-06
5.063292085852e-05 8.867580629564e-05 1.811372584660e-06
7.006029395945e-05 8.761241657284e-05 3.169066635122e-06
6.485833393946e-05 8.918151407857e-05 2.116351038089e-06
4.431125502816e-05 9.121181450074e-05 5.000000000000e-06
8.858758437874e-05 7.528194442409e-05 2.098718892394e-06
7.526273522156e-05 8.073151947335e-05 7.050394674627e-07
7.883410493353e-05 8.296544508664e-05 2.198497660958e-06
3.604355020916e-05 8.989944906217e-05 3.267704819001e-06
1.857101220361e-05 7.885879032703e-05 1.981520057492e-06
7.440949429416e-05 8.772172160443e-05 1.181507021465e-06
6.004569182842e-05 9.251838535355e-05 3.739947621887e-06
6.746310708523e-05 9.105346347643e-05 1.091301949548e-06
9.275551357187e-05 7.653444712709e-05 2.172855563110e-06
3.828942210123e-05 9.458752116308e-05 1.903467771350e-06
7.403482727019e-05 9.100109288084e-05 2.053963343593e-06
1.184022824166e-05 7.905010702698e-05 2.673503693188e-06
3.881418364068e-06 7.579907105525e-05 4.386233902339e-06
7.008572279697e-05 9.529578678539e-05 3.780402249528e-06
9.731531793996e-05 7.947787668792e-05 3.140205206722e-06
4.104458731199e-05 9.910813461205e-05 3.390574284921e-06
5.230031767486e-05 9.715373453512e-05 4.956482092981e-06
7.895871865651e-05 9.100109288084e-05 2.869928042728e-06
1.612136701877e-05 8.541834930413e-05 5.000000000000e-06
9.477506074592e-06 8.738235028130e-05 1.928072465258e-06
5.855547057475e-05 9.963000038982e-05 1.770986255825e-06
8.394381176609e-05 9.191372324440e-05 2.198015079649e-06
2.541252357996e-05 8.911624191417e-05 5.000000000000e-06
3.136682825716e-05 9.324796933445e-05 2.247407513340e-06
2.288292562568e-06 8.322792557001e-05 3.088225030113e-06
1.168171251413e-05 9.024825449775e-05 1.560374707282e-06
9.676042915222e-05 8.552782736505e-05 2.898996541722e-06
5.930128714373e-06 8.636426261276e-05 1.717977275486e-06
9.161881210720e-05 8.809877209986e-05 2.849566989039e-06
9.619212350718e-05 9.104900972264e-05 2.592774344623e-06
7.656555822740e-05 9.614217138772e-05 2.754476027875e-06
6.437725172509e-05 9.611143513513e-05 1.887877701571e-06
1.342092860865e-06 8.879348695618e-05 2.557195009066e-06
2.822589901734e-05 9.467118721760e-05 1.200923333966e-06
4.649310679569e-05 1.029751218878e-04 3.266184682767e-06
8.363091599417e-05 9.919477711081e-05 4.942125954374e-06
3.020071510967e-05 9.715389693940e-05 1.828876373722e-06
9.189790742999e-06 9.039261685879e-05 9.357251714716e-07
9.151988707123e-05 9.919477711081e-05 2.946845122687e-06
5.038981387293e-06 8.907025285482e-05 1.130974592951e-06
1.522759029760e-05 9.399835874435e-05 3.600684400662e-06
9.338976640230e-05 9.214688644404e-05 4.169662818499e-07
2.083264393883e-05 9.438182508722e-05 1.978657727643e-06
2.577064901614e-05 9.558023361584e-05 1.417209191816e-06
1.932453637466e-05 9.952430924934e-05 3.278348681236e-06
6.323346856578e-06 9.266810558736e-05 2.689253010703e-06
3.480832402731e-05 9.798551930702e-05 2.853180407244e-06
2.381448062822e-05 1.012281119667e-04 1.523998984197e-06
7.730364296894e-05 1.003558946028e-04 1.490803220271e-06
3.014024631494e-05 1.032162247391e-04 4.157613331438e-06
1.236404355331e-05 1.008396960295e-04 3.805344049072e-06
7.692250184386e-07 9.473360320069e-05 3.236500087730e-06
1.002489904705e-05 9.472506820042e-05 1.545435149049e-06
5.525034066806e-06 9.803183813720e-05 2.551079147229e-06
9.565801371969e-05 9.604291212243e-05 2.039745811865e-06
8.994140625000e-05 6.123046875000e-05 3.006145697416e-06
8.232421875000e-05 3.642578125000e-05 1.808184694882e-06
7.392578125000e-05 3.271484375000e-05 3.369048033605e-06
8.486328125000e-05 6.669921875000e-05 1.063161846627e-06
4.404296875000e-05 2.441406250000e-06 3.819078759418e-06
8.505859375000e-05 8.525390625000e-05 3.173020424441e-06
6.318359375000e-05 4.873046875000e-05 1.445969751032e-06
2.998046875000e-05 4.228515625000e-05 1.503384565176e-06
9.697265625000e-05 6.162109375000e-05 3.320243126771e-06
8.056640625000e-05 1.533203125000e-05 1.619832278779e-06
9.072265625000e-05 8.173828125000e-05 2.327338014414e-06
8.466796875000e-05 3.193359375000e-05 3.320312500000e-06
