# 2D packing, generated 2026-09-21T18:09:37.358848+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.325388  (target 0.325000)
# 805 distinct grains; 844 rows including 39 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
3.200000000000e-03 3.200000000000e-03
2.254172610700e-03 1.361826193537e-04 1.000000000000e-04
2.459640819394e-03 1.080563171999e-04 1.000000000000e-04
5.457545233205e-04 9.201340060567e-05 6.101106896781e-05
1.595180069394e-03 6.826924352472e-05 8.034729730766e-05
1.595180069394e-03 3.268269243525e-03 8.034729730766e-05
2.383176199310e-03 2.862273548191e-04 9.388613441410e-05
2.126068833372e-03 1.440658618511e-04 2.834610737366e-05
8.777130422941e-05 5.671515468573e-05 3.018873826054e-05
4.175702481089e-04 -1.327092075287e-05 2.805649054182e-05
4.175702481089e-04 3.186729079247e-03 2.805649054182e-05
3.062103070977e-03 3.749607147626e-05 7.826496390359e-05
3.062103070977e-03 3.237496071476e-03 7.826496390359e-05
4.466103268010e-04 5.396541550293e-05 4.518319436763e-05
1.968434791119e-03 4.590910059014e-05 2.926648576498e-05
2.253559132222e-04 2.429567382767e-05 6.949285683767e-05
2.253559132222e-04 3.224295673828e-03 6.949285683767e-05
1.793761792270e-03 4.812145705262e-05 1.000000000000e-04
1.793761792270e-03 3.248121457053e-03 1.000000000000e-04
1.439574099361e-04 9.001294609871e-05 3.512299550184e-05
1.489543777491e-03 5.484452046025e-05 2.613862116274e-05
2.820939083848e-03 3.773088658118e-05 2.737008477907e-05
2.576559080607e-03 1.031108811640e-04 1.649116246622e-05
-3.152881208215e-05 9.221876181320e-05 4.076807084843e-05
3.168471187918e-03 9.221876181320e-05 4.076807084843e-05
3.383141330621e-04 1.506612898498e-04 1.000000000000e-04
2.041437586453e-03 6.304802291282e-05 4.514713954260e-05
1.426473446243e-03 8.360196005594e-05 4.317845786509e-05
2.661205403678e-03 6.988578376004e-05 6.339666466164e-05
2.582900795898e-03 1.547975855494e-04 3.159961116294e-05
3.108372549961e-03 1.395825644143e-04 3.381790315968e-05
2.761356712885e-03 2.915414441276e-05 3.282648187848e-05
2.761356712885e-03 3.229154144413e-03 3.282648187848e-05
2.227343836097e-03 2.987218397723e-04 6.233349848849e-05
1.689378210270e-03 1.246887811761e-04 2.945459916951e-05
2.099155046433e-04 1.934233408803e-04 3.533219516364e-05
2.944204521403e-03 6.613703264782e-05 4.306287397108e-05
6.721352133025e-04 5.059925678001e-05 2.763109941747e-05
1.492285550042e-03 1.485783314166e-04 4.880684921922e-05
4.957957691845e-04 1.941061461294e-04 5.265005597401e-05
3.010737269440e-03 1.674124263784e-04 6.143781287712e-05
2.014045846870e-03 2.067042987182e-04 1.000000000000e-04
2.286261953997e-03 4.262145964454e-04 7.637500812472e-05
1.589175843151e-03 2.031814828886e-04 5.467989697367e-05
1.889371578714e-03 2.574085776292e-04 3.459047901034e-05
2.865697389400e-03 8.490116780983e-05 3.765574461268e-05
4.329022020840e-04 2.924982920248e-04 6.412605270646e-05
1.812544705807e-03 2.574085776292e-04 4.223639389634e-05
2.185798930784e-03 4.596602778672e-04 2.950913723520e-05
3.156298358472e-03 1.502157271015e-04 1.527335824065e-05
3.106683965108e-03 2.226633130111e-04 4.928025474692e-05
1.695372415977e-03 2.054548285290e-04 5.153358822227e-05
1.508453772882e-03 2.250263945597e-04 2.835026389354e-05
2.420865167469e-03 4.322079988931e-04 5.688129750655e-05
3.219547271240e-04 2.966465739014e-04 4.689906457997e-05
1.975226404334e-04 3.059560593310e-04 7.788088776327e-05
3.033780535540e-03 2.511495608349e-04 2.541215569960e-05
2.545252606955e-03 2.268518352261e-04 4.643017855937e-05
2.862833387905e-03 2.171226765803e-04 9.459688482192e-05
2.220777430802e-03 5.203702435989e-04 3.831377077375e-05
2.827035729770e-04 3.457608204692e-04 1.597273733198e-05
5.159494075069e-05 3.051802639631e-04 6.804889799576e-05
3.251594940751e-03 3.051802639631e-04 6.804889799576e-05
9.764896270672e-04 8.470366696965e-06 3.093585631713e-05
9.764896270672e-04 3.208470366697e-03 3.093585631713e-05
2.680080831870e-03 2.839752398675e-04 1.000000000000e-04
1.456664495832e-03 2.386304473026e-04 2.519597284089e-05
6.335812660140e-04 7.357334693329e-05 1.724891538440e-05
6.342114615774e-04 1.238030681491e-04 3.298476145905e-05
1.931485454695e-03 3.056356461639e-04 2.885507310001e-05
3.132140682398e-03 3.199401222650e-04 5.127275659759e-05
2.139882310420e-03 4.577672172700e-04 1.644656254138e-05
7.800906563003e-04 8.364742487578e-05 8.427867097366e-05
7.800906563003e-04 3.283647424876e-03 8.427867097366e-05
2.821681206944e-03 3.511759887013e-04 4.563081960159e-05
6.131590746190e-04 2.182848150338e-04 6.381403116531e-05
1.265097269951e-03 1.721945094402e-05 5.076443151113e-05
1.265097269951e-03 3.217219450944e-03 5.076443151113e-05
