0.0015 0.0015 230.0
0.00057861328125 0.000908203125 4.7607421875e-05 9.521484375e-05
0.000515625 0.00013330078125 6.73828125e-05 0.000134765625
0.00093017578125 0.001470703125 6.73828125e-05 0.000134765625
0.00141943359375 0.00016845703125000001 6.73828125e-05 0.000134765625
0.00137548828125 0.001013671875 6.73828125e-05 0.000134765625
0.0011337890625 0.0010078125 5.3466796875e-05 0.00010693359375
0.00126708984375 0.0003134765625 3.80859375e-05 7.6171875e-05
0.00058447265625 0.000509765625 6.73828125e-05 0.000134765625
9.08203125e-05 0.00098291015625 6.73828125e-05 0.000134765625
0.00119970703125 0.00070751953125 6.73828125e-05 0.000134765625
0.000955078125 0.00064453125 5.859375e-05 0.0001171875
0.0001640625 0.00027978515625000003 6.73828125e-05 0.000134765625
0.00046728515625000004 0.0007456054687500001 5.126953125e-05 0.0001025390625
0.0002548828125 2.05078125e-05 6.73828125e-05 0.000134765625
0.00144287109375 0.00060205078125 6.5185546875e-05 0.00013037109375
0.000873046875 0.00094921875 6.73828125e-05 0.000134765625
0.0001904296875 0.00137841796875 6.73828125e-05 0.000134765625
0.00098583984375 0.0001435546875 6.73828125e-05 0.000134765625
0.001078125 0.00132275390625 3.7353515625e-05 7.470703125e-05
0.00034277343750000003 0.0009931640625000001 5.859375e-05 0.0001171875
0.00013037109375 0.00056982421875 6.73828125e-05 0.000134765625
0.0007485351562500001 0.0013388671875 4.4677734375e-05 8.935546875e-05
0.00143115234375 0.0014765625 6.73828125e-05 0.000134765625
0.00043505859375 0.0014970703125000001 6.73828125e-05 0.000134765625
0.00126123046875 8.789062500000001e-06 4.4677734375e-05 8.935546875e-05
0.00059326171875 0.0011689453125 6.73828125e-05 0.000134765625
0.0007353515625 0.0003046875 6.005859375e-05 0.0001201171875
0.001095703125 0.00046875 5.419921875e-05 0.0001083984375
7.32421875e-06 3.369140625e-05 5.6396484375e-05 0.00011279296875
0.0011865234375 0.00147802734375 5.4931640625e-05 0.00010986328125
0.0007529296875 3.80859375e-05 6.0791015625e-05 0.00012158203125
0.00033984375000000003 0.0004892578125 4.4677734375e-05 8.935546875e-05
2.197265625e-05 0.00120849609375 5.0537109375000004e-05 0.00010107421875000001
0.00095947265625 0.00114990234375 4.1748046875e-05 8.349609375e-05
0.00072509765625 0.0007060546875 5.3466796875e-05 0.00010693359375
0.0013022460937500001 0.00127880859375 5.0537109375000004e-05 0.00010107421875000001
0.0003662109375 0.00119677734375 4.39453125e-05 8.7890625e-05
0.00044677734375 0.000345703125 3.955078125e-05 7.91015625e-05
0.00024169921875 0.0007529296875 3.955078125e-05 7.91015625e-05
2.9296875e-06 0.00076171875 4.7607421875e-05 9.521484375e-05
0.000890625 0.0004482421875 4.4677734375e-05 8.935546875e-05
0.001048828125 0.0008408203125 3.2958984375e-05 6.591796875e-05
0.00145458984375 0.00039111328125 4.0283203125e-05 8.056640625e-05
0.001494140625 0.001224609375 4.9072265625e-05 9.814453125e-05
0.00148388671875 0.0008027343750000001 3.7353515625e-05 7.470703125e-05
0.0006738281250000001 0.00148095703125 3.5888671875e-05 7.177734375e-05
0.00020214843750000002 0.00115576171875 3.5156250000000004e-05 7.031250000000001e-05
0.00118505859375 0.00017431640625 3.369140625e-05 6.73828125e-05
0.00130078125 0.00044677734375 3.076171875e-05 6.15234375e-05
1.46484375e-06 0.0014384765625 3.1494140625e-05 6.298828125e-05
8.789062500000001e-06 0.00040869140625 3.369140625e-05 6.73828125e-05
0.0011044921875 0.001177734375 3.22265625e-05 6.4453125e-05
0.00079248046875 0.0011396484375 3.2958984375e-05 6.591796875e-05
0.00060791015625 0.00136376953125 2.63671875e-05 5.2734375e-05
0.00033544921875 0.0001904296875 2.63671875e-05 5.2734375e-05
0.00123046875 0.00113525390625 2.63671875e-05 5.2734375e-05
0.0011191406250000001 0.0003046875 2.8564453125e-05 5.712890625e-05
0.00078369140625 0.0005361328125 2.4169921875e-05 4.833984375e-05
0.00032373046875 0.00063134765625 2.7099609375e-05 5.419921875e-05
0.00097705078125 0.00034423828125 2.2705078125e-05 4.541015625e-05
0.000873046875 0.00127587890625 2.4902343750000002e-05 4.9804687500000004e-05
0.0013623046875 0.00079541015625 2.34375e-05 4.6875e-05
0.00042333984375 0.00059912109375 2.4169921875e-05 4.833984375e-05
0.00045703125 0.00131396484375 2.4902343750000002e-05 4.9804687500000004e-05
0.0006884765625 0.0010078125 2.63671875e-05 5.2734375e-05
0.00110302734375 0.0 2.5634765625e-05 5.126953125e-05
0.00056982421875 0.00032080078125 2.34375e-05 4.6875e-05
0.00149853515625 0.0 2.5634765625e-05 5.126953125e-05
0.00124365234375 0.00088330078125 2.34375e-05 4.6875e-05
2.9296875e-06 0.000193359375 2.34375e-05 4.6875e-05
0.00034423828125 0.0008291015625 2.34375e-05 4.6875e-05
0.00071044921875 0.0008583984375 2.2705078125e-05 4.541015625e-05
