0.001 0.001 345.0
0.0007968750000000001 0.0004990234375 4.39453125e-05 8.7890625e-05
0.0007119140625 2.83203125e-05 6.73828125e-05 0.000134765625
0.00040136718750000003 0.0009277343750000001 6.73828125e-05 0.000134765625
0.00075390625 0.0009482421875 6.73828125e-05 0.000134765625
0.0008681640625 0.0003681640625 3.076171875e-05 6.15234375e-05
0.000443359375 0.000662109375 6.689453125e-05 0.0001337890625
0.0009404296875 0.00081640625 4.6875e-05 9.375e-05
0.000134765625 0.0002041015625 6.73828125e-05 0.000134765625
0.000966796875 0.0001279296875 6.73828125e-05 0.000134765625
0.0006855468750000001 0.00027636718750000003 5.712890625e-05 0.0001142578125
0.000302734375 0.0004296875 6.73828125e-05 0.000134765625
3.90625e-06 0.00099609375 6.73828125e-05 0.000134765625
7.2265625e-05 0.0005869140625 6.73828125e-05 0.000134765625
0.0004267578125 0.000126953125 6.73828125e-05 0.000134765625
5.2734375e-05 0.000373046875 2.63671875e-05 5.2734375e-05
0.0009833984375000001 0.000591796875 6.005859375e-05 0.0001201171875
0.0007138671875 0.0007080078125 5.419921875e-05 0.0001083984375
0.0005576171875000001 0.0004482421875 4.9804687500000004e-05 9.960937500000001e-05
2.34375e-05 1.171875e-05 4.39453125e-05 8.7890625e-05
0.0001845703125 0.0008427734375 4.8828125e-05 9.765625e-05
0.00098046875 0.0009912109375000001 4.296875e-05 8.59375e-05
