# periodic 2D packing, generated 2026-08-03T16:48:40.271512+00:00
# porosity_achieved = 0.328766  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
1.707434827773e-04 9.362942637412e-04 6.370573625880e-05
6.309413059893e-04 4.363081908149e-04 8.086746175030e-05
8.000000000000e-04 6.615230752836e-04 2.000000000000e-04
8.095472892017e-04 3.386427810554e-04 1.227002097175e-04
6.895907778483e-04 2.155899313266e-04 3.884081158087e-05
1.278660785257e-04 6.912034479334e-04 8.802039543243e-05
2.156364838078e-04 8.160783499469e-04 6.461446586339e-05
5.606092167371e-04 2.515425058867e-04 9.505787794495e-05
5.204027538983e-04 3.886911460218e-04 3.949113806277e-05
9.004105610404e-04 1.357722654345e-04 9.958943895962e-05
4.398723471150e-04 9.927171090889e-05 9.927171090889e-05
1.940242597890e-04 2.592108559977e-04 1.940242597890e-04
3.630789288012e-04 8.966116078441e-04 1.033883921559e-04
5.806521934654e-04 8.860860297202e-04 1.139139702798e-04
9.581700812316e-04 2.680692481504e-04 4.182991876839e-05
3.994926441920e-04 5.954197823740e-04 2.000000000000e-04
2.684723934970e-04 4.033791136170e-05 3.386382742240e-05
