# periodic 2D packing, generated 2026-08-03T18:14:11.693634+00:00
# porosity_achieved = 0.360655  (target 0.362500)
# 97 distinct grains; 114 rows including 17 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.690647711810e-03 8.880148689837e-04 5.083072331587e-05
1.885498182342e-03 1.891395833005e-03 6.141523097456e-05
1.899554385899e-03 1.097609823261e-03 5.969615167879e-05
1.751867821709e-03 1.026794420761e-03 1.008524052795e-04
1.512610499062e-03 1.045286795582e-03 7.793536437251e-05
1.705224298227e-03 1.215992415266e-03 9.401099201319e-05
1.723398216955e-03 1.081247562407e-04 1.345171192202e-04
1.723398216955e-03 2.108124756241e-03 1.345171192202e-04
5.222939682096e-04 1.695002134065e-03 1.355226060506e-04
1.437628809777e-03 1.546472439627e-03 1.119175015935e-04
3.321424012439e-04 3.297706718135e-04 7.044173307910e-05
5.374827805854e-04 1.890438463992e-03 6.050367125377e-05
1.264934497138e-03 8.461133100631e-04 5.871898697202e-05
8.144395750391e-04 5.952491819949e-04 7.430979378421e-05
7.236583230329e-04 8.701586132032e-05 8.601142524320e-05
8.903970709682e-04 4.547449605866e-04 5.427335177667e-05
8.606306654745e-04 8.419424544857e-04 5.004519111414e-05
3.123058225388e-04 1.308176382668e-03 1.028244120045e-04
8.740692857890e-04 1.250030638852e-03 3.496430454617e-05
-6.960493990033e-05 5.310803475950e-04 8.077305497684e-05
1.930395060100e-03 5.310803475950e-04 8.077305497684e-05
1.815526996801e-03 1.680513498783e-03 1.091892941545e-04
1.717872349942e-03 3.048101811000e-04 5.391951020283e-05
1.242394257994e-03 1.425537609407e-04 5.058692383533e-05
8.932387065588e-05 1.494584578334e-03 6.033166979564e-05
1.491027573733e-03 1.244073594270e-03 1.220196967419e-04
2.354497687073e-04 7.466227289082e-04 8.270288675613e-05
7.293522076010e-05 1.073423304994e-03 3.465255878669e-05
5.532176022249e-04 1.490390668939e-03 7.141412158431e-05
2.883931704212e-04 1.172722473056e-04 1.465136481992e-04
2.883931704212e-04 2.117272247306e-03 1.465136481992e-04
1.820420723458e-03 7.422674190592e-04 1.443192498152e-04
-1.096324673561e-04 3.333914267979e-04 1.209274962375e-04
1.890367532644e-03 3.333914267979e-04 1.209274962375e-04
2.869962295579e-04 1.654949975547e-03 7.834645980602e-05
2.644998808077e-04 5.214635658963e-04 3.508242342792e-05
1.069307187047e-03 1.548673117138e-03 9.605866038495e-05
1.259557245583e-03 6.994019399620e-04 8.081651222457e-05
3.604367714437e-04 1.496656630607e-03 9.170437776802e-05
1.108876107644e-03 3.436734682146e-04 1.908184097437e-04
5.431005754722e-04 1.152356061331e-04 9.673854774208e-05
-4.096752364520e-05 9.479759503330e-04 1.013253971015e-04
1.959032476355e-03 9.479759503330e-04 1.013253971015e-04
4.367812828298e-04 7.286717676456e-04 1.194286270261e-04
7.673100598527e-04 1.894209613241e-03 7.762470442767e-05
1.339298766516e-03 1.137257395568e-03 6.330675375143e-05
6.827602043830e-04 7.205226084537e-04 6.103720906072e-05
-1.072457530687e-04 1.337595770510e-03 1.294964449209e-04
1.892754246931e-03 1.337595770510e-03 1.294964449209e-04
1.687306237944e-03 1.862673913354e-03 1.135730830257e-04
1.308544092079e-03 5.100603861930e-04 6.908909821353e-05
1.435032381805e-03 6.509197794337e-05 1.570427160605e-04
1.435032381805e-03 2.065091977943e-03 1.570427160605e-04
5.109512544140e-04 1.327606356582e-03 9.676989330795e-05
1.663178528344e-03 1.655784340558e-03 4.515319281388e-05
9.024789850048e-04 1.712125401797e-03 1.194753015849e-04
1.023263258640e-03 7.399774705848e-05 8.230462860843e-05
1.023263258640e-03 2.073997747058e-03 8.230462860843e-05
1.135233514606e-04 1.963650439108e-04 4.541167695759e-05
1.436335020318e-03 8.689452660262e-04 1.141955818796e-04
3.087294912478e-04 8.854456789744e-04 7.427407199850e-05
1.447174181455e-03 4.811184018246e-04 7.252989956371e-05
8.884238825491e-04 1.433230476634e-03 1.185243167624e-04
9.869890807708e-04 5.271875048317e-04 2.948618425950e-05
7.046316891675e-04 1.740444450120e-03 4.659625039870e-05
