# 2D packing, generated 2026-08-07T23:55:02.023267+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = none
# porosity_achieved = 0.325360  (target 0.325000)
# 327 distinct grains; 327 rows including 0 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
2.016371448805e-05 -1.891852983661e-06 3.656019841791e-06
1.374004792355e-05 3.586283523585e-07 3.150459304994e-06
4.188926168273e-05 -2.465573011868e-06 5.000000000000e-06
9.841209258116e-06 2.846369178772e-06 1.474451219381e-06
4.991265547578e-05 3.532200423576e-07 3.504142651729e-06
5.739295135489e-05 6.860105657241e-07 2.726538131928e-06
2.831986420943e-05 -1.618392091150e-06 2.547420059035e-06
3.606301266835e-05 6.837017506340e-07 1.622923003273e-06
2.476682810702e-05 1.219443201618e-06 1.899951625169e-06
2.748604264931e-05 2.680661097562e-06 1.187002450686e-06
1.763359822850e-05 2.107586827749e-06 1.076527790501e-06
1.630163658377e-05 6.263771773909e-06 3.286345437522e-06
2.482126392091e-05 6.801631199254e-06 3.682501786977e-06
8.999587031780e-07 -1.370166109595e-06 3.490105863192e-06
5.394476783410e-05 3.985140557024e-06 1.922530057672e-06
9.643621578516e-05 -8.553475394105e-07 1.003226864124e-06
6.501123099802e-05 2.923073322426e-07 1.914135662662e-06
6.849914670061e-05 1.441580128167e-06 1.758245568620e-06
6.555697921318e-05 5.672519830587e-06 3.395122290327e-06
3.858963001704e-05 4.721042235820e-06 2.907907931149e-06
9.644428143139e-05 3.125720605301e-06 2.839669591240e-06
7.375723241906e-05 5.672519830587e-06 4.805130915554e-06
2.021017460993e-05 9.620107146761e-06 1.721751288191e-06
3.348019722174e-05 4.721042235820e-06 2.201524864155e-06
3.192022123193e-05 1.180069534939e-05 5.000000000000e-06
1.743208261742e-05 1.115001654519e-05 1.449749600387e-06
6.878410329644e-05 8.773724208005e-06 1.055712185976e-06
5.888778461445e-05 8.138622066052e-06 3.715420363473e-06
9.031721607011e-05 1.645069180410e-07 1.907369856500e-06
1.242712314028e-06 5.463214030758e-06 2.497821809178e-06
2.266071437409e-05 1.145480734673e-05 1.339501716624e-06
9.768379117872e-05 7.344287238675e-06 1.527641649964e-06
2.526457943659e-05 1.344484273297e-05 1.855712094797e-06
4.244710412119e-05 7.253695844612e-06 1.706682057822e-06
7.027315879808e-05 1.276612486258e-05 3.097906560396e-06
8.578070443350e-05 -6.417299982911e-07 1.275146123332e-06
7.994583928382e-05 5.672519830587e-06 1.383475949205e-06
2.728496229213e-05 1.582010814458e-05 1.135250985666e-06
3.965882226188e-05 1.071577989955e-05 2.738601029948e-06
7.924859403193e-05 8.504004234921e-06 1.373247212669e-06
7.659542936517e-05 1.405583979524e-05 3.354571237400e-06
5.039262702503e-06 7.130723378404e-06 1.648789129494e-06
9.376558190954e-05 7.855685382107e-06 2.423800104411e-06
4.295864493586e-05 1.269058021627e-05 1.107002429932e-06
6.294736480652e-05 1.621704257445e-05 5.000000000000e-06
7.268918061811e-05 1.656631574930e-05 1.288840093705e-06
5.036853627432e-05 6.150704817025e-06 2.258271388624e-06
6.925466430136e-05 1.726968672623e-05 1.394535685088e-06
1.974041276285e-06 1.303079240315e-05 5.000000000000e-06
9.663269155441e-05 9.835883901705e-06 1.060665979908e-06
5.415453300403e-05 1.785795132987e-05 3.944633734838e-06
2.226396144183e-05 1.401490927347e-05 1.198577382490e-06
2.343743478869e-05 1.883276813291e-05 3.751423557930e-06
4.653880340165e-05 9.475293455977e-06 2.813192255557e-06
8.003310943427e-06 5.457770547138e-06 1.718867950674e-06
8.719346063817e-05 2.010351291630e-06 1.720989200987e-06
8.971828745094e-05 2.925235116068e-06 9.175789349356e-07
1.218524305557e-05 7.435336809274e-06 9.935214191850e-07
8.361044173803e-05 5.672519830587e-06 2.281126505004e-06
7.469415796518e-05 1.799723328592e-05 1.021433285547e-06
9.397538085138e-06 1.670367372270e-05 3.282412816237e-06
1.554632321006e-05 2.249456952256e-05 4.947911552506e-06
8.749895195807e-05 1.183590610985e-05 5.000000000000e-06
2.940229495217e-05 2.265308162900e-05 3.331962071717e-06
2.191405831050e-05 2.396898688694e-05 1.588291999546e-06
2.514326644543e-05 2.891861906661e-05 4.244071402559e-06
4.609608385136e-05 1.543379326741e-05 3.060579697929e-06
3.531483249619e-05 2.265308162900e-05 2.580575472307e-06
4.130290565843e-05 1.685055843161e-05 1.937598041974e-06
4.939005647385e-06 1.935072929795e-05 1.902701909301e-06
8.157580105500e-05 1.546068735800e-05 1.820146034443e-06
6.888659532042e-05 2.238467020475e-05 3.562364724963e-06
5.849197384784e-05 2.121658388201e-05 1.541148405733e-06
6.135573886030e-05 2.263958040556e-05 1.616816858931e-06
4.920398493967e-05 1.802964754165e-05 9.888040314549e-07
