# periodic 2D packing, generated 2026-08-03T16:48:50.267218+00:00
# porosity_achieved = 0.306448  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
3.720638121232e-04 4.172285893254e-04 8.977141172030e-05
7.174089006508e-04 1.741721113711e-04 1.741721113711e-04
3.440042618638e-04 6.682375294692e-04 1.628013466404e-04
9.316243581710e-04 2.879238883926e-04 6.837564182903e-05
2.977388682884e-04 9.025491723554e-04 7.603436661911e-05
4.893314957387e-04 2.988507133937e-04 6.779429788859e-05
4.314994867005e-04 1.173350320793e-04 1.173350320793e-04
2.892800694087e-04 2.623881880196e-04 8.581020737267e-05
5.833062874638e-04 4.709790511346e-04 1.282027498720e-04
2.532987137628e-04 4.842860540954e-04 3.504061392135e-05
6.718508290127e-04 8.068543488729e-04 1.931456511271e-04
9.159044118601e-04 6.753243559343e-04 8.409558813986e-05
1.240096534062e-04 3.916517583946e-04 1.240096534062e-04
2.348143063283e-04 8.242485411133e-05 8.242485411133e-05
1.237582422653e-04 1.911769206138e-04 7.301178762666e-05
1.112439197129e-04 8.854382103419e-04 1.112439197129e-04
8.447827892562e-04 4.699173736491e-04 1.332766375659e-04
