# 2D packing, generated 2026-09-16T20:07:57.045125+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.325181  (target 0.325000)
# 310 distinct grains; 336 rows including 26 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
9.424784197494e-04 3.181549522689e-05 5.651857737558e-05
9.424784197494e-04 2.031815495227e-03 5.651857737558e-05
1.580345856600e-03 2.545084009363e-05 2.275900654516e-05
6.280079688660e-04 6.106022820695e-05 4.332907793202e-05
5.361859191009e-04 3.759937600364e-06 1.762075926386e-05
5.361859191009e-04 2.003759937600e-03 1.762075926386e-05
5.369867060006e-04 8.611288146274e-05 5.107730061387e-05
1.026446984771e-03 3.913231593078e-05 1.975857089222e-05
9.895364241906e-04 1.224583666224e-04 4.561168671551e-05
1.269112279347e-03 9.052167053108e-05 1.000000000000e-04
1.269112279347e-03 2.090521670531e-03 1.000000000000e-04
1.289139603072e-04 3.333803259442e-05 4.622334950489e-05
1.289139603072e-04 2.033338032594e-03 4.622334950489e-05
1.386275574727e-03 3.152641659072e-05 1.667576813413e-05
1.867921358473e-03 6.916393041317e-05 6.824895195385e-05
5.496320024869e-05 1.017788932653e-04 4.962126001523e-05
1.107037731349e-03 1.821458764010e-04 8.618044392920e-05
1.714107454692e-03 1.465585733387e-04 1.000000000000e-04
1.395548526235e-03 1.357172652223e-04 3.427124432647e-05
6.437596209515e-04 1.868529006861e-04 8.344678941629e-05
1.552055968346e-03 1.465611024044e-04 6.205148636661e-05
5.197419366768e-04 1.821218154654e-04 3.987157073082e-05
1.607710417895e-03 2.261095644962e-04 3.284822763896e-05
-3.748010313802e-05 1.584044851966e-04 5.843643017975e-05
1.962519896862e-03 1.584044851966e-04 5.843643017975e-05
2.143685239452e-04 9.594197746704e-05 5.785256505003e-05
6.908131318005e-05 2.157503281533e-04 6.257571374534e-05
1.524893523458e-03 2.641980188828e-04 5.830750921627e-05
1.360301361485e-03 2.595643908982e-04 9.125985818498e-05
4.426232852468e-04 1.887442477117e-04 3.753090343657e-05
1.462346055451e-03 3.336977957430e-04 3.487055567356e-05
1.218920188721e-03 2.135710561256e-04 2.999691455736e-05
-1.697561245280e-05 2.451683593249e-04 2.837057843488e-05
1.983024387547e-03 2.451683593249e-04 2.837057843488e-05
1.422903024285e-05 3.351924635947e-04 6.690526361196e-05
2.014229030243e-03 3.351924635947e-04 6.690526361196e-05
1.859854477634e-03 2.450143925503e-04 7.588217909883e-05
5.407898730476e-04 2.746368670255e-04 5.186445172943e-05
4.013678339481e-04 3.193589305793e-04 9.455564215690e-05
1.182559795216e-03 2.733644120887e-04 3.224427856722e-05
6.044933486701e-04 2.941141399945e-04 1.338985463542e-05
1.550089671832e-03 3.891517777978e-04 6.892774079571e-05
1.732188808010e-03 3.166741867355e-04 7.052026017733e-05
5.232700277545e-04 3.540698816110e-04 2.947817087059e-05
1.660554988885e-03 4.013559442608e-04 4.039601756527e-05
1.412051317771e-03 4.543897865986e-04 8.365941051523e-05
2.077121703178e-04 3.006749789150e-04 1.000000000000e-04
8.135634257698e-04 4.746954454858e-05 3.788627989382e-05
7.457964591236e-04 2.045012742032e-04 2.010609650497e-05
1.521248428609e-03 4.782500142013e-04 2.472220870716e-05
8.728569424774e-04 1.197385105051e-04 5.559382898207e-05
1.620835229193e-03 4.593156169786e-04 2.986771148314e-05
1.005280922250e-04 3.585774045368e-04 2.182428810045e-05
5.009289740343e-04 4.457981005769e-04 6.493184512003e-05
8.031077376976e-04 2.272944621428e-04 4.157236188819e-05
1.583798098458e-03 5.641598638894e-04 8.132614985071e-05
9.383169426708e-04 2.692584470106e-04 1.000000000000e-04
1.239783085036e-03 3.303246814549e-04 4.849590645745e-05
1.151538630201e-03 3.355466249492e-04 3.724644130289e-05
1.922189087284e-03 3.245182991331e-04 2.514492847140e-05
1.283934657664e-03 4.543897865986e-04 4.445724959248e-05
1.712940593544e-03 5.641374476980e-04 4.780402562621e-05
1.669996625676e-03 6.306625323315e-04 2.754438209779e-05
7.324441022265e-04 2.629678375531e-04 3.328665923016e-05
1.066334934633e-03 3.443364435014e-04 4.840983806588e-05
5.969506274885e-04 3.423090715425e-04 3.539174096929e-05
1.777473859353e-03 6.993372189425e-04 1.000000000000e-04
3.604106954517e-04 4.916639524463e-04 8.255059616071e-05
9.910725423493e-04 4.150474720190e-04 5.485923930483e-05
8.011087556345e-04 3.118663298508e-04 4.185756078709e-05
1.088770101100e-03 4.367354975620e-04 4.520173870852e-05
1.621486527606e-03 6.715310812475e-04 3.246752124162e-05
