0.0015 0.0015 0.00019638273045507587
0.0010256709451575263 0.0013442240373395566 2.012835472578763e-05 4.025670945157526e-05
0.001249708284714119 0.00033780630105017503 4.4632438739789964e-05 8.926487747957993e-05
0.00042707117852975495 0.0013092182030338389 4.4632438739789964e-05 8.926487747957993e-05
0.000749124854142357 0.0012304550758459743 4.4632438739789964e-05 8.926487747957993e-05
0.00017852975495915986 0.0007018669778296382 4.4632438739789964e-05 8.926487747957993e-05
0.0005110851808634773 0.00041656942823803964 4.4632438739789964e-05 8.926487747957993e-05
0.001484247374562427 0.0006668611435239207 4.4632438739789964e-05 8.926487747957993e-05
0.0008733955659276546 0.0008296382730455076 4.4632438739789964e-05 8.926487747957993e-05
0.0012112018669778297 0.001188448074679113 4.4632438739789964e-05 8.926487747957993e-05
0.0005110851808634773 0.0014824970828471412 4.4632438739789964e-05 8.926487747957993e-05
0.0012847141190198367 0.0009171528588098016 4.4632438739789964e-05 8.926487747957993e-05
0.0006668611435239207 5.250875145857643e-05 4.4632438739789964e-05 8.926487747957993e-05
0.0012112018669778297 0.0013757292882147023 4.4632438739789964e-05 8.926487747957993e-05
0.000661610268378063 0.0007701283547257876 4.4632438739789964e-05 8.926487747957993e-05
0.0014894982497082848 1.750291715285881e-05 4.4632438739789964e-05 8.926487747957993e-05
0.0014527421236872813 0.0010379229871645274 4.4632438739789964e-05 8.926487747957993e-05
0.0010799299883313886 0.0005530921820303383 4.4632438739789964e-05 8.926487747957993e-05
0.000925904317386231 0.0012444574095682613 4.3757292882147023e-05 8.751458576429405e-05
0.0007998833138856475 0.00040081680280046675 4.4632438739789964e-05 8.926487747957993e-05
0.0014089848308051342 0.0012707117852975495 4.4632438739789964e-05 8.926487747957993e-05
6.301050175029171e-05 0.0011114352392065344 4.4632438739789964e-05 8.926487747957993e-05
0.00036581096849474913 0.0008103850641773629 4.4632438739789964e-05 8.926487747957993e-05
0.00016102683780630105 8.751458576429405e-05 4.4632438739789964e-05 8.926487747957993e-05
0.00033780630105017503 0.00022403733955659276 4.4632438739789964e-05 8.926487747957993e-05
0.0006003500583430572 0.0005688448074679113 4.3757292882147023e-05 8.751458576429405e-05
0.0006668611435239207 0.000955659276546091 4.4632438739789964e-05 8.926487747957993e-05
0.0014334889148191366 0.00022578763127187865 4.4632438739789964e-05 8.926487747957993e-05
7.701283547257876e-05 0.000602100350058343 2.6254375729288214e-05 5.250875145857643e-05
2.100350058343057e-05 0.0004498249708284714 4.4632438739789964e-05 8.926487747957993e-05
0.00013827304550758458 0.0009924154025670944 2.5379229871645274e-05 5.075845974329055e-05
0.0007228704784130688 0.0014159859976662777 4.4632438739789964e-05 8.926487747957993e-05
0.00144049008168028 0.0008541423570595099 3.938156359393232e-05 7.876312718786464e-05
7.3512252042007e-05 0.0002695449241540257 4.4632438739789964e-05 8.926487747957993e-05
0.0003185530921820303 0.0003588098016336056 2.3628938156359393e-05 4.7257876312718785e-05
0.0011411901983663943 0.0008208868144690782 4.200700116686114e-05 8.401400233372229e-05
0.001204200700116686 4.5507584597432904e-05 4.4632438739789964e-05 8.926487747957993e-05
0.0006493582263710618 0.001307467911318553 1.837806301050175e-05 3.67561260210035e-05
8.576429404900817e-05 0.0008838973162193698 3.500583430571762e-05 7.001166861143524e-05
0.001295215869311552 0.0005320886814469078 4.4632438739789964e-05 8.926487747957993e-05
0.0004603267211201867 7.001166861143524e-06 4.4632438739789964e-05 8.926487747957993e-05
0.0009644107351225204 0.00020478413068844808 4.4632438739789964e-05 8.926487747957993e-05
0.0014789964994165693 0.0005093348891481913 3.413068844807468e-05 6.826137689614936e-05
0.00013302217036172695 0.001426487747957993 4.4632438739789964e-05 8.926487747957993e-05
0.0003028004667444574 0.00147024504084014 4.288214702450408e-05 8.576429404900817e-05
0.00037106184364060676 0.0006441073512252042 3.850641773628938e-05 7.701283547257876e-05
0.001118436406067678 0.0003763127187864644 2.3628938156359393e-05 4.7257876312718785e-05
0.0010186697782963827 0.0010134189031505252 4.4632438739789964e-05 8.926487747957993e-05
0.00138098016336056 0.001456242707117853 4.4632438739789964e-05 8.926487747957993e-05
0.0009276546091015169 0.0005968494749124854 3.500583430571762e-05 7.001166861143524e-05
0.0007036172695449242 0.0003185530921820303 1.837806301050175e-05 3.67561260210035e-05
0.0013617269544924154 0.0007176196032672112 2.1878646441073512e-05 4.3757292882147023e-05
0.001132438739789965 0.0006983663943990665 1.925320886814469e-05 3.850641773628938e-05
0.0012602100350058343 0.00016977829638273046 2.3628938156359393e-05 4.7257876312718785e-05
0.0010396732788798132 0.0012024504084014002 1.662777129521587e-05 3.325554259043174e-05
0.0006826137689614935 0.00046557759626604436 2.1878646441073512e-05 4.3757292882147023e-05
0.0004515752625437573 0.000939906651108518 3.325554259043174e-05 6.651108518086348e-05
0.0009486581096849474 0.0014159859976662777 3.23803967327888e-05 6.47607934655776e-05
0.0002870478413068845 0.0009924154025670944 4.4632438739789964e-05 8.926487747957993e-05
