# 2D packing, generated 2026-08-07T23:52:00.349061+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = y
# porosity_achieved = 0.324774  (target 0.325000)
# 81 distinct grains; 87 rows including 6 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.253257496939e-03 1.398734188137e-04 1.107914074935e-04
1.468679789024e-03 2.104904777728e-04 1.159100597018e-04
1.263270327011e-03 4.505032155089e-04 2.000000000000e-04
1.863693579767e-03 6.771956514781e-05 1.344106455233e-04
1.863693579767e-03 2.067719565148e-03 1.344106455233e-04
1.715795635860e-03 3.121815804636e-04 1.513116181018e-04
7.500887478417e-04 1.356969873604e-05 9.804789582383e-05
7.500887478417e-04 2.013569698736e-03 9.804789582383e-05
9.827461062820e-04 4.679746026290e-04 8.106813201687e-05
9.255728582670e-04 5.532219177988e-05 5.016473075113e-05
1.040218939909e-03 6.505942922745e-04 9.964756516955e-05
8.804035792175e-04 6.466730147694e-04 6.021600183031e-05
6.587875797832e-04 1.505701381889e-04 6.658814686694e-05
4.317905971307e-04 9.468726421619e-05 7.846615870525e-05
9.071650645498e-04 8.595308873779e-04 1.480578840805e-04
1.554587061307e-03 4.987952515531e-04 9.529345488696e-05
1.533929031934e-03 7.933632449155e-04 2.000000000000e-04
2.754060748618e-04 1.232310048549e-04 7.670593072263e-05
3.718716091605e-04 2.969755537893e-04 1.220221379356e-04
6.613457983348e-05 1.448796442911e-04 8.070471506067e-05
1.255761458246e-04 3.388114513003e-04 1.221323157408e-04
1.180389091528e-03 6.869106122200e-04 4.106811134437e-05
1.204921570162e-03 9.411941320270e-04 1.606945946153e-04
1.499270596644e-03 1.179582619976e-03 1.877722688282e-04
1.246779777354e-03 1.158790504053e-03 6.089143097858e-05
1.934113371880e-03 4.190694922469e-04 8.493412699569e-05
1.275756697194e-03 1.278598569490e-03 5.669221474732e-05
7.388199769424e-05 5.603484204181e-04 1.053560413004e-04
1.800592826902e-03 5.240025293809e-04 7.685298620640e-05
1.889808194832e-03 7.192655930600e-04 1.378268371227e-04
8.789443902549e-05 7.261020110473e-04 6.037747652108e-05
2.696244332408e-04 4.438592055459e-04 5.611298108364e-05
6.614083034167e-05 9.549612395113e-04 1.565299278072e-04
5.378125302875e-04 1.807631674051e-04 5.809778870139e-05
6.959360847275e-04 8.558415937058e-04 6.320353364267e-05
1.010166767879e-03 1.040877157278e-03 5.808903521046e-05
4.045414685624e-04 5.068362844038e-04 9.036638873525e-05
7.379164594693e-04 9.841127728797e-04 6.209877349131e-05
1.161029688040e-03 1.267900113263e-03 5.853297152995e-05
1.786487262277e-03 9.080434471492e-04 7.737667514391e-05
3.702872868209e-04 9.598635344106e-04 1.389857136753e-04
9.045071101927e-04 1.300075930796e-03 2.000000000000e-04
2.282731526220e-04 1.113517981499e-03 7.024599100367e-05
1.153076445058e-03 1.386220005040e-03 5.227724232548e-05
1.863662920814e-03 1.015274307852e-03 5.474016955814e-05
1.721547782487e-03 1.158432713803e-03 3.298232493243e-05
1.909150822261e-03 1.143733564524e-03 8.153614169686e-05
9.954012361644e-05 1.351131500682e-03 2.000000000000e-04
1.290930977064e-03 1.424799552976e-03 9.029427908520e-05
6.294862336538e-04 1.379849102520e-03 8.635691573018e-05
1.772541497845e-03 1.335384902330e-03 1.267933293233e-04
1.596951646990e-03 1.410764235991e-03 6.319922232587e-05
1.860533706739e-03 1.508763136898e-03 6.763580631936e-05
1.724382248376e-03 1.521944413118e-03 6.565296375695e-05
1.467705838598e-03 1.547106448812e-03 1.246669969770e-04
1.099349865780e-03 1.488997757031e-03 5.890919833902e-05
5.654505431887e-04 1.036443212070e-03 7.066439032728e-05
1.803742437154e-03 1.651664782428e-03 8.612574794215e-05
4.781932437223e-04 1.127237603734e-03 5.526219883494e-05
9.812944221719e-04 1.591770951251e-03 9.761369843844e-05
3.916934144267e-04 1.262507363248e-03 1.053001119480e-04
1.248548652558e-05 1.662047558296e-03 1.228756257542e-04
1.229977177331e-03 1.768225654980e-03 2.000000000000e-04
1.581228054665e-03 1.800711360841e-03 1.527500162494e-04
9.213824606558e-04 1.789968363482e-03 1.093597939473e-04
1.417225537795e-03 -3.494268941655e-05 6.918095802069e-05
1.417225537795e-03 1.965057310583e-03 6.918095802069e-05
1.809448050438e-03 1.818910741905e-03 7.531148922535e-05
3.983406242411e-04 1.495964830771e-03 1.282521054129e-04
1.032539217186e-03 -2.697446385137e-05 8.447278779268e-05
1.032539217186e-03 1.973025536149e-03 8.447278779268e-05
1.907457560758e-03 1.778909546894e-03 3.054671648129e-05
5.993443132468e-04 1.543450304919e-03 7.828461453031e-05
5.219662502615e-04 1.749474567317e-03 1.417915882777e-04
6.162010305669e-06 1.883391125672e-03 9.856050949385e-05
8.927177052414e-04 -4.646404101166e-05 5.670052778708e-05
8.927177052414e-04 1.953535958988e-03 5.670052778708e-05
2.310029557793e-04 1.641924999811e-03 9.379812915993e-05
2.603615805740e-04 -1.087490568502e-04 1.557617755265e-04
2.603615805740e-04 1.891250943150e-03 1.557617755265e-04
1.732419806725e-03 1.937032610963e-03 5.082431139921e-05
7.314407673031e-04 1.496607626663e-03 6.187171263427e-05
6.933593750000e-04 4.238281250000e-04 8.366773014647e-05
6.074218750000e-04 6.503906250000e-04 6.882965479495e-05
8.691406250000e-04 2.558593750000e-04 7.536406287345e-05
2.832031250000e-04 6.972656250000e-04 8.200560060756e-05
1.037109375000e-03 1.777343750000e-04 5.084198912994e-05
