3.180192e-04 5.045215e-07 0.000000e+00 0 1.000000e-04 4.954785e-07 4.205053e-10 4.636557e-04
3.180192e-04 5.045215e-07 1.000000e-04 1 1.333521e-04 4.954785e-07 4.205053e-10 4.636557e-04
