3.330554e-04 5.021265e-07 0.000000e+00 0 1.000000e-04 4.978735e-07 4.225379e-10 4.614547e-04
3.330554e-04 5.021265e-07 1.000000e-04 1 1.333521e-04 4.978735e-07 4.225378e-10 4.614547e-04
