# periodic 2D packing, generated 2026-08-03T17:55:40.081455+00:00
# porosity_achieved = 0.250099  (target 0.250000)
# 99 distinct grains; 118 rows including 19 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
6.906183547564e-04 1.037239605102e-03 1.048952551256e-04
1.791781195155e-03 7.183313443512e-04 1.330838336360e-04
1.380977962238e-03 1.513370085501e-03 1.041038255849e-04
1.629292786418e-03 1.173807382646e-03 4.599770804715e-05
6.695275776734e-04 1.669473332347e-03 1.387741954887e-04
1.127657633102e-03 1.383149277100e-03 1.103169374142e-04
2.889364919234e-04 1.175735418291e-03 6.747070936095e-05
1.249735100382e-05 5.866037106509e-04 1.180052645247e-04
2.012497351004e-03 5.866037106509e-04 1.180052645247e-04
4.751324425447e-04 1.520900392499e-03 1.058958839031e-04
3.895208596953e-04 5.980911774975e-04 1.022311508655e-04
1.432273445414e-04 3.006460984775e-04 8.951277089325e-05
3.481628259693e-04 1.702870740695e-03 1.159926328638e-04
1.531676330891e-03 1.099536364237e-03 6.106526086194e-05
1.566580651440e-03 1.517440785806e-03 8.134628876152e-05
2.520484067043e-04 1.043985234299e-03 6.934614306049e-05
4.754007999229e-04 1.180553233716e-03 1.190559192384e-04
1.034169098731e-03 6.439122480375e-05 9.001994345523e-05
1.034169098731e-03 2.064391224804e-03 9.001994345523e-05
1.391375377085e-03 5.558254328181e-04 7.624423533805e-05
8.863854765265e-04 1.407912450238e-03 5.969307128644e-05
1.330853462680e-03 1.116427384019e-03 7.760051514849e-05
1.692448328790e-03 2.405304435771e-04 8.860969502157e-05
1.329100009944e-03 -2.720693686664e-05 7.688945441313e-05
1.329100009944e-03 1.972793063133e-03 7.688945441313e-05
7.974589980003e-04 6.170530368604e-04 1.685448848391e-04
1.144298255324e-03 9.931820098789e-04 1.459891558049e-04
9.103247337573e-04 4.356320312246e-04 2.275054148165e-05
1.816441993093e-04 1.427450954036e-03 3.431777916921e-05
2.298497062330e-04 6.876980447617e-04 8.086524602314e-05
4.240081834814e-04 3.929499351252e-04 7.145550727986e-05
5.360304697467e-04 1.311622787975e-04 9.819857310319e-05
5.607856774687e-04 4.936263950532e-04 9.837937235061e-05
1.131661153885e-03 4.617030340332e-04 2.000000000000e-04
1.943343169116e-03 1.067366962096e-03 5.061053745150e-05
1.483314582473e-03 9.744267851314e-04 7.306633173121e-05
1.750404512504e-03 -6.823784863435e-05 2.000000000000e-04
1.750404512504e-03 1.931762151366e-03 2.000000000000e-04
1.513571695730e-03 1.713692297485e-03 1.219390932099e-04
1.176144811574e-03 1.611311572989e-03 1.229406688812e-04
1.765003358237e-03 1.357804709578e-03 6.824928788863e-05
1.359032753420e-03 1.665035787978e-03 3.871134078165e-05
1.161848740483e-03 -7.082988388537e-05 9.595722872750e-05
1.161848740483e-03 1.929170116115e-03 9.595722872750e-05
4.369778990772e-05 1.516307443125e-05 9.319343039648e-05
4.369778990772e-05 2.015163074431e-03 9.319343039648e-05
2.043697789908e-03 1.516307443125e-05 9.319343039648e-05
2.043697789908e-03 2.015163074431e-03 9.319343039648e-05
1.010925523408e-03 2.332806574210e-04 4.777460197569e-05
4.071794509104e-04 7.620864960382e-04 6.271225324482e-05
1.948000535269e-04 1.337947222477e-04 8.512734792074e-05
