# 2D packing, generated 2026-09-15T23:56:41.143379+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.300028  (target 0.300000)
# 284 distinct grains; 311 rows including 27 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
2.954209394139e-05 5.090669724972e-06 2.897486083301e-06
3.473313437864e-05 4.682948079931e-06 2.309541646727e-06
7.285133021218e-05 1.253516222322e-06 5.364454382372e-07
6.693569317114e-05 2.535447415545e-06 2.533276721592e-06
8.607919040620e-05 2.745406601331e-06 4.455279577666e-06
8.607919040620e-05 1.027454066013e-04 4.455279577666e-06
7.124490944115e-05 3.913051395720e-06 1.990785345614e-06
9.348142807154e-05 3.079011872553e-06 2.954471801155e-06
6.191239402582e-05 3.666037143425e-06 2.474077710823e-06
1.812209142704e-05 3.578291196460e-06 3.115386174026e-06
7.389613995406e-05 2.341885425461e-06 9.722543419569e-07
9.056762698280e-05 6.446652580483e-06 1.362390530995e-06
8.071685873539e-05 2.518369299538e-06 7.978833223252e-07
7.922383874246e-05 2.926737628787e-06 7.499775860321e-07
4.465254241412e-06 5.435816733878e-06 4.887157506872e-06
1.044652542414e-04 5.435816733878e-06 4.887157506872e-06
2.363910172314e-05 5.203755737839e-06 2.634139873582e-06
1.302620906503e-05 9.178223101835e-06 4.456092243794e-06
-3.959435266469e-06 1.061075356710e-05 5.000000000000e-06
9.604056473353e-05 1.061075356710e-05 5.000000000000e-06
2.062717448610e-05 1.021872432346e-05 3.215788713529e-06
6.833569404095e-05 7.503933054035e-06 2.627161592350e-06
6.442305954451e-05 8.748711436788e-06 1.478710047744e-06
5.865284506208e-05 9.744746600880e-06 4.376839561083e-06
6.633827116013e-05 1.127179019221e-05 1.637394036647e-06
5.180753040460e-05 9.744752442772e-06 2.468474243390e-06
4.734869674436e-05 9.010711657462e-08 1.181449680610e-06
4.734869674436e-05 1.000901071166e-04 1.181449680610e-06
4.713767796826e-05 9.744752442772e-06 2.201378192943e-06
7.621014432968e-05 5.839344554946e-06 3.221411963812e-06
2.850050965710e-06 1.208087417853e-05 1.882711283275e-06
2.543068685242e-05 1.212859233947e-05 1.953501081243e-06
8.895400667860e-05 1.050440600825e-05 2.087361156800e-06
3.929247363074e-05 6.111965712185e-06 2.468498309034e-06
4.906480557892e-05 1.633772711800e-05 4.667474396537e-06
5.409172728239e-05 1.218441829114e-05 7.957571823898e-07
5.526984524065e-05 1.470521428005e-05 1.627402888047e-06
9.083316438197e-05 1.294328251813e-05 7.059417777586e-07
7.312313633897e-05 1.210269663774e-05 3.761366744842e-06
8.068760876592e-05 4.904600808389e-06 1.352583500281e-06
4.238788993120e-05 1.816333757721e-05 2.254523589265e-06
3.220424617732e-05 1.370017674282e-05 5.000000000000e-06
2.461261944383e-05 1.748212829174e-05 3.238278985374e-06
6.017629549644e-05 1.916046005635e-05 5.000000000000e-06
4.455618782508e-05 2.442819149908e-05 4.373510292754e-06
6.791061428969e-05 1.456636248708e-05 2.004050487185e-06
1.667419698313e-05 1.755676407323e-05 4.682182905011e-06
3.828863449936e-05 2.443805364972e-05 1.894052131593e-06
3.514565714630e-05 2.093643022251e-05 2.811232982673e-06
9.150742695042e-05 1.510786319608e-05 1.385410234212e-06
7.110781695775e-06 1.906860751003e-05 5.000000000000e-06
3.067274158892e-05 2.145499155244e-05 1.670892377471e-06
