# 2D packing, generated 2026-09-16T20:07:47.900670+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.324918  (target 0.325000)
# 336 distinct grains; 366 rows including 30 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
2.972257354689e-04 1.459080759326e-05 4.623422347186e-05
2.972257354689e-04 2.014590807593e-03 4.623422347186e-05
3.821410227436e-04 4.394683436350e-05 3.859714933832e-05
1.081022818253e-03 3.722161231695e-06 3.665226257542e-05
1.081022818253e-03 2.003722161232e-03 3.665226257542e-05
1.395781582465e-03 3.812416376302e-05 3.357960598862e-05
3.157659503978e-04 1.304010985491e-04 7.039871288450e-05
4.691943643593e-04 4.160140715832e-05 4.266866503192e-05
4.691943643593e-04 2.041601407158e-03 4.266866503192e-05
8.256980917193e-04 3.679464398412e-05 1.000000000000e-04
8.256980917193e-04 2.036794643984e-03 1.000000000000e-04
1.008037406839e-03 3.850856161250e-06 3.629410235451e-05
1.008037406839e-03 2.003850856161e-03 3.629410235451e-05
4.215639127344e-04 1.846480744609e-04 4.849626270329e-05
1.129313204206e-03 3.597720303839e-05 2.130950363249e-05
1.806010277819e-04 1.786095816905e-04 7.310693710787e-05
6.577746098790e-04 1.086106559759e-04 8.263589817225e-05
2.833422060334e-04 2.300391321528e-04 3.401935247108e-05
9.601270873779e-04 6.045144196303e-05 3.470056578027e-05
8.736694696072e-05 6.065054461470e-05 6.447982255592e-05
8.736694696072e-05 2.060650544615e-03 6.447982255592e-05
3.551119129620e-04 2.435459265112e-04 3.855779258631e-05
1.178977743792e-03 8.533927693084e-05 4.871321290512e-05
4.285265060670e-04 2.733554643344e-04 4.048403719260e-05
1.322315949645e-03 3.699366478483e-05 3.891059757682e-05
1.322315949645e-03 2.036993664785e-03 3.891059757682e-05
1.915927888045e-03 2.628666461856e-05 4.168899632350e-05
1.915927888045e-03 2.026286664619e-03 4.168899632350e-05
5.332509533994e-04 1.004378026219e-04 4.215572161061e-05
9.286391595124e-04 1.342583652973e-04 4.176070932471e-05
1.972160427095e-03 4.712349113969e-05 1.827992742899e-05
1.006543041814e-03 1.318379407475e-04 3.618080991246e-05
1.362498274192e-03 8.066314685796e-05 2.043283440993e-05
7.612790455548e-04 1.472063801735e-04 2.783037821044e-05
1.058903053549e-03 7.685038058774e-05 3.974814388631e-05
1.847753531030e-03 6.214999323135e-05 3.534295405241e-05
9.089829389710e-05 2.030527570532e-04 1.986750925927e-05
5.235152070193e-04 2.728879712494e-04 5.450581744807e-05
8.156413085124e-04 1.661171909299e-04 2.971307228733e-05
1.758142660782e-03 4.783382605430e-05 4.809688791839e-05
1.758142660782e-03 2.047833826054e-03 4.809688791839e-05
4.656143002076e-04 3.359594870919e-04 3.109924811505e-05
4.128874583045e-04 3.359594870919e-04 2.162759378805e-05
7.323338683057e-04 2.239413260313e-04 5.418236601220e-05
5.458748035532e-04 3.936917616629e-04 6.776815765871e-05
4.272938249423e-04 4.104202880952e-04 5.198697619747e-05
1.807414558315e-03 1.704311146275e-04 8.020804871280e-05
-2.451063814782e-05 2.354368805048e-04 1.000000000000e-04
1.975489361852e-03 2.354368805048e-04 1.000000000000e-04
6.746272537901e-04 4.414590292451e-04 6.955957185818e-05
1.552441416389e-03 7.777970794177e-05 9.934014879063e-05
1.552441416389e-03 2.077779707942e-03 9.934014879063e-05
1.404222269537e-03 1.623898404952e-04 7.132851032414e-05
3.450181967264e-04 4.562818284828e-04 4.220729053385e-05
7.662763024830e-04 4.414590293209e-04 2.208947683476e-05
7.646352021687e-04 5.092459931504e-04 4.311918943614e-05
2.885784878951e-04 4.855585194137e-04 2.137388093088e-05
1.523789378684e-03 2.348483263660e-04 6.032045476245e-05
1.110971400886e-03 1.247897764314e-04 2.990742424776e-05
1.119101945872e-04 2.686167990090e-04 3.991055110117e-05
9.751578695146e-04 2.065965893592e-04 4.424414231586e-05
8.740181955748e-04 2.354657651495e-04 6.093511491906e-05
7.920396567651e-04 3.054404889538e-04 4.684683725826e-05
1.250687149674e-03 1.233016576136e-04 3.242482527026e-05
1.109063451560e-03 2.602214531500e-04 1.000000000000e-04
1.834823274531e-03 3.067750891839e-04 5.772248153715e-05
1.815249712762e-04 2.835610020565e-04 3.086529427372e-05
1.309140617194e-03 1.233016576136e-04 2.602864224994e-05
9.612947345397e-04 3.198457089885e-04 5.857729703247e-05
3.272994535401e-04 5.724974050876e-04 7.379797952538e-05
1.678913550781e-03 3.056166148534e-04 9.819218515737e-05
1.544640724768e-03 3.314976140837e-04 3.855258601005e-05
1.305253278562e-03 2.245435158992e-04 4.553868306707e-05
1.582177440274e-03 3.859920776785e-04 2.757786834290e-05
1.381123348191e-03 2.708998686624e-04 3.961285548831e-05
5.824170220385e-04 4.810276390276e-04 2.690437905006e-05
1.052368704955e-03 4.475050973505e-04 9.567693660238e-05
1.432033084977e-04 3.325713494502e-04 3.128947347998e-05
2.279779203976e-04 2.920850459780e-04 1.636325436855e-05
8.649179536089e-04 3.866243910305e-04 5.867404103175e-05
