# periodic 2D packing, generated 2026-08-03T18:15:03.368950+00:00
# porosity_achieved = 0.305825  (target 0.325000)
# 218 distinct grains; 269 rows including 51 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
3.000000000000e-03 3.000000000000e-03
1.502408847342e-03 2.221273118197e-03 1.048952551256e-04
2.812518020042e-03 1.819579842126e-03 1.330838336360e-04
2.154421437125e-03 2.298507251967e-03 1.041038255849e-04
1.447300665145e-04 2.423007346245e-03 1.387741954887e-04
3.470712124000e-06 1.880892065577e-03 6.747070936095e-05
3.003470712124e-03 1.880892065577e-03 6.747070936095e-05
1.546736873508e-03 2.789122392755e-03 1.180052645247e-04
1.035166530909e-03 9.433853721950e-05 1.022311508655e-04
1.035166530909e-03 3.094338537220e-03 1.022311508655e-04
1.680484562985e-03 3.329358037762e-04 8.951277089325e-05
1.905033179282e-03 2.883223545913e-03 1.159926328638e-04
8.260433659030e-04 7.303661159666e-04 8.134628876152e-05
6.475411731879e-04 1.003426651223e-03 6.934614306049e-05
2.801738008674e-03 2.073192775133e-03 1.190559192384e-04
2.549213125796e-03 2.898106433250e-05 9.001994345523e-05
2.549213125796e-03 3.028981064333e-03 9.001994345523e-05
1.486450124711e-03 9.454337472730e-04 7.624423533805e-05
1.966909838338e-03 2.258001832275e-03 5.969307128644e-05
2.705809783081e-03 2.766702393233e-03 7.760051514849e-05
1.666696617605e-03 1.813193313411e-03 8.860969502157e-05
2.149772361206e-03 7.778503712490e-04 1.685448848391e-04
2.331429784304e-03 1.119751725677e-03 2.275054148165e-05
2.530604579200e-05 5.975192144870e-04 3.431777916921e-05
3.025306045792e-03 5.975192144870e-04 3.431777916921e-05
1.324363933075e-03 2.358461721342e-03 9.819857310319e-05
-2.486069460600e-05 1.087350748621e-03 9.837937235061e-05
2.975139305394e-03 1.087350748621e-03 9.837937235061e-05
8.456221700360e-05 1.935550248160e-03 2.000000000000e-04
3.084562217004e-03 1.935550248160e-03 2.000000000000e-04
5.612288805416e-04 -3.885812312100e-05 5.061053745150e-05
5.612288805416e-04 2.961141876879e-03 5.061053745150e-05
1.876931823810e-03 3.575686409151e-04 7.306633173121e-05
1.661010307427e-03 2.492358327755e-03 2.000000000000e-04
7.820261011300e-05 7.445503729751e-04 1.219390932099e-04
3.078202610113e-03 7.445503729751e-04 1.219390932099e-04
5.713280906856e-04 2.407446504615e-03 1.229406688812e-04
8.272388610030e-04 4.606010166340e-05 6.824928788863e-05
8.272388610030e-04 3.046060101663e-03 6.824928788863e-05
2.487621703340e-03 9.519409840200e-05 9.595722872750e-05
2.487621703340e-03 3.095194098402e-03 9.595722872750e-05
1.352419478806e-03 1.590798702556e-03 8.512734792074e-05
9.394119995710e-04 3.643372315939e-04 5.502537125741e-05
2.574939200987e-03 2.671868091060e-03 8.401834787391e-05
1.215554975692e-03 2.081595055280e-05 9.256505547253e-05
1.215554975692e-03 3.020815950553e-03 9.256505547253e-05
2.738489244901e-04 2.661220055193e-03 6.851305813653e-05
1.948135367405e-03 1.266046398988e-04 1.187528237858e-04
2.493137800510e-05 1.362401162918e-03 1.377931521371e-04
3.024931378005e-03 1.362401162918e-03 1.377931521371e-04
1.500412260401e-03 1.909610742053e-03 1.036059062434e-04
2.479103049118e-03 2.346070991316e-04 1.272299816440e-04
