# 2D packing, generated 2026-08-07T23:55:22.966062+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = y
# porosity_achieved = 0.325035  (target 0.325000)
# 313 distinct grains; 326 rows including 13 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
1.623126875205e-05 4.279028708129e-06 3.063222395565e-06
2.488650472702e-06 3.201298042560e-06 3.577165958738e-06
2.488650472702e-06 1.032012980426e-04 3.577165958738e-06
9.506874972559e-05 5.872872594251e-06 4.241215477585e-06
8.035145544446e-06 3.980572087305e-06 2.023804994382e-06
1.142833138479e-05 4.786086997893e-06 1.434201201993e-06
7.903226944010e-05 1.927869541443e-07 1.961296320101e-06
7.903226944010e-05 1.001927869541e-04 1.961296320101e-06
9.498058963975e-06 1.079542917498e-05 4.877545612803e-06
1.676418896984e-05 1.383066009141e-05 2.990704885214e-06
3.441068440044e-05 2.604172616980e-06 3.692543197912e-06
3.441068440044e-05 1.026041726170e-04 3.692543197912e-06
7.339808584786e-05 2.142446350766e-06 4.000683065898e-06
7.339808584786e-05 1.021424463508e-04 4.000683065898e-06
1.266870514934e-05 1.686325682467e-05 1.968733515602e-06
8.904744096810e-05 5.962864950071e-06 1.642222452013e-06
8.353345085239e-05 1.461338454262e-06 2.715225797295e-06
8.353345085239e-05 1.014613384543e-04 2.715225797295e-06
5.222600655861e-05 3.479014774577e-07 1.603511021537e-06
5.222600655861e-05 1.003479014775e-04 1.603511021537e-06
6.792332212701e-05 4.155705357949e-06 1.816813119694e-06
4.901665196257e-05 8.408611185018e-07 1.643482377103e-06
4.901665196257e-05 1.008408611185e-04 1.643482377103e-06
3.992750172139e-05 4.864887290605e-06 2.215746681798e-06
2.765191805726e-05 3.549579805978e-06 3.132023985041e-06
4.590695854358e-05 2.717723770832e-06 1.988707950489e-06
1.089687272011e-06 9.402424832161e-06 2.738009293767e-06
5.108270184045e-05 3.926317992834e-06 2.069818879358e-06
7.944518280420e-05 4.854832317733e-06 2.597940752849e-06
7.568327647067e-05 7.386956532200e-06 1.720067176453e-06
8.282637761822e-05 6.718556787358e-06 1.253432167888e-06
2.223366619878e-05 5.565631189354e-06 2.649145133954e-06
3.450986832090e-06 1.297585881294e-05 1.545128837404e-06
