0.001 0.001 230.0
0.0007968750000000001 0.0004990234375 2.001953125e-05 4.00390625e-05
0.0007119140625 2.83203125e-05 4.4921875e-05 8.984375e-05
0.00040136718750000003 0.0009277343750000001 4.4921875e-05 8.984375e-05
0.0005419921875 0.00012890625 4.4921875e-05 8.984375e-05
0.000978515625 0.00062109375 4.4921875e-05 8.984375e-05
0.0001455078125 0.0005107421875 4.4921875e-05 8.984375e-05
0.000994140625 0.0002744140625 4.4921875e-05 8.984375e-05
0.00034765625 0.000787109375 3.02734375e-05 6.0546875e-05
0.00045898437500000003 0.00051171875 4.4921875e-05 8.984375e-05
0.0009814453125000001 0.00098046875 4.4921875e-05 8.984375e-05
0.0003076171875 0.0005537109375000001 3.369140625e-05 6.73828125e-05
0.000720703125 0.000234375 4.4921875e-05 8.984375e-05
0.0008857421875 0.0008671875 2.9296875e-05 5.859375e-05
1.3671875e-05 8.30078125e-05 4.4921875e-05 8.984375e-05
0.000302734375 0.0004296875 2.83203125e-05 5.6640625e-05
0.000857421875 0.0006728515625000001 2.0996093750000002e-05 4.1992187500000003e-05
0.0005634765625 0.0009013671875 3.7109375e-05 7.421875e-05
0.000173828125 0.00020019531250000002 4.4921875e-05 8.984375e-05
0.000625 0.000697265625 4.4921875e-05 8.984375e-05
0.000890625 1.66015625e-05 4.443359375e-05 8.88671875e-05
3.90625e-06 0.00099609375 4.4921875e-05 8.984375e-05
0.00019140625 0.000845703125 4.4921875e-05 8.984375e-05
1.953125e-05 0.00030859375 4.4921875e-05 8.984375e-05
0.00030859375 8.88671875e-05 4.2480468750000004e-05 8.496093750000001e-05
2.1484375e-05 0.0008388671875 3.41796875e-05 6.8359375e-05
0.000359375 0.00029296875 4.4921875e-05 8.984375e-05
0.0006552734375 0.0004931640625 4.4921875e-05 8.984375e-05
0.000244140625 0.000314453125 1.3671875e-05 2.734375e-05
0.0005029296875 0.00033984375000000003 3.076171875e-05 6.15234375e-05
8.10546875e-05 0.0006611328125 3.7109375e-05 7.421875e-05
0.0008359375 0.00037109375 4.443359375e-05 8.88671875e-05
7.8125e-06 0.0004541015625 2.783203125e-05 5.56640625e-05
0.0007626953125 0.0006162109375 3.41796875e-05 6.8359375e-05
0.0007197265625 0.000990234375 4.4921875e-05 8.984375e-05
0.0009033203125 0.000158203125 2.685546875e-05 5.37109375e-05
0.00076953125 0.0007392578125 2.734375e-05 5.46875e-05
0.000181640625 0.0003642578125 2.63671875e-05 5.2734375e-05
0.0009287109375000001 0.0007451171875 2.197265625e-05 4.39453125e-05
