# periodic 2D packing, generated 2026-08-01T18:03:30.109521+00:00
# porosity_achieved = 0.325196  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
6.172068820168e-04 5.388920453093e-04 5.909843676358e-05
1.997826758312e-03 1.255164621210e-04 4.551266724384e-05
3.753498804690e-04 3.849731248295e-04 7.794390294555e-05
1.638351953968e-03 1.416915513616e-03 1.088959462819e-04
2.350546938369e-04 1.064786064154e-03 1.557408568969e-04
7.847397081429e-04 1.209118797325e-03 9.322569542232e-05
1.388306139953e-04 8.671222303721e-04 6.694333569908e-05
1.804965324261e-03 6.108412006495e-04 5.960741674242e-05
1.730677796023e-03 9.877060257688e-04 1.283220437994e-04
3.561930943712e-04 1.875203052565e-03 1.998489252716e-04
8.764479312560e-04 3.591306066620e-04 1.011449436679e-04
5.273718657668e-04 1.486956793763e-03 4.763204999930e-05
9.815689352862e-04 4.686416962116e-04 5.465482955997e-05
1.289214372439e-03 3.262121730860e-04 1.964051721771e-04
1.119662192661e-04 5.969581106644e-04 9.767165618304e-05
1.718940358644e-03 1.984065731874e-04 3.711802737870e-05
6.235033648459e-04 1.960144317101e-03 8.463281618607e-05
8.277820535496e-04 7.490777742717e-04 4.933122261086e-05
1.145171934315e-04 3.516753462877e-04 6.442657085649e-05
2.346287492124e-05 1.343915630326e-05 6.914233972724e-05
3.619567566330e-04 1.356818008265e-04 6.177591108278e-05
6.634250031215e-04 3.737598830941e-04 1.163798512590e-04
1.881329863218e-03 8.416472281341e-04 8.550947598415e-05
1.881098910923e-03 1.270120773241e-03 6.572336914347e-05
8.373202677287e-04 2.346551324594e-05 1.083090916532e-04
8.028083887379e-04 1.785883845073e-03 1.336330805713e-04
1.458181876567e-03 4.840405598344e-04 3.880924534318e-05
1.661249366180e-03 1.235843158854e-03 7.761844737216e-05
6.234478714768e-04 1.825467765601e-03 5.404389074305e-05
1.619002580767e-03 1.434568895013e-04 8.093064663729e-05
7.518658729007e-04 1.617472407613e-03 4.631476517915e-05
1.154807340524e-03 8.935648196495e-04 8.916738939565e-05
1.470090932153e-03 1.550305692101e-03 8.659372171873e-05
9.185592477588e-04 5.971715086270e-04 7.579264911029e-05
1.402770551519e-03 1.405330290541e-03 5.225872870398e-05
1.383072445857e-03 9.511671025082e-04 7.239049605030e-05
7.423004642261e-06 2.176675565859e-04 5.113686855215e-05
7.813106651163e-05 1.519604191311e-03 4.481602663720e-05
2.924890184093e-04 1.587179404489e-03 9.874720032282e-05
4.288391578866e-04 1.006296558467e-03 5.067816853845e-05
3.538938670449e-04 6.678568628950e-04 1.584308525443e-04
3.841858776746e-05 1.822448956354e-03 1.262752456772e-04
5.408332937162e-04 7.209880308575e-04 3.250070689658e-05
1.262442133167e-03 1.692222844427e-03 1.011125871944e-04
1.752557797146e-03 8.109468476271e-04 5.087195921250e-05
6.591336780741e-04 7.188844491104e-04 8.972045635433e-05
7.582987050336e-04 5.735819417602e-04 9.019609940376e-05
8.208501941974e-04 1.632988295682e-04 3.265360593941e-05
1.484934689503e-03 5.941750542545e-04 7.852828859225e-05
1.560433970487e-03 4.372156481998e-04 7.765494030402e-05
1.819477708618e-03 5.360503950759e-05 1.427607927896e-04
7.100226467471e-04 1.071060809786e-03 4.888383562461e-05
1.579860118391e-03 7.858723203479e-04 1.276371068808e-04
6.903447884754e-04 7.347589607091e-05 5.094179999255e-05
1.598691032678e-03 2.937986089806e-04 7.477807594202e-05
5.667816566653e-04 1.733511186019e-03 5.797046181552e-05
1.841200603294e-03 3.755211459074e-04 1.820963295776e-04
9.874462912738e-04 7.797159569117e-04 1.172462865820e-04
1.572147315453e-03 1.813826638505e-03 2.000000000000e-04
1.000993507947e-03 1.792457847570e-04 1.216476042850e-04
5.928943651411e-04 9.290620818016e-04 1.346483483380e-04
1.010854847764e-03 1.478484511244e-03 1.343585031542e-04
1.515731308676e-04 3.724239635646e-05 6.516121422227e-05
1.350651730878e-04 1.826826900429e-04 8.521316687393e-05
1.084957224365e-03 1.896318106393e-03 1.733590053728e-04
9.338229092505e-04 1.290953436656e-03 7.237745120243e-05
1.655789269983e-03 5.787273600867e-04 9.698632135819e-05
1.784593628917e-05 9.649383883705e-04 8.731815967160e-05
1.109361991336e-03 5.812517466717e-04 1.196748440786e-04
9.757995771066e-04 1.679338244464e-03 7.353164185546e-05
1.328515269179e-03 1.957538934352e-03 8.177644482861e-05
1.452684301519e-03 8.423151370233e-05 9.961979604609e-05
1.096759437982e-03 1.144840986178e-03 9.291468952559e-05
