# 2D packing, generated 2026-09-16T17:41:58.841703+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.324937  (target 0.325000)
# 83 distinct grains; 97 rows including 14 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
5.000000000000e-05 5.000000000000e-05
1.869355169940e-05 1.348161225291e-06 2.250498586381e-06
1.869355169940e-05 5.134816122529e-05 2.250498586381e-06
-1.132545330608e-07 2.239582706423e-06 4.213622120979e-06
-1.132545330608e-07 5.223958270642e-05 4.213622120979e-06
4.988674546694e-05 2.239582706423e-06 4.213622120979e-06
4.988674546694e-05 5.223958270642e-05 4.213622120979e-06
4.316564414978e-05 4.209059167481e-06 2.454964327580e-06
6.176489331803e-06 1.604886353294e-06 2.075077628414e-06
6.176489331803e-06 5.160488635329e-05 2.075077628414e-06
-2.955932115880e-06 1.100364430795e-05 5.000000000000e-06
4.704406788412e-05 1.100364430795e-05 5.000000000000e-06
3.183020085106e-05 4.314780395251e-06 3.073516722029e-06
4.625976438372e-06 4.333980992920e-06 9.677835195411e-07
1.487799685462e-05 1.203269301698e-06 1.567806331121e-06
1.487799685462e-05 5.120326930170e-05 1.567806331121e-06
2.231849768995e-05 1.440930512474e-06 1.375634281435e-06
3.697255547071e-05 2.707646862585e-06 2.314126386813e-06
4.035575881154e-05 1.043064406861e-05 1.712826453413e-06
3.560032458670e-05 1.242741986135e-05 3.444828803428e-06
4.041316470683e-05 1.376153731726e-05 1.465469425607e-06
3.400318340625e-06 7.017328705142e-06 1.716986505678e-06
4.259138423898e-05 1.545072066810e-05 1.290974066099e-06
2.540955667729e-05 4.472172086584e-06 2.184220478685e-06
4.098668203116e-06 1.144097833659e-05 1.885778995777e-06
3.877681945083e-05 1.751456487422e-05 2.528652118930e-06
1.212436253941e-05 1.881849075656e-06 1.268207147605e-06
3.040868388253e-05 1.238055335146e-05 1.747027764038e-06
3.004035735454e-06 1.667850746193e-05 3.225379098021e-06
5.300403573545e-05 1.667850746193e-05 3.225379098021e-06
2.086881319689e-05 5.644786881157e-06 2.505491167415e-06
1.724506976204e-05 8.152396581215e-06 1.901279935602e-06
-3.035576094862e-06 1.921685545716e-05 3.213666976624e-06
4.696442390514e-05 1.921685545716e-05 3.213666976624e-06
4.151463523238e-05 2.305657316558e-05 3.452961495311e-06
4.610697894472e-05 2.339509840306e-05 1.051672332734e-06
9.630719577784e-06 3.609422596451e-06 1.765398873259e-06
1.351635206487e-05 5.446539398801e-06 2.430524690504e-06
6.809342608315e-06 1.896442949439e-05 1.213743265162e-06
1.103077468119e-05 1.984860046286e-05 3.099290581371e-06
1.633494421021e-05 1.980197560636e-05 2.205085610107e-06
5.828557371689e-06 2.284460558442e-05 2.788469557973e-06
5.388450183242e-07 2.368473171650e-05 2.508120193047e-06
5.053884501832e-05 2.368473171650e-05 2.508120193047e-06
2.086589086622e-05 1.010859194849e-05 1.938407383302e-06
3.193139531135e-05 1.438983160999e-05 7.159561150961e-07
3.400498079527e-05 1.788687279099e-05 2.242947353658e-06
2.500287576237e-05 1.198853278381e-05 2.605690060116e-06
2.842720931014e-05 1.871326013505e-05 3.395710882243e-06
2.110414574536e-05 2.208613490210e-05 3.082889640949e-06
1.054439484084e-05 2.559916278459e-05 2.671808337785e-06
