# periodic 2D packing, generated 2026-08-01T18:04:34.353029+00:00
# porosity_achieved = 0.339329  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
8.766084520520e-04 5.048116889627e-04 1.494150588645e-04
2.587367592829e-04 8.381043758856e-04 2.000000000000e-04
8.639302881750e-04 3.352515337141e-04 2.461914190955e-05
4.446030979959e-04 4.236960815328e-04 8.236722931302e-05
8.036477788856e-04 9.036166252544e-04 1.465006536929e-04
2.219129395029e-04 2.613144649099e-04 1.735110174770e-04
1.418016689979e-04 5.419868534180e-04 1.223718522306e-04
5.387214710585e-04 9.878749299122e-05 1.865555616262e-04
7.503248011408e-04 2.890634628501e-04 1.020179707584e-04
5.746720596116e-04 7.709278437272e-04 1.162570574500e-04
9.792031946209e-04 1.524413423607e-04 9.649961606860e-05
8.989652877849e-04 2.721170327885e-04 5.158551083321e-05
3.015880860900e-05 9.483876155090e-04 5.779230890337e-05
