# periodic 2D packing, generated 2026-08-01T20:13:28.450444+00:00
# porosity_achieved = 0.345898  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-03 1.000000000000e-03
8.024973243172e-04 3.726299402763e-04 5.909843676358e-05
6.382120491340e-05 8.013238413310e-04 4.551266724384e-05
6.589585584669e-04 4.976615094491e-04 7.794390294555e-05
8.263196725222e-04 5.807236553914e-04 1.088959462819e-04
3.310941088909e-04 1.488292784686e-04 1.557408568969e-04
9.064116985031e-04 4.333708205322e-05 9.322569542232e-05
8.890202590281e-04 8.841153371497e-04 6.694333569908e-05
4.933406044245e-05 9.747690133554e-05 5.960741674242e-05
6.976888026956e-04 8.451241456856e-04 1.283220437994e-04
6.132503735280e-05 3.804888361391e-04 1.998489252716e-04
4.934834041909e-04 9.497857534797e-04 1.011449436679e-04
4.528307654867e-04 3.401258817299e-04 4.763204999930e-05
2.032528361146e-04 9.364420618420e-04 5.465482955997e-05
3.995446683740e-04 5.869463098742e-04 1.964051721771e-04
6.881509477421e-04 2.653838871102e-04 9.767165618304e-05
3.004247955571e-04 7.983897142900e-04 3.711802737870e-05
8.472204245350e-05 6.709560466322e-04 8.463281618607e-05
6.940196837689e-04 6.675101794255e-04 4.933122261086e-05
5.688963489439e-04 3.873975905125e-04 6.442657085649e-05
7.608301556851e-04 1.152352540321e-04 6.914233972724e-05
2.041285114726e-04 7.556768214490e-04 6.177591108278e-05
