# periodic 2D packing, generated 2026-08-03T18:14:12.862604+00:00
# porosity_achieved = 0.361361  (target 0.362500)
# 67 distinct grains; 83 rows including 16 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
5.386543307845e-04 4.534690373468e-04 8.794897317847e-05
7.048244223911e-04 2.847016331750e-04 1.488950703675e-04
1.663601832506e-03 3.727933066359e-04 1.278636416701e-04
9.889906718523e-04 1.473292914162e-03 1.267413577625e-04
1.227046110173e-03 1.777487222691e-03 1.982558359989e-04
8.144094998556e-04 8.565342060924e-04 4.829804649802e-05
7.299152114065e-04 1.797509274518e-03 6.450175614271e-05
1.576568381634e-03 1.844631180697e-03 4.559684749211e-05
1.297643142191e-03 1.504594250522e-03 8.362093705813e-05
1.237253811393e-03 1.212075980928e-04 1.454092257114e-04
1.237253811393e-03 2.121207598093e-03 1.454092257114e-04
4.961437968827e-04 1.874324331031e-03 8.728653763275e-05
-3.874720381469e-05 1.381154956310e-03 1.130816607497e-04
1.961252796185e-03 1.381154956310e-03 1.130816607497e-04
1.158645105502e-03 1.436515998017e-03 3.394650332652e-05
1.893150426358e-03 1.701831377463e-03 9.498341229437e-05
3.939692395955e-04 1.056923066670e-03 5.607547551533e-05
3.572080885772e-04 2.275745961971e-04 2.000000000000e-04
8.686130955325e-04 1.100532442948e-03 1.374959860363e-04
1.113357848716e-03 1.235217673412e-03 1.418606060050e-04
1.313401132217e-03 3.394466093747e-04 8.573341915607e-05
7.508529993045e-04 1.409113068305e-03 1.198931971982e-04
1.661470472063e-04 1.095592643802e-03 1.226230808271e-04
5.562087693368e-04 1.572317918984e-03 7.428944279842e-05
7.085726866148e-04 1.593048660425e-03 6.881929582847e-05
1.585302167541e-03 7.019225944104e-04 8.332793059935e-05
3.784155443683e-04 1.371304637250e-03 6.519900325481e-05
1.448183291953e-03 1.252914172341e-04 6.556227650301e-05
9.358183244500e-04 1.669612489286e-03 7.659122378506e-05
1.462504361709e-03 1.668241081124e-03 6.131112570005e-05
-1.074192502033e-04 1.143052683320e-03 1.294550969045e-04
1.892580749797e-03 1.143052683320e-03 1.294550969045e-04
2.986034408655e-04 1.541446431288e-03 3.973081245756e-05
1.665293362463e-03 1.689386439009e-03 1.332132530189e-04
1.698871044151e-03 1.132413322423e-03 6.454656819793e-05
1.882355609889e-04 1.445494022073e-03 6.716821927048e-05
1.827219364320e-03 4.283034065350e-04 4.491386817306e-05
3.075819498777e-04 -7.776808309916e-05 8.210912264644e-05
3.075819498777e-04 1.922231916901e-03 8.210912264644e-05
3.807909835774e-04 5.045427599180e-04 7.797119248486e-05
9.982128233933e-04 8.026931354348e-05 9.711521928330e-05
9.982128233933e-04 2.080269313543e-03 9.711521928330e-05
9.633494934241e-04 1.811128603465e-03 6.757803728496e-05
1.232453299853e-03 6.535997213028e-04 9.248516706814e-05
1.033716450943e-03 4.011394096660e-04 2.000000000000e-04
6.012567219260e-04 3.923344107779e-05 1.082745394115e-04
6.012567219260e-04 2.039233441078e-03 1.082745394115e-04
1.415468412230e-03 5.870867304387e-04 6.624269319650e-05
7.241428120830e-04 6.113206632289e-04 1.421275627553e-04
1.676709823892e-03 9.285632330145e-04 8.274549891518e-05
1.367044416150e-03 8.164183044420e-04 1.187603289825e-04
1.160199090257e-03 9.594934131012e-04 1.198863128089e-04
5.280637049122e-04 8.991311681227e-04 7.257622055462e-05
1.378278847293e-03 4.396229303051e-04 3.361681664752e-05
1.448130910393e-03 1.407119977114e-03 7.416878500242e-05
3.416904949204e-04 8.686821338167e-04 1.162680031040e-04
5.198519297260e-04 6.786577790917e-04 7.297485886512e-05
5.478821018907e-04 1.119066073428e-03 1.099092300116e-04
2.087910482478e-04 6.448817729884e-04 1.440182995655e-04
1.452124340714e-03 1.932075532397e-03 6.722959003104e-05
1.684935006059e-03 1.388804142664e-03 1.633419836667e-04
1.435841910195e-03 1.126187111430e-03 1.985562463333e-04
1.369867010382e-04 1.666740947603e-03 1.513648515875e-04
2.136986701038e-03 1.666740947603e-03 1.513648515875e-04
1.652642739776e-03 3.475244826531e-05 1.580484460032e-04
1.652642739776e-03 2.034752448265e-03 1.580484460032e-04
9.851791266541e-04 7.504980370046e-04 1.527142319446e-04
-1.314361127894e-04 6.958103170258e-04 2.000000000000e-04
1.868563887211e-03 6.958103170258e-04 2.000000000000e-04
8.052741903962e-04 6.043088742762e-05 9.684392270360e-05
8.052741903962e-04 2.060430887428e-03 9.684392270360e-05
7.950732704928e-05 3.051817021754e-04 8.834169802113e-05
2.079507327049e-03 3.051817021754e-04 8.834169802113e-05
1.253503436942e-04 8.028710074898e-06 1.193098437870e-04
1.253503436942e-04 2.008028710075e-03 1.193098437870e-04
4.048341154407e-05 1.854584168654e-03 5.604038696859e-05
2.040483411544e-03 1.854584168654e-03 5.604038696859e-05
8.184523540939e-05 8.071617711508e-04 4.059243842393e-05
5.157924677327e-04 1.296952891834e-03 5.677898073035e-05
-8.743992501368e-05 8.305335281606e-05 1.063199411683e-04
-8.743992501368e-05 2.083053352816e-03 1.063199411683e-04
1.912560074986e-03 8.305335281606e-05 1.063199411683e-04
1.912560074986e-03 2.083053352816e-03 1.063199411683e-04
