# 2D packing, generated 2026-08-07T23:52:10.408934+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.324922  (target 0.325000)
# 89 distinct grains; 104 rows including 15 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.297876382324e-03 7.010384438594e-05 3.753025030834e-05
1.554772072192e-03 7.114981013992e-05 3.080796884733e-05
3.708753445021e-04 7.214623839930e-06 9.246844694373e-05
3.708753445021e-04 2.007214623840e-03 9.246844694373e-05
2.326010609116e-04 1.213015466538e-04 7.719429867665e-05
9.234550709933e-04 1.343663591840e-04 1.081697705972e-04
1.210730812622e-03 1.494137321287e-04 7.330452515084e-05
1.358546889238e-03 1.608947232987e-04 6.715921197724e-05
4.142170731432e-04 2.418631431563e-04 1.407974257690e-04
7.619114809089e-04 1.595070372098e-04 5.531855763500e-05
1.508317468135e-03 1.515080994308e-04 6.098294854205e-05
6.190383776432e-04 3.376971826790e-04 8.533733006384e-05
2.483247535159e-05 1.124820536580e-04 1.104592633866e-04
2.024832475352e-03 1.124820536580e-04 1.104592633866e-04
1.840321641946e-03 1.420395015099e-04 7.180924435577e-05
1.925966250482e-03 2.621969414604e-04 6.895411134405e-05
8.853382873998e-04 4.401691053363e-04 2.000000000000e-04
1.157834490013e-03 4.472416222603e-04 7.258820470902e-05
1.771951582456e-04 2.864394894158e-04 9.699252540658e-05
1.259509825846e-03 5.014154433672e-04 4.261900726499e-05
2.912942381764e-04 5.012188032544e-04 1.462138742157e-04
6.114915908542e-04 4.994874969138e-04 7.662897593630e-05
2.816757843555e-05 3.582508004356e-04 6.843606305187e-05
2.028167578436e-03 3.582508004356e-04 6.843606305187e-05
6.773156629547e-04 7.404188162075e-04 1.652717963445e-04
4.768994235446e-04 6.107942249937e-04 6.803870494217e-05
1.100513289867e-03 6.022663205309e-04 6.940113156055e-05
1.440983400558e-03 2.417798793124e-04 4.833185634383e-05
1.851044064005e-03 4.453808900542e-04 1.289596451118e-04
3.637656896500e-04 7.124614363839e-04 7.711558517262e-05
1.260222535331e-03 6.504707330215e-04 9.742642581024e-05
4.533336511219e-04 8.427218251286e-04 8.096807438519e-05
1.435398604468e-03 6.455365680074e-04 7.782119515363e-05
3.399205239576e-05 5.534109208990e-04 8.337799264699e-05
2.033992052396e-03 5.534109208990e-04 8.337799264699e-05
5.734410131387e-04 9.673740054592e-04 8.431144322122e-05
9.378508810815e-04 7.293405857505e-04 8.352141864942e-05
1.921151619585e-03 5.980128115232e-04 3.655985485799e-05
1.648577610225e-03 6.180317988711e-04 1.371270162666e-04
1.087365345022e-03 7.734421362505e-04 7.236161982492e-05
1.362788056076e-03 7.432336102297e-04 4.086566881986e-05
7.171411769823e-04 9.597663158701e-04 5.566075642088e-05
9.853089533459e-04 8.858935347207e-04 7.949628777261e-05
1.848011101297e-03 6.764482414390e-04 7.068590810481e-05
1.420941579327e-04 6.123239779978e-04 3.973501851853e-05
3.876890031012e-04 1.020999074973e-03 1.090116348961e-04
8.322322786514e-04 9.581433552447e-04 5.942614457465e-05
1.756547540397e-03 8.248664141428e-04 9.619377583679e-05
5.376140720348e-04 1.109435937901e-03 6.219849623011e-05
4.459678110478e-04 1.161670892504e-03 4.325518757610e-05
7.656621115408e-04 1.116450966584e-03 1.083647320244e-04
5.504373870115e-04 1.306764933892e-03 1.355363153174e-04
3.204865368267e-04 1.373755610021e-03 1.039739523949e-04
-3.285320744590e-06 9.152436661722e-04 1.604160974256e-04
1.996714679255e-03 9.152436661722e-04 1.604160974256e-04
