# 2D packing, generated 2026-09-15T23:56:53.256534+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.349925  (target 0.350000)
# 294 distinct grains; 326 rows including 32 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
6.830648223096e-05 3.955686435732e-06 2.897751492544e-06
7.532680991846e-05 7.805565900211e-06 5.000000000000e-06
8.233430903912e-05 2.511094712628e-06 3.782790452545e-06
8.233430903912e-05 1.025110947126e-04 3.782790452545e-06
6.178925376924e-05 1.659683271844e-06 2.491189129239e-06
6.178925376924e-05 1.016596832718e-04 2.491189129239e-06
4.545386062909e-05 6.876905270599e-07 3.701447102012e-06
4.545386062909e-05 1.006876905271e-04 3.701447102012e-06
8.937221854701e-05 3.459538983309e-06 2.382336372174e-06
8.499854782601e-05 1.088426311714e-05 5.000000000000e-06
1.643450474323e-05 2.763563038192e-06 3.050553448390e-06
1.643450474323e-05 1.027635630382e-04 3.050553448390e-06
5.201327229378e-05 4.758360868787e-06 4.017364865383e-06
6.645376479228e-05 1.171038307131e-05 4.694306720705e-06
6.024049112508e-05 1.150738411826e-05 1.522285774464e-06
7.237773983931e-05 1.350510640971e-05 1.417305368683e-06
1.847764128799e-06 7.628078884023e-07 2.633901032509e-06
1.847764128799e-06 1.007628078884e-04 2.633901032509e-06
1.018477641288e-04 7.628078884023e-07 2.633901032509e-06
1.018477641288e-04 1.007628078884e-04 2.633901032509e-06
9.323071328347e-05 1.419672436699e-06 1.921324655160e-06
9.323071328347e-05 1.014196724367e-04 1.921324655160e-06
-2.642497827143e-06 4.861434826913e-06 3.445670928068e-06
9.735750217286e-05 4.861434826913e-06 3.445670928068e-06
2.313938464250e-06 5.020919544963e-06 1.509436913027e-06
2.108627436460e-06 1.048108773309e-05 3.913248195179e-06
1.021086274365e-04 1.048108773309e-05 3.913248195179e-06
5.733686840030e-05 3.503073085256e-06 1.452225880262e-06
1.120697431585e-05 3.694143257277e-06 2.259159718381e-06
4.527353378780e-05 5.938510647075e-06 1.552469337283e-06
6.110051515911e-05 1.475316327834e-05 1.463324288249e-06
9.202084851607e-05 1.010271284670e-05 1.934416878598e-06
9.502563700282e-06 9.168764363220e-06 3.474642841884e-06
5.463792555086e-05 1.484676316313e-05 5.000000000000e-06
6.806417665525e-06 1.365486137169e-05 1.756149775092e-06
4.753279250278e-05 7.691197751628e-06 1.306931058137e-06
9.098242141665e-05 1.323814854648e-05 1.368504238953e-06
7.929567288431e-05 1.206860811674e-05 8.245581233108e-07
9.616282561721e-05 1.021727198086e-05 2.038403542422e-06
1.253652003004e-05 1.723417482466e-05 5.000000000000e-06
6.317614738843e-05 1.784104687472e-05 2.257356977130e-06
4.390750535671e-05 9.389364876699e-06 2.158922893255e-06
7.863882979166e-05 1.603267964987e-05 3.169833233082e-06
8.351463013970e-05 1.735734467353e-05 1.579980558147e-06
9.744818373184e-05 1.371814130887e-05 1.690895157984e-06
8.881489821895e-05 1.631957784448e-05 1.641324093924e-06
7.155279753583e-05 1.796340613443e-05 3.116674924425e-06
5.965104492061e-05 1.923894473575e-05 1.472729958475e-06
5.784860670272e-06 1.791664364825e-05 1.766609758182e-06
9.260913331265e-05 1.636157814910e-05 2.153143698554e-06
4.804219898830e-05 1.140368162917e-05 2.440342460961e-06
6.891871915548e-06 2.237159098999e-05 2.632502798700e-06
-2.692329351524e-06 1.864734473912e-05 3.071890643856e-06
9.730767064848e-05 1.864734473912e-05 3.071890643856e-06
6.645621311699e-05 2.431484422184e-05 5.000000000000e-06
7.528499938951e-05 2.431867008831e-05 3.818750406236e-06
4.368152520529e-05 1.428178438512e-05 2.733994848684e-06
5.988881082369e-05 2.243235943995e-05 1.729523950517e-06
8.933211397742e-05 1.980552746711e-05 1.882787230634e-06
2.073426746376e-05 1.760878962508e-05 3.206302635323e-06
5.604746717835e-05 2.193990967115e-05 2.111819694817e-06
7.165628444270e-05 2.817367335046e-05 1.475456861760e-06
9.412374125768e-07 1.987563683180e-05 7.636679120323e-07
3.145185301823e-05 4.291452762680e-06 3.544789706942e-06
9.297190265257e-05 2.218178631691e-05 2.464012737346e-06
4.766032444581e-05 1.779948270163e-05 2.576679411113e-06
5.088774768812e-05 2.018519058681e-05 1.417513194677e-06
7.491581030730e-05 3.100803828090e-05 2.844064875328e-06
1.135222591794e-05 2.458073349027e-05 2.344953228998e-06
7.878196250036e-07 2.468164778187e-05 3.894044388164e-06
1.007878196250e-04 2.468164778187e-05 3.894044388164e-06
9.562477296446e-05 2.481041110221e-05 1.270607784980e-06
8.008112389546e-05 3.095670311829e-05 2.321508927968e-06
8.599853329116e-05 2.551640569633e-05 4.729844241096e-06
7.012919893956e-05 3.127993951407e-05 1.915688538687e-06
8.244085836504e-06 2.552503938642e-05 7.986368665991e-07
6.288661934256e-06 2.947534041226e-05 3.402444899788e-06
2.573899266829e-05 3.203611784567e-06 1.546792815857e-06
9.414957318374e-05 3.108199258221e-05 5.000000000000e-06
4.385307483714e-05 1.827189094162e-05 1.259798642044e-06
1.764845878503e-05 2.029703098091e-05 8.624457692200e-07
1.916563708494e-05 2.229871170703e-05 1.649238072953e-06
6.016066558196e-05 2.568418784187e-05 1.442753655001e-06
1.407427153287e-06 3.321088256563e-05 2.563637829880e-06
1.014074271533e-04 3.321088256563e-05 2.563637829880e-06
6.770826680894e-05 3.000095042156e-05 8.223281270692e-07
