# 2D packing, generated 2026-09-21T18:09:36.545468+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.325400  (target 0.325000)
# 769 distinct grains; 815 rows including 46 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
3.200000000000e-03 3.200000000000e-03
1.635781405754e-03 2.201897907208e-05 9.260180065163e-05
1.635781405754e-03 3.222018979072e-03 9.260180065163e-05
1.769854393810e-03 5.872998903166e-06 3.819332728356e-05
1.769854393810e-03 3.205872998903e-03 3.819332728356e-05
1.175377956083e-03 3.750001671259e-05 7.493633965636e-05
1.175377956083e-03 3.237500016713e-03 7.493633965636e-05
1.641667213559e-04 3.456692024013e-05 2.682046754322e-05
1.762123161327e-03 1.673915747876e-04 1.000000000000e-04
1.517188412208e-03 5.689741463673e-05 1.896809445949e-05
1.283103805635e-03 3.674145026884e-05 3.261761651081e-05
1.534760871558e-03 1.038417623360e-04 2.989803335125e-05
1.890432481108e-03 9.878316988126e-05 4.404649630137e-05
1.933598365607e-03 2.297586350169e-04 8.246480055056e-05
1.608791624547e-03 1.557978029756e-04 4.330882887699e-05
8.712946218001e-04 2.470998626584e-05 6.527217360058e-05
8.712946218001e-04 3.224709986266e-03 6.527217360058e-05
1.382680201090e-03 4.242173977643e-05 6.578801434772e-05
1.382680201090e-03 3.242421739776e-03 6.578801434772e-05
2.559642210543e-03 3.381482069912e-05 5.697054658817e-05
2.559642210543e-03 3.233814820699e-03 5.697054658817e-05
2.101915433936e-03 2.144781878068e-04 8.654446097153e-05
9.789594663572e-04 6.105641608846e-05 4.836224782829e-05
2.935954499107e-03 2.688768386789e-05 4.391114754462e-05
2.935954499107e-03 3.226887683868e-03 4.391114754462e-05
1.784047896049e-03 3.460422905039e-04 7.999109503925e-05
1.069791576626e-03 5.048553162629e-05 2.791285035380e-05
1.884226307195e-03 3.232857877042e-04 1.881139464431e-05
2.006830706953e-03 3.285458438399e-04 4.050629723574e-05
4.046405074897e-04 1.003514478953e-04 1.000000000000e-04
1.074728662647e-03 1.543860711029e-04 7.610492179068e-05
2.444872239663e-03 4.025498624482e-05 4.132536829030e-05
2.444872239663e-03 3.240254986245e-03 4.132536829030e-05
2.493381876417e-03 1.552854091180e-04 8.139713831612e-05
3.041328626289e-03 6.853915783228e-05 6.434588173372e-05
3.130380538041e-03 7.599106981056e-05 2.501728613381e-05
1.649333672837e-03 1.942598971756e-04 1.177941578684e-05
2.024180956849e-05 1.414880602092e-04 8.618030916319e-05
3.220241809568e-03 1.414880602092e-04 8.618030916319e-05
2.678810856300e-03 1.048647424919e-04 8.177117454973e-05
2.370360460282e-03 1.368792842598e-04 4.293133213306e-05
2.942236125618e-03 1.170658088232e-04 4.599071718773e-05
1.252746685106e-03 1.202048314748e-04 3.831562602202e-05
2.156254932851e-04 1.043932236103e-04 5.991889982131e-05
2.075948355928e-03 3.419906237303e-04 2.990685550378e-05
2.025623052871e-03 4.202246220789e-04 5.307869816524e-05
1.330841255630e-03 1.362530610276e-04 4.141083618607e-05
1.186210031383e-03 1.471478160500e-04 3.346912865261e-05
1.527453618124e-03 1.731996933568e-04 3.984376580760e-05
2.607166829817e-03 2.069660890081e-04 4.295878364000e-05
2.185252123556e-03 2.631660168296e-04 9.972424125125e-06
1.889700888509e-03 4.917619215246e-04 1.000000000000e-04
2.179727338759e-03 3.084346025510e-04 3.544939431588e-05
1.594734229471e-03 2.838721410860e-04 8.553468101010e-05
1.515266639163e-04 2.096546523308e-04 6.174669365668e-05
5.959806263266e-04 7.492754329121e-05 9.069263317480e-05
5.959806263266e-04 3.274927543291e-03 9.069263317480e-05
9.155484165450e-04 1.020779584983e-04 2.385807665482e-05
5.211134946350e-04 1.917137563663e-04 4.803049746417e-05
2.389629712872e-03 2.580476027510e-04 6.463247991884e-05
3.012382945024e-04 1.383936906215e-04 1.017817353905e-05
7.578924770565e-04 1.057915216371e-04 7.413464790859e-05
4.386408652099e-04 2.326817287973e-04 3.662842912397e-05
2.829304390380e-03 1.927706338002e-05 2.321563773820e-05
2.829304390380e-03 3.219277063380e-03 2.321563773820e-05
2.138803338285e-03 3.710190471577e-04 3.932751790677e-05
2.266165188137e-03 4.237266229469e-05 2.781189279237e-05
6.707951216595e-04 2.289636733730e-04 7.672067455068e-05
1.662624943947e-03 4.089014302962e-04 5.673787861577e-05
2.243497604426e-03 3.044088916410e-04 2.844781379444e-05
3.057369989886e-03 2.308342904415e-04 9.874009576747e-05
2.827372553306e-03 1.672883444171e-04 7.937255523204e-05
2.685034664522e-03 2.357674391537e-04 3.722641043298e-05
1.486905275810e-03 2.828937124226e-04 2.229872402218e-05
2.545107829387e-03 2.743493749575e-04 4.841743083762e-05
1.485988943625e-03 3.399739121812e-04 3.478883426036e-05
1.240384632762e-03 1.872667718013e-04 2.987619388939e-05
1.562683816819e-03 4.361938966389e-04 4.686286214395e-05
2.472947845525e-03 3.552763204333e-04 6.000877830953e-05
2.321912826450e-03 4.081082649418e-04 1.000000000000e-04
1.731952774439e-03 5.002995505295e-04 5.797905966718e-05
2.929413143176e-03 1.867498060844e-04 2.450733978880e-05
8.693445260054e-04 1.522250056515e-04 4.432935505537e-05
2.030701318456e-03 5.166008793544e-04 4.317174395444e-05
2.174647095515e-03 4.611623680287e-04 5.653120951758e-05
2.632378227503e-03 2.716066323707e-04 2.642433039020e-05
2.903412362736e-03 2.924756493026e-04 6.709900900931e-05
4.737709163722e-05 3.128763228000e-04 8.432597942183e-05
3.247377091637e-03 3.128763228000e-04 8.432597942183e-05
2.609862275540e-03 3.329334107520e-04 3.890516286825e-05
8.153828057002e-04 2.524948550944e-04 6.739589689327e-05
1.419206374768e-03 2.125463206037e-04 7.533271956287e-05
