0.001 0.001 0.00022460937499999998
0.0001806640625 0.0008007812500000001 5.37109375e-06 1.07421875e-05
3.90625e-05 9.375e-05 4.4921875e-05 8.984375e-05
0.00062109375 0.000478515625 4.4921875e-05 8.984375e-05
0.00069140625 0.000734375 4.4921875e-05 8.984375e-05
0.0008876953125 0.0005166015625 4.4921875e-05 8.984375e-05
0.000171875 0.0007373046875 2.685546875e-05 5.37109375e-05
0.0007861328125 0.0002841796875 4.4921875e-05 8.984375e-05
0.0009384765625 9.765625e-07 4.4921875e-05 8.984375e-05
0.00013867187500000001 0.0003134765625 4.4921875e-05 8.984375e-05
0.000244140625 0.000470703125 4.4921875e-05 8.984375e-05
0.0004736328125 3.02734375e-05 4.4921875e-05 8.984375e-05
0.0002529296875 9.08203125e-05 4.4921875e-05 8.984375e-05
0.00051953125 0.0009306640625000001 4.4921875e-05 8.984375e-05
0.0004873046875 0.0007412109375 4.4921875e-05 8.984375e-05
3.90625e-06 0.0006826171875000001 4.4921875e-05 8.984375e-05
0.0009560546875 0.0007578125 4.4921875e-05 8.984375e-05
0.000384765625 0.0001455078125 2.63671875e-05 5.2734375e-05
0.0006279296875 0.00087109375 1.708984375e-05 3.41796875e-05
0.0005234375 0.0005615234375000001 1.904296875e-05 3.80859375e-05
0.00012890625 0.0006123046875 2.685546875e-05 5.37109375e-05
0.000939453125 0.0009208984375000001 3.7109375e-05 7.421875e-05
0.00025 0.0008505859375 3.7109375e-05 7.421875e-05
0.000412109375 0.0004921875 3.955078125e-05 7.91015625e-05
0.000294921875 0.0006796875000000001 4.1015625e-05 8.203125e-05
3.5156250000000004e-05 0.0004951171875 4.4921875e-05 8.984375e-05
0.00049609375 0.0003935546875 2.5390625000000002e-05 5.0781250000000004e-05
0.000955078125 0.0003798828125 3.125e-05 6.25e-05
7.12890625e-05 0.0009208984375000001 4.4921875e-05 8.984375e-05
0.0004091796875 0.00026171875 3.3203125e-05 6.640625e-05
0.0007060546875 0.000103515625 4.4921875e-05 8.984375e-05
0.0008818359375 0.0006650390625 1.46484375e-05 2.9296875e-05
0.0001982421875 0.0001962890625 1.46484375e-05 2.9296875e-05
0.0006435546875 0.000236328125 2.83203125e-05 5.6640625e-05
0.000939453125 0.00020019531250000002 4.2480468750000004e-05 8.496093750000001e-05
0.0007392578125 0.0005771484375 3.22265625e-05 6.4453125e-05
0.0003720703125 0.0008515625 2.392578125e-05 4.78515625e-05
5.859375e-06 0.000265625 2.587890625e-05 5.17578125e-05
0.0006826171875000001 0.0009931640625000001 4.2480468750000004e-05 8.496093750000001e-05
0.0006298828125 0.00061328125 2.24609375e-05 4.4921875e-05
0.0002744140625 0.000294921875 2.34375e-05 4.6875e-05
0.00029296875 0.0009560546875 2.001953125e-05 4.00390625e-05
0.0008105468750000001 0.0007783203125 1.85546875e-05 3.7109375e-05
0.0007900390625 0.000865234375 2.587890625e-05 5.17578125e-05
0.0005654296875 0.000345703125 1.66015625e-05 3.3203125e-05
1.953125e-06 0.00037890625 1.5625e-05 3.125e-05
0.000419921875 0.00081640625 5.37109375e-06 1.07421875e-05
0.0005 0.00024609375 1.2695312500000001e-05 2.5390625000000002e-05
0.0003681640625 0.0009462890625 1.806640625e-05 3.61328125e-05
0.0004423828125 0.000603515625 1.806640625e-05 3.61328125e-05
0.0001806640625 0.000998046875 2.197265625e-05 4.39453125e-05
0.0003525390625 0.000388671875 2.001953125e-05 4.00390625e-05
0.0003828125 0.0007373046875 7.32421875e-06 1.46484375e-05
0.00066796875 0.0003486328125 2.24609375e-05 4.4921875e-05
0.0008388671875 0.0001064453125 2.1484375e-05 4.296875e-05
0.0008193359375 0.0009794921875000001 2.63671875e-05 5.2734375e-05
0.000154296875 2.1484375e-05 1.513671875e-05 3.02734375e-05
0.0008427734375 0.0003828125 1.171875e-05 2.34375e-05
6.4453125e-05 0.0001923828125 5.859375e-06 1.171875e-05
0.0005693359375 0.0001630859375 2.392578125e-05 4.78515625e-05
0.0001142578125 0.0008203125 9.765625e-06 1.953125e-05
0.0005986328125 0.0 1.953125e-05 3.90625e-05
0.0008007812500000001 0.0006943359375 1.318359375e-05 2.63671875e-05
0.0007890625 0.0 2.1484375e-05 4.296875e-05
0.0004208984375 0.000388671875 1.220703125e-05 2.44140625e-05
0.000787109375 0.0004287109375 2.197265625e-05 4.39453125e-05
0.000828125 0.000623046875 1.611328125e-05 3.22265625e-05
0.000818359375 0.00017089843750000002 1.220703125e-05 2.44140625e-05
0.0004716796875 0.00015234375 1.611328125e-05 3.22265625e-05
0.0005048828125 0.000625 1.3671875e-05 2.734375e-05
0.000990234375 0.0006328125 2.001953125e-05 4.00390625e-05
0.0005166015625 0.0002939453125 1.2695312500000001e-05 2.5390625000000002e-05
0.000884765625 0.000318359375 7.32421875e-06 1.46484375e-05
1.07421875e-05 0.0008105468750000001 1.806640625e-05 3.61328125e-05
0.0005615234375000001 0.0002421875 1.2695312500000001e-05 2.5390625000000002e-05
0.00033593750000000003 0.0007734375 1.025390625e-05 2.05078125e-05
0.0005849609375 0.0008212890625 1.5625e-05 3.125e-05
0.000345703125 9.765625e-07 1.953125e-05 3.90625e-05
0.000306640625 0.0002109375 2.0996093750000002e-05 4.1992187500000003e-05
0.0009990234375000001 0.000546875 1.2695312500000001e-05 2.5390625000000002e-05
0.0001435546875 0.0001533203125 1.513671875e-05 3.02734375e-05
0.0001083984375 0.0007822265625 9.27734375e-06 1.85546875e-05
0.0003603515625 0.000576171875 9.765625e-06 1.953125e-05
0.00023046875000000001 0.000953125 1.123046875e-05 2.24609375e-05
0.0005693359375 0.0006455078125 1.171875e-05 2.34375e-05
0.00039843750000000003 0.0006591796875 1.171875e-05 2.34375e-05
0.00010058593750000001 0.00019921875000000001 1.2695312500000001e-05 2.5390625000000002e-05
0.0008779296875 0.00084375 1.220703125e-05 2.44140625e-05
2.83203125e-05 0.0003310546875 8.789062500000001e-06 1.7578125000000002e-05
0.000587890625 8.398437500000001e-05 1.513671875e-05 3.02734375e-05
0.0009970703125000001 0.0001064453125 1.2695312500000001e-05 2.5390625000000002e-05
0.0007099609375 0.0008759765625 1.46484375e-05 2.9296875e-05
0.000994140625 0.0003046875 1.123046875e-05 2.24609375e-05
0.0007119140625 0.00040332031250000003 1.2695312500000001e-05 2.5390625000000002e-05
0.000236328125 0.000578125 8.789062500000001e-06 1.7578125000000002e-05
0.00043359375 0.0008486328125 6.8359375e-06 1.3671875e-05
0.00010058593750000001 1.953125e-06 1.025390625e-05 2.05078125e-05
0.000830078125 4.6875e-05 8.789062500000001e-06 1.7578125000000002e-05
0.0003603515625 6.73828125e-05 1.025390625e-05 2.05078125e-05
0.0002451171875 0.000353515625 9.27734375e-06 1.85546875e-05
