# periodic 2D packing, generated 2026-08-03T18:14:04.555378+00:00
# porosity_achieved = 0.320235  (target 0.325000)
# 99 distinct grains; 114 rows including 15 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.469018649506e-03 1.333277904302e-03 5.083072331587e-05
1.167111484614e-03 1.650854640187e-03 6.141523097456e-05
-4.353151235221e-05 1.081685834520e-03 5.969615167879e-05
1.956468487648e-03 1.081685834520e-03 5.969615167879e-05
1.747869767114e-03 2.988288687671e-05 1.008524052795e-04
1.747869767114e-03 2.029882886877e-03 1.008524052795e-04
9.223472040863e-04 5.342536087160e-04 7.793536437251e-05
2.592433987119e-04 1.280093273545e-03 9.401099201319e-05
5.001420094935e-04 1.252504621833e-03 1.345171192202e-04
1.761551914010e-03 4.023288471645e-04 1.355226060506e-04
1.000186206802e-03 1.727499511607e-03 1.119175015935e-04
8.823577696925e-04 8.919358325782e-04 7.044173307910e-05
-5.286259405685e-05 1.652896253157e-03 6.050367125377e-05
1.947137405943e-03 1.652896253157e-03 6.050367125377e-05
3.225687898526e-04 2.411923035986e-04 5.871898697202e-05
1.313852672860e-03 7.282096374248e-04 7.430979378421e-05
1.105026881233e-03 1.517138070583e-03 8.601142524320e-05
1.667891383544e-03 8.846161183003e-04 5.427335177667e-05
6.914545854775e-04 5.015635568048e-04 5.004519111414e-05
1.812720416911e-03 1.157510585350e-03 1.028244120045e-04
1.272710103977e-03 9.736284471071e-04 3.496430454617e-05
6.829931271942e-04 9.101276903296e-05 8.077305497684e-05
8.467053372258e-04 1.253153927608e-03 1.091892941545e-04
1.106601786693e-03 1.926835182898e-03 5.391951020283e-05
2.451523526055e-04 1.534620662354e-03 5.058692383533e-05
4.492893930078e-05 1.510063681234e-03 6.033166979564e-05
2.044928939301e-03 1.510063681234e-03 6.033166979564e-05
1.603079270727e-03 1.993159336323e-04 1.220196967419e-04
1.350755711443e-03 1.260076734196e-04 8.270288675613e-05
6.941874704772e-04 1.489942412851e-03 3.465255878669e-05
4.505067585035e-04 1.925926880798e-03 7.141412158431e-05
4.346733711524e-04 4.777226351211e-04 1.465136481992e-04
8.724950597544e-04 1.505346606668e-03 1.443192498152e-04
1.835874013917e-03 6.774791890111e-04 1.209274962375e-04
2.791567915067e-04 4.129692290656e-05 7.834645980602e-05
2.791567915067e-04 2.041296922907e-03 7.834645980602e-05
1.861263341074e-03 1.300619090675e-03 3.508242342792e-05
-7.164257511480e-05 2.299088643548e-04 9.605866038495e-05
1.928357424885e-03 2.299088643548e-04 9.605866038495e-05
3.314240797703e-04 6.945516393195e-04 8.081651222457e-05
1.612894416762e-03 1.892552306797e-03 9.170437776802e-05
1.527038404143e-03 1.085191234197e-03 1.908184097437e-04
1.245980169489e-03 1.145978440583e-03 9.673854774208e-05
1.137098234534e-03 3.222773860325e-04 1.013253971015e-04
4.862601286678e-04 1.281185398043e-04 1.194286270261e-04
1.282760204383e-03 1.899971986833e-03 7.762470442767e-05
4.910969915937e-04 7.042445761968e-04 6.330675375143e-05
2.501347512669e-05 1.181074205346e-03 6.103720906072e-05
2.025013475127e-03 1.181074205346e-03 6.103720906072e-05
1.846588764635e-03 9.276724913758e-04 1.294964449209e-04
6.961731676256e-04 7.093799225262e-04 1.135730830257e-04
4.605770505811e-04 1.508362620773e-03 6.908909821353e-05
9.088649790880e-04 2.011848296956e-04 1.570427160605e-04
1.309347450471e-03 5.255568617533e-04 9.676989330795e-05
1.474226460030e-03 9.280943322876e-05 4.515319281388e-05
1.724188804478e-03 1.571646871262e-03 1.194753015849e-04
1.443095093746e-03 1.854509278260e-03 8.230462860843e-05
3.431321374636e-04 1.879894740271e-03 4.541167695759e-05
1.694974009921e-03 1.339810284602e-03 1.141955818796e-04
1.130485870460e-03 1.349166702662e-04 7.427407199850e-05
6.821013538217e-05 1.187917400064e-04 7.252989956371e-05
2.068210135382e-03 1.187917400064e-04 7.252989956371e-05
1.501818416139e-03 7.768786766880e-04 1.185243167624e-04
3.481295264742e-04 8.035819550693e-04 2.948618425950e-05
1.500690115493e-03 5.609263308208e-04 4.659625039870e-05
1.458551430917e-03 1.485435766999e-03 7.137231859479e-05
1.108857324427e-03 5.249673034413e-04 9.995818751528e-05
1.257444908549e-03 1.736816948119e-03 6.328298819822e-05
1.211183547227e-03 6.394824541706e-04 5.361407173692e-05
1.698349560959e-04 7.201671124650e-04 5.214136787012e-05
1.904685243776e-03 1.479410190176e-03 8.322298810897e-05
6.554745309570e-04 3.220005590353e-04 1.236778438282e-04
4.910998428713e-04 2.902163813755e-04 4.274144803947e-05
4.944757962419e-04 1.621716039050e-03 3.118635568462e-05
1.922547595581e-03 5.789189832974e-05 7.605692685262e-05
1.922547595581e-03 2.057891898330e-03 7.605692685262e-05
7.000224765480e-04 1.361054413296e-03 7.290528407344e-05
8.353335396683e-04 1.088338174749e-03 5.601838594178e-05
6.445224000856e-04 1.638767562153e-03 1.198261052508e-04
7.145104404015e-04 -1.193708660945e-04 1.319583020811e-04
7.145104404015e-04 1.880629133906e-03 1.319583020811e-04
1.690451525795e-03 1.754595693580e-03 6.655884222484e-05
4.320746535408e-05 1.843462332661e-03 7.428763233636e-05
2.043207465354e-03 1.843462332661e-03 7.428763233636e-05
3.565236303202e-04 1.714616122728e-03 1.173528004359e-04
7.028278962707e-04 1.144336106374e-03 7.120505945956e-05
1.406103477371e-03 6.458328262943e-04 4.375465444847e-05
8.340002717165e-05 1.315278606429e-03 8.531805216488e-05
2.083400027172e-03 1.315278606429e-03 8.531805216488e-05
1.674458562312e-03 7.502921363364e-04 5.615153020386e-05
1.090824694306e-03 1.327822874650e-03 1.038357383509e-04
8.751101024285e-04 6.754561752679e-04 6.855135913723e-05
1.857932156298e-04 2.163974145250e-04 8.028590428149e-05
1.480067830489e-03 4.012362271997e-04 1.144201103482e-04
1.318189946995e-03 2.883874787260e-04 8.291041086529e-05
1.325344215823e-03 1.459825581573e-03 6.427444233500e-05
4.437320727857e-04 9.468337045013e-04 5.335361505317e-05
8.816548121113e-05 4.791308776213e-04 2.000000000000e-04
2.088165481211e-03 4.791308776213e-04 2.000000000000e-04
1.096794303646e-03 8.120997363738e-04 1.534653009815e-04
3.648094988018e-04 1.139784094225e-03 4.161013651372e-05
6.124495687035e-04 5.663721545572e-04 5.214104599581e-05
1.253720631116e-04 1.669418430884e-03 1.181761381055e-04
9.912890392563e-04 4.081786329390e-04 6.575842250964e-05
7.240162050382e-04 9.099505064949e-04 8.892131630929e-05
1.023930192036e-03 1.088707073405e-03 1.325786403473e-04
1.637131272559e-03 5.953440994695e-04 9.411945156965e-05
1.520756185956e-03 1.660671014332e-03 8.272832095164e-05
1.283964411864e-03 1.307965224215e-03 6.964219164634e-05
1.889915027448e-03 1.900668522115e-03 8.451752280934e-05
9.461249132103e-04 -6.028850957923e-05 1.070731574550e-04
9.461249132103e-04 1.939711490421e-03 1.070731574550e-04
1.915694070412e-04 9.713699699055e-04 2.000000000000e-04
2.191569407041e-03 9.713699699055e-04 2.000000000000e-04
