# 2D packing, generated 2026-08-07T23:55:37.983363+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.324733  (target 0.325000)
# 312 distinct grains; 339 rows including 27 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
4.018487389110e-05 9.069634663918e-07 2.250498586381e-06
4.018487389110e-05 1.009069634664e-04 2.250498586381e-06
-8.653759099996e-07 1.334574369237e-06 4.213622120979e-06
-8.653759099996e-07 1.013345743692e-04 4.213622120979e-06
9.913462409000e-05 1.334574369237e-06 4.213622120979e-06
9.913462409000e-05 1.013345743692e-04 4.213622120979e-06
9.245948328578e-05 2.896958413850e-06 2.454964327580e-06
8.588526615477e-05 6.412091731366e-06 5.000000000000e-06
7.946715734469e-05 9.952483174301e-06 2.329835759912e-06
5.407408041980e-05 3.337776863105e-07 1.375634281435e-06
5.407408041980e-05 1.003337776863e-04 1.375634281435e-06
7.482319519796e-05 9.952483174301e-06 2.314126386813e-06
8.270639207108e-05 1.237125893041e-05 1.712826453413e-06
7.734138854711e-05 1.532164119380e-05 3.444828803428e-06
8.223662127400e-05 1.570599161686e-05 1.465469425607e-06
9.124716350541e-05 9.702443004640e-06 1.290974066099e-06
4.551620923183e-05 1.122237111496e-06 2.184220478685e-06
4.551620923183e-05 1.011222371115e-04 2.184220478685e-06
5.087570853595e-06 2.663061460598e-06 1.885778995777e-06
7.136790762475e-05 1.532164119380e-05 2.528652118930e-06
9.561653655262e-05 7.889077200669e-06 3.225379098021e-06
4.911220430629e-05 4.132588371019e-06 2.505491167415e-06
4.277507045226e-05 4.151671077214e-06 1.901279935602e-06
2.737294691095e-06 7.829583334126e-06 3.213666976624e-06
1.027372946911e-04 7.829583334126e-06 3.213666976624e-06
9.330173449830e-05 1.415339799085e-05 3.452961495311e-06
8.940132335411e-05 1.133754397393e-05 1.051672332734e-06
2.596343432978e-05 1.614966233574e-06 1.765398873259e-06
2.596343432978e-05 1.016149662336e-04 1.765398873259e-06
8.179942000306e-06 2.452790492396e-06 1.213743265162e-06
1.984760611371e-05 3.759023761024e-06 2.788469557973e-06
-6.779358891990e-07 1.242032743705e-05 2.508120193047e-06
9.932206411080e-05 1.242032743705e-05 2.508120193047e-06
3.911686574525e-05 5.590928381694e-06 1.938407383302e-06
7.344518280554e-05 1.961734711368e-05 2.242947353658e-06
4.512927990084e-05 7.994905793590e-06 2.605690060116e-06
3.404282633584e-05 4.423909199892e-06 3.082889640949e-06
1.441812129715e-05 4.338077729294e-06 2.671808337785e-06
2.367049610215e-05 3.224681709435e-06 1.034720576656e-06
7.996818090904e-06 7.171907176273e-06 2.086826801183e-06
7.779898743163e-05 2.114549861079e-05 2.371254822268e-06
1.260490718975e-05 1.011004453488e-05 3.378263648308e-06
4.054246100312e-05 9.499058034483e-06 2.221461968889e-06
5.012856026318e-05 1.002508770915e-05 2.790092588843e-06
8.669120932582e-05 1.659958703402e-05 3.077862774552e-06
3.681364858311e-05 7.462530990858e-06 1.029370770178e-06
3.564618679051e-05 1.132257096877e-05 3.003355337333e-06
2.324772249982e-05 6.096349069479e-06 1.337534919438e-06
2.815741873996e-05 5.802116154923e-06 2.961734862273e-06
7.403408459398e-05 2.480420204616e-05 2.878564622723e-06
7.930286212152e-05 2.604827697496e-05 2.535097637078e-06
9.092724137077e-05 1.843868739258e-05 1.446222782587e-06
5.363920518684e-05 1.226033622384e-05 1.371754941510e-06
4.607479724014e-05 1.174090169511e-05 1.257791767681e-06
1.965005925888e-05 1.379236147032e-05 4.571181198841e-06
7.613453991989e-05 2.949634395675e-05 2.147575903144e-06
7.976029512832e-05 3.102583532502e-05 1.787579071836e-06
1.264376706693e-05 1.621698886611e-05 2.728808588687e-06
3.974788138583e-05 1.286367687101e-05 1.235705878585e-06
8.259893092810e-05 1.895178074522e-05 1.642259865747e-06
3.816418685106e-05 1.497857245973e-05 1.406428056449e-06
8.681552497537e-05 2.604827697969e-05 4.977565216774e-06
-1.716701711732e-06 1.720711404031e-05 2.390084397643e-06
9.828329828827e-05 1.720711404031e-05 2.390084397643e-06
6.664141989592e-05 1.557299592275e-05 2.204514416343e-06
3.068337117043e-05 1.124752006391e-05 1.960028611507e-06
9.427008551903e-05 2.604827697969e-05 2.476995326887e-06
3.529072512106e-06 1.873771438283e-05 3.074429997419e-06
3.465124269230e-05 1.668386323832e-05 2.449476842404e-06
3.882066579318e-05 1.845676508328e-05 2.071558322548e-06
5.101868726098e-05 1.506671811910e-05 2.329513444372e-06
4.639167193130e-05 1.607807299701e-05 2.406741363745e-06
2.742805099842e-05 1.543057511309e-05 3.340448935873e-06
4.345011230147e-05 1.144036922282e-05 1.227170832281e-06
9.302859804977e-05 3.288817755752e-05 4.262917289156e-06
3.093401904999e-05 1.996511417884e-05 2.391379482578e-06
8.434305049837e-05 3.610732347502e-05 5.000000000000e-06
7.809492428580e-05 3.610732347502e-05 1.248126212572e-06
3.549354188861e-05 2.136243091056e-05 2.304307865671e-06
-8.902770924509e-07 2.197302906329e-05 2.400329297850e-06
9.910972290755e-05 2.197302906329e-05 2.400329297850e-06
4.115582495762e-05 2.429688188159e-05 4.073188190657e-06
1.549218375077e-05 1.787839068779e-05 5.687285709694e-07
5.610504842322e-05 1.577802387807e-06 9.827082308605e-07
7.796064627020e-05 3.985171583122e-05 2.399699848572e-06
9.035382701647e-05 3.797845683629e-05 1.295281916337e-06
5.943690547957e-05 1.557299592275e-05 5.000000000000e-06
8.158449792718e-05 4.338036573431e-05 2.658330496374e-06
8.761552564116e-06 1.922176055423e-05 2.180394368548e-06
5.212454977624e-05 2.239424610639e-05 5.000000000000e-06
5.826863435288e-05 2.554016926995e-05 1.902652232006e-06
3.008359125502e-06 2.337904150629e-05 1.596015790325e-06
6.877367346625e-05 1.880131935291e-05 1.664410170404e-06
1.691339720853e-05 1.897892396242e-05 1.228777059640e-06
1.417973665285e-05 2.069792575032e-05 1.989422249140e-06
1.783882505305e-05 2.287759620279e-05 2.269672866243e-06
2.567204212442e-05 2.190173469487e-05 3.215222094741e-06
6.630019133401e-06 2.388297219605e-05 2.060535568513e-06
2.141178795933e-05 2.459727057441e-05 1.695594321988e-06
4.670804500167e-05 2.844856336097e-05 2.859604110399e-06
-1.266228226076e-06 3.382999076015e-05 1.519471432765e-06
9.873377177392e-05 3.382999076015e-05 1.519471432765e-06
6.502536075080e-05 2.103343571300e-05 2.698179846744e-06
9.725338269002e-05 3.568519899744e-05 8.038503384233e-07
1.121869109879e-05 2.408833251017e-05 2.511982950396e-06
8.291338479653e-06 2.904299486889e-05 3.242847407294e-06
2.958007765864e-05 2.407476432249e-05 1.256332388798e-06
2.773559407697e-05 2.678002837612e-05 2.017896265849e-06
7.036084430652e-05 2.601307226765e-05 9.884835308211e-07
6.180353983881e-05 2.554016926995e-05 1.632253253922e-06
4.169057665892e-05 3.150104675411e-05 3.006305229185e-06
1.545914588212e-05 2.712088961576e-05 2.595346346991e-06
7.278453814666e-07 2.633993726039e-05 2.141315910784e-06
1.007278453815e-04 2.633993726039e-05 2.141315910784e-06
2.406817809832e-05 2.640733946389e-05 1.518866434535e-06
4.632370867324e-05 3.303637493283e-05 1.744277940487e-06
3.293269711992e-05 2.523959187533e-05 2.292876041271e-06
8.590927261371e-05 4.502185982862e-05 1.967475130476e-06
1.348267576394e-05 3.252432442334e-05 3.007723604393e-06
7.424328480397e-05 3.985171583457e-05 1.317661617654e-06
9.912950501384e-06 3.459107589080e-05 1.117127917937e-06
3.623178804706e-05 2.821018956156e-05 2.146544141471e-06
4.010385987289e-06 3.083074125051e-05 1.396397290594e-06
6.554733383313e-05 2.752718592654e-05 2.606169644452e-06
1.179926175959e-05 4.041010362435e-05 5.000000000000e-06
5.374571020517e-06 4.158753864553e-05 1.531692304487e-06
6.112078040102e-05 2.930147471359e-05 2.162737566555e-06
7.644872396691e-05 4.579905101521e-05 3.018483104495e-06
9.325899030618e-05 3.893007530119e-05 1.761767550484e-06
7.045403506924e-05 2.982776043046e-05 2.813088613698e-06
2.869937623623e-06 3.487609724942e-05 2.746932992874e-06
9.650217565400e-05 3.794160976855e-05 1.574321560104e-06
9.594365741545e-05 4.152340002888e-05 1.970895122575e-06
7.045145343045e-05 4.869192725874e-05 3.640044273828e-06
2.067486602604e-05 2.978631314469e-05 3.261975499064e-06
5.558852116251e-05 2.906461654492e-05 2.516178520505e-06
5.114946712972e-05 3.247420360925e-05 3.081185560494e-06
5.846723641956e-05 3.240006924442e-05 1.889754552272e-06
8.310716261418e-05 4.788517940607e-05 2.038822388788e-06
3.714118681347e-05 3.180999890915e-05 1.553563124176e-06
6.216063260059e-05 3.328240946184e-05 1.907573404249e-06
3.828143871323e-05 3.544449053417e-05 2.206464704279e-06
6.721732036638e-05 3.533879945257e-05 3.551257144013e-06
5.598182147340e-06 4.764030469691e-05 4.525187450952e-06
2.485093919710e-05 3.201745083167e-05 1.472743342466e-06
-1.010261263546e-06 4.764030450180e-05 2.083255961458e-06
9.898973873645e-05 4.764030450180e-05 2.083255961458e-06
