# 2D packing, generated 2026-08-07T23:52:05.972942+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.325037  (target 0.325000)
# 71 distinct grains; 88 rows including 17 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
3.738328639762e-04 1.419630724726e-04 1.590148972161e-04
3.738328639762e-04 2.141963072473e-03 1.590148972161e-04
1.636402663458e-03 1.392970286853e-04 1.739385812221e-04
1.636402663458e-03 2.139297028685e-03 1.739385812221e-04
6.181757992739e-04 2.818301177587e-04 1.225288958226e-04
-3.145950296063e-05 4.847464919132e-05 7.614136606620e-05
-3.145950296063e-05 2.048474649191e-03 7.614136606620e-05
1.968540497039e-03 4.847464919132e-05 7.614136606620e-05
1.968540497039e-03 2.048474649191e-03 7.614136606620e-05
8.810748110872e-05 1.948940969896e-04 1.092847164901e-04
2.088107481109e-03 1.948940969896e-04 1.092847164901e-04
2.530251518553e-04 4.188556614953e-04 1.430866383495e-04
-1.195385350229e-04 3.811378005583e-04 1.696486191034e-04
1.880461464977e-03 3.811378005583e-04 1.696486191034e-04
8.067302695269e-04 2.134796419478e-04 7.803228090772e-05
6.884051097404e-05 5.464050012308e-04 8.095219977527e-05
2.068840510974e-03 5.464050012308e-04 8.095219977527e-05
2.479463664923e-04 6.192444823871e-04 5.736804807971e-05
4.635249602131e-04 3.749782391207e-04 5.791029643279e-05
1.352155228853e-03 1.425499824510e-04 1.103277470399e-04
1.589152799961e-03 4.419037012692e-04 1.279313644753e-04
9.441371971088e-04 2.334554448297e-04 6.081931594327e-05
1.736794904149e-03 5.967562110300e-04 8.225517589727e-05
1.429560672243e-03 5.727621999773e-04 7.845185280405e-05
8.655468186842e-04 4.347157710413e-04 1.469877809081e-04
9.629201802816e-05 8.210886021124e-04 1.951018245121e-04
2.096292018028e-03 8.210886021124e-04 1.951018245121e-04
3.952071849475e-04 9.442596554662e-04 1.196281954086e-04
1.237146705839e-03 5.811202383311e-04 1.141447524426e-04
6.171830917010e-04 5.933264531005e-04 1.477017279165e-04
1.565855430410e-03 7.684545367964e-04 1.600273226359e-04
2.329560722673e-04 1.058400641356e-03 7.874934062408e-05
1.033539371731e-03 6.027328700914e-04 9.060717507054e-05
1.126483080859e-03 8.711123243430e-04 1.932967684863e-04
1.882441068826e-03 6.227294263030e-04 6.568889808052e-05
1.800125473393e-03 8.999542676407e-04 1.086090318918e-04
9.397565874457e-04 1.048332902759e-03 6.414044086149e-05
1.390776409125e-03 9.233466186162e-04 7.267252478774e-05
1.047366837021e-03 1.121096757299e-03 6.573929508412e-05
8.396768427089e-04 6.734231272899e-04 8.862986727191e-05
6.209466989753e-04 9.606002567735e-04 9.912602819189e-05
7.703565948351e-04 1.134109825960e-03 1.252809594016e-04
9.513041668450e-04 1.230094168457e-03 7.954831801955e-05
-7.079593291772e-05 1.075792690857e-03 1.095203717507e-04
1.929204067082e-03 1.075792690857e-03 1.095203717507e-04
1.106404756664e-03 1.294822225942e-03 8.279275517431e-05
1.627084755858e-03 1.025197667829e-03 1.039176301140e-04
1.456099689758e-03 1.049617098589e-03 6.880268705811e-05
1.528236913495e-03 1.145907495817e-03 5.013728671552e-05
5.143602374281e-04 1.135819572411e-03 1.059658053582e-04
9.721138162403e-05 1.109340840548e-03 6.180515349615e-05
9.308536003825e-04 1.484417206505e-03 1.755957622524e-04
1.866289694021e-04 1.182544053996e-03 5.375686945474e-05
6.947318285121e-04 1.637299424072e-03 1.056992026255e-04
1.745125198146e-03 1.221954860888e-03 1.255334397183e-04
3.369659151543e-04 1.324504392387e-03 1.530151402297e-04
1.380942905336e-03 1.215426814833e-03 1.127383116899e-04
8.491319524322e-04 1.801663166983e-03 1.198114152980e-04
5.351497700802e-05 1.413744468752e-03 1.346225889176e-04
2.053514977008e-03 1.413744468752e-03 1.346225889176e-04
6.700095405236e-04 1.858289097408e-03 6.351118392278e-05
7.495950518548e-04 1.936251864938e-03 4.758551057381e-05
1.236735630370e-03 1.278583905448e-03 4.469280419337e-05
1.624493146120e-03 1.336868260578e-03 4.107406836758e-05
4.023728585438e-04 1.658612359529e-03 1.874367161968e-04
1.056188303555e-03 -7.419943112232e-05 1.216063568033e-04
1.056188303555e-03 1.925800568878e-03 1.216063568033e-04
1.800828994787e-03 1.453458924566e-03 1.125797445162e-04
1.465660221160e-04 1.801467543481e-03 6.544933154986e-05
1.537649481974e-03 1.243598146188e-03 4.648017133802e-05
1.496178168084e-03 1.540954754469e-03 2.000000000000e-04
-6.211481818958e-05 1.633727924817e-03 1.138752676060e-04
1.937885181810e-03 1.633727924817e-03 1.138752676060e-04
1.960077750060e-06 1.816658141693e-03 7.995282505408e-05
2.001960077750e-03 1.816658141693e-03 7.995282505408e-05
1.733736028192e-03 1.756332733584e-03 1.206579108479e-04
1.585462648248e-03 1.855166660728e-03 5.746513756959e-05
1.442716230135e-03 1.855155573703e-03 8.528128097391e-05
5.345445686223e-04 1.910847278421e-03 8.087378553867e-05
8.367428265916e-04 -1.126732900436e-05 5.402010941685e-05
8.367428265916e-04 1.988732670996e-03 5.402010941685e-05
8.419602269635e-05 -5.398447189944e-05 6.897585734805e-05
8.419602269635e-05 1.946015528101e-03 6.897585734805e-05
2.679942364807e-04 -9.092609371789e-05 9.679841461003e-05
2.679942364807e-04 1.909073906282e-03 9.679841461003e-05
1.150390625000e-03 3.222656250000e-04 1.453636350186e-04
1.181640625000e-03 1.689453125000e-03 8.278253200764e-05
6.308593750000e-04 1.369140625000e-03 7.339898068867e-05
