# periodic 2D packing, generated 2026-08-03T18:05:24.375981+00:00
# porosity_achieved = 0.323690  (target 0.325000)
# 219 distinct grains; 275 rows including 56 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
3.000000000000e-03 3.000000000000e-03
1.944675702395e-03 6.453755931462e-04 1.048952551256e-04
1.377426777446e-04 -1.316748224620e-05 1.330838336360e-04
1.377426777446e-04 2.986832517754e-03 1.330838336360e-04
2.915984803813e-04 2.783460172444e-03 1.041038255849e-04
1.312556450339e-03 2.207740455454e-03 4.599770804715e-05
4.896278804150e-05 2.437856574536e-04 1.387741954887e-04
3.048962788042e-03 2.437856574536e-04 1.387741954887e-04
2.037216130193e-03 2.616929233112e-03 1.103169374142e-04
1.906964073519e-03 8.135655076030e-04 6.747070936095e-05
2.543000068165e-03 9.367866419370e-04 1.058958839031e-04
2.454595011476e-03 4.908737873050e-04 1.022311508655e-04
2.860555950150e-03 3.737938506411e-04 8.951277089325e-05
2.128887941503e-03 2.699645390230e-05 1.159926328638e-04
2.128887941503e-03 3.026996453902e-03 1.159926328638e-04
2.302848953442e-03 -5.973622107600e-06 6.106526086194e-05
2.302848953442e-03 2.994026377892e-03 6.106526086194e-05
3.524973267541e-04 -3.519234098440e-05 8.134628876152e-05
3.524973267541e-04 2.964807659016e-03 8.134628876152e-05
1.191085775200e-05 2.677896244116e-03 1.190559192384e-04
3.011910857752e-03 2.677896244116e-03 1.190559192384e-04
2.063993857543e-03 2.079486959867e-04 7.624423533805e-05
2.004081216300e-05 1.600355965802e-03 5.969307128644e-05
3.020040812163e-03 1.600355965802e-03 5.969307128644e-05
9.712336945190e-04 1.634222438446e-03 7.760051514849e-05
2.453786520267e-03 1.483371323950e-03 8.860969502157e-05
1.334673044074e-04 1.316383421230e-03 1.685448848391e-04
3.133467304407e-03 1.316383421230e-03 1.685448848391e-04
5.691300961424e-04 2.836664808667e-03 1.459891558049e-04
1.696964679680e-03 1.127783934501e-03 2.275054148165e-05
1.700931080318e-03 1.513948350193e-03 3.431777916921e-05
1.531904227854e-03 -7.784305976000e-06 8.086524602314e-05
1.531904227854e-03 2.992215694024e-03 8.086524602314e-05
1.152532560315e-03 5.525550297344e-04 7.145550727986e-05
1.824571872996e-03 2.140008603026e-03 9.819857310319e-05
7.619961721700e-05 1.401851565972e-03 9.837937235061e-05
3.076199617217e-03 1.401851565972e-03 9.837937235061e-05
1.367650451330e-03 2.447488900360e-03 2.000000000000e-04
2.706971841962e-03 1.082121102881e-03 5.061053745150e-05
-2.855159409680e-05 1.736433678444e-03 7.306633173121e-05
2.971448405903e-03 1.736433678444e-03 7.306633173121e-05
1.194123594081e-03 1.226706375930e-03 2.000000000000e-04
1.698531982675e-03 2.871045890210e-03 1.219390932099e-04
1.850366133618e-03 6.318593748700e-05 1.229406688812e-04
1.850366133618e-03 3.063185937487e-03 1.229406688812e-04
5.973323679451e-04 1.959520387132e-03 6.824928788863e-05
2.177738856301e-03 2.764135769914e-03 9.319343039648e-05
1.866784842741e-03 2.893262232864e-03 4.777460197569e-05
-3.337252308830e-05 7.288561429969e-04 6.271225324482e-05
2.966627476912e-03 7.288561429969e-04 6.271225324482e-05
5.296520269260e-04 1.132897356457e-03 5.502537125741e-05
2.271130333055e-04 1.550943996431e-03 8.401834787391e-05
9.041948114250e-04 8.615996277280e-04 6.851305813653e-05
-8.324641002400e-06 2.168239920037e-03 1.187528237858e-04
2.991675358998e-03 2.168239920037e-03 1.187528237858e-04
2.034584293317e-03 4.199558147863e-04 1.377931521371e-04
-3.353713486140e-05 1.160087653099e-03 5.861877702430e-05
2.966462865139e-03 1.160087653099e-03 5.861877702430e-05
7.681257064850e-05 5.087332896078e-04 1.272299816440e-04
3.076812570649e-03 5.087332896078e-04 1.272299816440e-04
1.857879512194e-03 2.446411516535e-03 1.369684346316e-04
2.620859513746e-03 4.487982916100e-05 5.163896264394e-05
2.620859513746e-03 3.044879829161e-03 5.163896264394e-05
7.254311067236e-04 5.727110068163e-04 1.394078469390e-04
7.576141109150e-04 3.482297453359e-04 8.736881914742e-05
2.690843629258e-03 9.855823095580e-04 4.726621363632e-05
2.422619812351e-03 5.949547403910e-05 7.543115983109e-05
2.422619812351e-03 3.059495474039e-03 7.543115983109e-05
2.142698321761e-04 2.034391137624e-03 9.066952704075e-05
2.565785257716e-03 1.142571019255e-03 1.011460847572e-04
2.680730018062e-03 1.698937205615e-03 5.400497238440e-05
3.853075616610e-04 2.906714254422e-03 5.072828590421e-05
1.992132497977e-03 2.819807236720e-03 9.751073284546e-05
3.480351165543e-04 2.141979635400e-05 6.988111056151e-05
3.480351165543e-04 3.021419796354e-03 6.988111056151e-05
5.867109243435e-04 8.762453774400e-05 9.927790034520e-05
5.867109243435e-04 3.087624537744e-03 9.927790034520e-05
1.487691351723e-03 1.673946178900e-03 1.290151639209e-04
1.577770097828e-03 1.508051000520e-03 3.869755821450e-05
1.350535419938e-03 3.277333349800e-06 1.002196466966e-04
1.350535419938e-03 3.003277333350e-03 1.002196466966e-04
