# 2D packing, generated 2026-08-07T23:51:46.074005+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = none
# porosity_achieved = 0.324922  (target 0.325000)
# 92 distinct grains; 92 rows including 0 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.026853153163e-03 -5.710115163258e-05 6.934614306049e-05
7.355757878579e-04 3.879577839866e-05 9.001994345523e-05
1.986257403294e-03 6.468035752316e-05 1.685448848391e-04
5.611720640237e-04 6.220975148904e-05 8.086524602314e-05
1.728960051433e-03 1.350376249556e-04 9.819857310319e-05
2.378053932698e-04 6.468035752316e-05 8.300310513657e-05
1.847591919518e-03 4.086228381443e-04 2.000000000000e-04
1.211468825452e-03 -3.330605866821e-06 1.229406688812e-04
1.656457370200e-04 1.684829046094e-04 3.871134078165e-05
1.537568047934e-03 1.350376251412e-04 9.319343039648e-05
4.192578518265e-04 8.400091191059e-05 6.271225324482e-05
9.286607294792e-04 1.923050303791e-05 5.502537125741e-05
1.358606295739e-03 1.848262415476e-04 9.256505547253e-05
1.579078861382e-03 4.086228383587e-04 6.851305813653e-05
1.390543947464e-03 4.923894106389e-04 1.377931521371e-04
1.616312732038e-03 5.301799952327e-04 5.861877702430e-05
1.192211160239e-04 2.653205972021e-04 6.867946022713e-05
1.695040828957e-03 6.087486293086e-04 5.163896264394e-05
1.032019502086e-03 1.171747197442e-04 8.736881914742e-05
1.228201966946e-04 4.191925707964e-04 7.543115983109e-05
1.540440398990e-03 6.784620113827e-04 1.011460847572e-04
6.529967205650e-04 1.564705073537e-04 5.072828590421e-05
1.173934220628e-03 1.858026594995e-04 6.988111056151e-05
9.615384339898e-05 6.241870932668e-04 1.290151639209e-04
8.594188551155e-04 1.906488592966e-04 1.002196466966e-04
7.050225863271e-04 2.756970966167e-04 7.605119742410e-05
1.869239713395e-03 7.460397935515e-04 1.285466790650e-04
1.650254812738e-03 8.982104529338e-04 1.381184598125e-04
1.829456926913e-03 9.170084250303e-04 4.206689330935e-05
4.911045344864e-04 1.965120059260e-04 7.061595493038e-05
3.256126132530e-04 2.244702478452e-04 9.722098762016e-05
2.669926137201e-04 6.725958354902e-04 4.854973060647e-05
4.390411639038e-04 6.853596091411e-04 1.239716232548e-04
5.562274319069e-04 3.452642067554e-04 8.820342440428e-05
2.586354137110e-04 8.367495573902e-04 1.115387823189e-04
4.800543918928e-05 8.889557574785e-04 1.003248077219e-04
8.340760570033e-04 3.665889556656e-04 7.753629533209e-05
1.252497963226e-03 2.452484473333e-04 2.863824460384e-05
1.354431563542e-03 7.212378407535e-04 8.971789414631e-05
