# 2D packing, generated 2026-09-15T23:56:29.316957+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.299985  (target 0.300000)
# 327 distinct grains; 357 rows including 30 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
3.885978393247e-05 9.483624115359e-07 2.250498586381e-06
3.885978393247e-05 1.009483624115e-04 2.250498586381e-06
-1.452919538583e-06 1.590278325195e-06 4.213622120979e-06
-1.452919538583e-06 1.015902783252e-04 4.213622120979e-06
9.854708046142e-05 1.590278325195e-06 4.213622120979e-06
9.854708046142e-05 1.015902783252e-04 4.213622120979e-06
9.189351281780e-05 2.038270848753e-06 2.454964327580e-06
9.189351281780e-05 1.020382708488e-04 2.454964327580e-06
8.503103137808e-05 4.950802670897e-06 5.000000000000e-06
8.503103137808e-05 1.049508026709e-04 5.000000000000e-06
9.184105344048e-05 7.869242399721e-06 2.329835759912e-06
7.831824153894e-05 4.928361448535e-06 1.712826453413e-06
7.847768150547e-05 1.027703388690e-05 3.444828803428e-06
8.332912680862e-05 1.125368011914e-05 1.465469425607e-06
8.886782644955e-05 1.000595333859e-05 1.290974066099e-06
4.542312319224e-05 9.510639153678e-07 2.184220478685e-06
4.542312319224e-05 1.009510639154e-04 2.184220478685e-06
4.643995050990e-06 1.416149030109e-06 1.885778995777e-06
4.643995050990e-06 1.014161490301e-04 1.885778995777e-06
-2.626830305622e-06 8.936067530858e-06 3.225379098021e-06
9.737316969438e-05 8.936067530858e-06 3.225379098021e-06
4.900757281240e-05 3.975153218663e-06 2.505491167415e-06
4.218201942133e-05 3.438343354391e-06 1.901279935602e-06
4.029623874071e-06 6.624737812429e-06 3.213666976624e-06
9.275129756787e-05 1.375669750677e-05 3.452961495311e-06
8.667948125339e-05 1.084209773542e-05 1.051672332734e-06
2.543868791873e-05 9.459765144890e-07 1.765398873259e-06
2.543868791873e-05 1.009459765145e-04 1.765398873259e-06
2.128687059490e-05 1.552725361840e-06 2.430524690504e-06
2.128687059490e-05 1.015527253618e-04 2.430524690504e-06
1.345573412104e-05 1.996374750560e-06 2.788469557973e-06
1.345573412104e-05 1.019963747506e-04 2.788469557973e-06
2.160044281860e-06 1.209182869201e-05 2.508120193047e-06
1.021600442819e-04 1.209182869201e-05 2.508120193047e-06
4.502434927494e-05 6.019884253460e-06 1.938407383302e-06
7.212557509104e-05 1.807245428044e-06 2.242947353658e-06
7.212557509104e-05 1.018072454280e-04 2.242947353658e-06
4.071484980006e-05 7.745097004427e-06 2.605690060116e-06
3.386779825049e-05 2.825885311704e-06 3.082889640949e-06
3.386779825049e-05 1.028258853117e-04 3.082889640949e-06
1.781176993426e-05 5.288681477685e-06 2.671808337785e-06
2.419629188270e-05 3.656185193223e-06 1.034720576656e-06
8.573405370589e-06 2.000383115101e-06 2.086826801183e-06
8.573405370589e-06 1.020003831151e-04 2.086826801183e-06
7.266271350048e-05 1.039094544075e-05 2.371254822268e-06
1.057015209820e-05 7.446292061108e-06 3.378263648308e-06
4.489700188716e-05 1.017780358814e-05 2.221461968889e-06
4.970907350684e-05 1.157767686351e-05 2.790092588843e-06
8.593383763036e-05 1.497622498310e-05 3.077862774552e-06
3.792674973432e-05 4.092720571853e-06 1.029370770178e-06
3.521505089898e-05 8.846733204943e-06 3.003355337333e-06
2.177604421459e-05 5.888091408206e-06 1.337534919438e-06
2.815881141987e-05 4.812072256576e-06 2.961734862273e-06
7.491550861111e-05 1.550161317069e-05 2.878564622723e-06
8.021946599651e-05 1.676155440416e-05 2.535097637078e-06
8.965315248705e-05 1.755188614251e-05 1.446222782587e-06
5.361930665037e-05 1.300282647888e-05 1.371754941510e-06
4.615282657742e-05 1.351794710861e-05 1.257791767681e-06
1.734844957296e-05 1.251681358865e-05 4.571181198841e-06
7.701100305964e-05 2.017230169281e-05 2.147575903144e-06
7.337788425999e-05 2.168421851087e-05 1.787579071836e-06
9.906336214767e-06 1.351714723730e-05 2.728808588687e-06
3.895050990613e-05 1.115734369782e-05 1.235705878585e-06
8.386085031764e-05 1.921677687863e-05 1.642259865747e-06
4.146257442389e-05 1.197612546927e-05 1.406428056449e-06
8.859193168325e-05 2.388740488076e-05 4.977565216774e-06
-1.570169845851e-06 1.570737410053e-05 2.390084397643e-06
9.842983015415e-05 1.570737410053e-05 2.390084397643e-06
6.770347236395e-05 2.281506607781e-06 2.204514416343e-06
3.026638525746e-05 9.259753445031e-06 1.960028611507e-06
9.607001117492e-05 2.382189612849e-05 2.476995326887e-06
3.618333688340e-06 1.748054382475e-05 3.074429997419e-06
3.648846686081e-05 1.414878852043e-05 2.449476842404e-06
4.080443867602e-05 1.549494833749e-05 2.071558322548e-06
5.178290204855e-05 1.625844612284e-05 2.329513444372e-06
4.711658860435e-05 1.706943336792e-05 2.406741363745e-06
2.505941688117e-05 1.029944572040e-05 3.340448935873e-06
4.350562768344e-05 1.747720668254e-05 1.227170832281e-06
