series,kind,form,a,a_ci95,m,C,t0_s,r2,n_pts,t_lo_s,t_hi_s,rn_lo,rn_hi,R0_m,eps_m,rn_floor,rmin_used
model eps0.35um (strict) @data-t,model,d_free,0.10996824610178058,0.007575753466268496,9.09353413779515,8.837313738776419e-06,613.2883326235199,0.9998198738034368,6,540.0,4680.0,0.22108106955913506,0.26174313747058325,8.675e-05,3.479e-07,0.21937296022352762,0.21937296022352762
model eps0.35um (strict) @data-t,model,d_fixed,0.07784431942246567,0.006964526855387793,12.846152518502237,1.167714425681493e-05,0.0,0.9917344335119055,6,540.0,4680.0,0.22108106955913506,0.26174313747058325,8.675e-05,3.479e-07,0.21937296022352762,0.21937296022352762
model eps0.35um (strict) @data-t,model,kucz,0.3700082055650471,0.6862567875226439,2.702642765645912,0.00012740761043661744,0.0,0.9663932089517656,6,540.0,4680.0,0.22108106955913506,0.26174313747058325,8.675e-05,3.479e-07,0.21937296022352762,0.21937296022352762
Molaro 2019 data (-20C),data,d_free,0.2044426330734572,0.05283447416916733,4.891347685004112,5.76823771797862e-06,60.34815680745392,0.9861253799105083,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 data (-20C),data,d_fixed,0.18450982467102453,0.018977446359505722,5.419765596671993,6.769141139099359e-06,0.0,0.9837460594790253,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
Molaro 2019 data (-20C),data,kucz,0.2477819368338731,0.07527272408381755,4.035806696718398,0.002975178387025006,0.0,0.9742022086818832,8,120.0,4680.0,0.19684488375801878,0.37951224910251363,8.534638888888888e-05,nan,nan,0.0
