# periodic 2D packing, generated 2026-08-03T17:55:56.727914+00:00
# porosity_achieved = 0.324355  (target 0.325000)
# 92 distinct grains; 109 rows including 17 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.095266361232e-03 8.913191631021e-05 8.830398728155e-05
6.987918461984e-04 -8.472592362605e-05 1.024672212491e-04
6.987918461984e-04 1.915274076374e-03 1.024672212491e-04
1.468654784768e-03 1.162302656113e-04 7.694579849251e-05
6.127290956783e-05 5.009964502746e-04 5.653581135217e-05
7.119151824761e-04 5.247933318266e-04 7.030442865886e-05
5.189108727667e-05 3.755419756069e-04 5.375017422994e-05
2.051891087277e-03 3.755419756069e-04 5.375017422994e-05
3.014056209804e-04 1.057664169855e-03 9.094382309701e-05
6.169845367439e-05 8.248882405123e-06 1.724793999508e-04
6.169845367439e-05 2.008248882405e-03 1.724793999508e-04
2.061698453674e-03 8.248882405123e-06 1.724793999508e-04
2.061698453674e-03 2.008248882405e-03 1.724793999508e-04
1.302331328818e-03 1.150575792940e-03 6.899726917999e-05
1.005781264991e-03 4.096658810584e-04 6.471109923869e-05
1.021554509094e-03 1.327109673657e-03 1.127407811136e-04
1.791003670389e-03 -5.491676499619e-05 1.054897392685e-04
1.791003670389e-03 1.945083235004e-03 1.054897392685e-04
6.666008943341e-04 6.817117242212e-04 9.302584060136e-05
1.177314999813e-03 1.914887463164e-03 5.541975749365e-05
1.338807228365e-03 9.987671899089e-04 8.696835133880e-05
7.298678693343e-04 1.690002144928e-03 1.249385208631e-04
9.769084883564e-04 1.175695723149e-03 4.506306316312e-05
1.479606413684e-03 1.068608306080e-03 7.020098241630e-05
1.767393848439e-03 3.465174669660e-04 3.410891598973e-05
3.592107771322e-04 1.184706835948e-03 4.631200969398e-05
1.846426998245e-03 9.548112243547e-05 3.513868523807e-05
1.764415475181e-04 1.625584480896e-03 7.846279947680e-05
1.348831751764e-03 -2.029690718773e-05 4.682639057968e-05
1.348831751764e-03 1.979703092812e-03 4.682639057968e-05
1.721082179375e-03 1.708992910108e-03 1.010688901880e-04
3.292123896123e-04 -6.524165434839e-06 9.544457660189e-05
3.292123896123e-04 1.993475834565e-03 9.544457660189e-05
8.594619279980e-04 7.154851218106e-04 8.037512306349e-05
1.624414525001e-03 6.460213325722e-04 2.507296892526e-05
