# periodic 2D packing, generated 2026-08-03T18:15:03.174374+00:00
# porosity_achieved = 0.305267  (target 0.325000)
# 160 distinct grains; 211 rows including 51 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.500000000000e-03 2.500000000000e-03
1.252408847342e-03 1.971273118197e-03 1.048952551256e-04
6.251802004200e-05 1.569579842126e-03 1.330838336360e-04
2.562518020042e-03 1.569579842126e-03 1.330838336360e-04
1.904421437125e-03 2.048507251967e-03 1.041038255849e-04
-1.052699334855e-04 2.173007346245e-03 1.387741954887e-04
2.394730066514e-03 2.173007346245e-03 1.387741954887e-04
1.296736873508e-03 3.912239275500e-05 1.180052645247e-04
1.296736873508e-03 2.539122392755e-03 1.180052645247e-04
1.430484562985e-03 8.293580377620e-05 8.951277089325e-05
1.430484562985e-03 2.582935803776e-03 8.951277089325e-05
5.760433659030e-04 4.803661159666e-04 8.134628876152e-05
3.975411731879e-04 7.534266512230e-04 6.934614306049e-05
5.173800867400e-05 1.823192775133e-03 1.190559192384e-04
2.551738008674e-03 1.823192775133e-03 1.190559192384e-04
1.236450124711e-03 6.954337472730e-04 7.624423533805e-05
1.716909838338e-03 2.008001832275e-03 5.969307128644e-05
-4.419021691900e-05 1.670239323300e-05 7.760051514849e-05
-4.419021691900e-05 2.516702393233e-03 7.760051514849e-05
2.455809783081e-03 1.670239323300e-05 7.760051514849e-05
2.455809783081e-03 2.516702393233e-03 7.760051514849e-05
1.416696617605e-03 1.563193313411e-03 8.860969502157e-05
1.899772361206e-03 5.278503712490e-04 1.685448848391e-04
2.081429784304e-03 8.697517256770e-04 2.275054148165e-05
1.074363933075e-03 2.108461721342e-03 9.819857310319e-05
-1.654377829964e-04 1.685550248160e-03 2.000000000000e-04
2.334562217004e-03 1.685550248160e-03 2.000000000000e-04
1.626931823810e-03 1.075686409151e-04 7.306633173121e-05
1.411010307427e-03 2.242358327755e-03 2.000000000000e-04
3.213280906856e-04 2.157446504615e-03 1.229406688812e-04
1.102419478806e-03 1.340798702556e-03 8.512734792074e-05
6.894119995710e-04 1.143372315939e-04 5.502537125741e-05
2.324939200987e-03 -7.813190894000e-05 8.401834787391e-05
2.324939200987e-03 2.421868091060e-03 8.401834787391e-05
2.384892449010e-05 2.411220055193e-03 6.851305813653e-05
2.523848924490e-03 2.411220055193e-03 6.851305813653e-05
1.250412260401e-03 1.659610742053e-03 1.036059062434e-04
2.229103049118e-03 -1.539290086840e-05 1.272299816440e-04
2.229103049118e-03 2.484607099132e-03 1.272299816440e-04
3.908829704269e-04 1.978895983824e-03 6.867946022713e-05
2.242209975284e-04 9.291702125910e-04 1.369684346316e-04
5.727490350320e-04 2.082516449568e-03 1.394078469390e-04
1.194440581657e-03 1.171532395841e-03 8.736881914742e-05
2.074399550026e-04 4.753913135477e-04 9.066952704075e-05
1.329914361862e-03 1.040441879143e-03 1.011460847572e-04
6.468756664930e-04 1.610491914134e-03 5.400497238440e-05
2.146588656972e-03 -4.431047642900e-05 9.751073284546e-05
2.146588656972e-03 2.455689523571e-03 9.751073284546e-05
1.489479946560e-03 5.463502574720e-04 9.927790034520e-05
1.241960404616e-03 1.478058837671e-03 3.869755821450e-05
3.071062128170e-05 4.031993737911e-04 1.002196466966e-04
2.530710621282e-03 4.031993737911e-04 1.002196466966e-04
1.521256745157e-03 -4.561138618000e-06 7.605119742410e-05
1.521256745157e-03 2.495438861382e-03 7.605119742410e-05
2.305123456155e-03 8.640495185110e-04 1.285466790650e-04
-1.442779239300e-05 2.210061034070e-03 1.001724743767e-04
2.485572207607e-03 2.210061034070e-03 1.001724743767e-04
3.900509095674e-04 2.056082093960e-04 1.381184598125e-04
