# 2D packing, generated 2026-08-07T23:55:12.131355+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = x
# porosity_achieved = 0.324887  (target 0.325000)
# 322 distinct grains; 335 rows including 13 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
1.981970564511e-05 -1.413744537645e-06 3.656019841791e-06
1.329009676707e-05 5.078085517732e-07 3.150459304994e-06
4.188926168273e-05 -2.465573011868e-06 5.000000000000e-06
8.529040629410e-06 9.216840017527e-07 1.628551935215e-06
9.778098281866e-06 4.476845099382e-06 2.139645969522e-06
1.707834095281e-05 3.160920563671e-06 1.474451219381e-06
4.959773060729e-05 1.126076898680e-06 3.504142651729e-06
5.739295135489e-05 6.860105657241e-07 2.726538131928e-06
2.813019605537e-05 -1.721866725722e-06 2.547420059035e-06
3.639975055616e-05 1.239609399106e-06 1.622923003273e-06
2.466964991549e-05 1.296764550314e-06 1.899951625169e-06
2.728576228716e-05 2.935435208263e-06 1.187002450686e-06
1.949117206943e-05 3.989014707803e-06 1.076527790501e-06
1.445271870852e-05 7.231714718085e-06 3.286345437522e-06
2.451898513807e-05 6.942555836332e-06 3.682501786977e-06
4.198538959385e-06 5.226927404769e-06 3.490105863192e-06
5.407331075995e-05 4.194946233157e-06 1.922530057672e-06
6.495974055641e-05 2.499675129891e-07 1.914135662662e-06
6.845917265231e-05 1.363681531067e-06 1.758245568620e-06
6.550014840294e-05 5.582849195583e-06 3.395122290327e-06
3.927937267590e-05 4.999243611437e-06 2.907907931149e-06
-4.999203968942e-07 -1.256542545426e-06 2.839669591240e-06
9.950007960311e-05 -1.256542545426e-06 2.839669591240e-06
7.369172212864e-05 5.960039515023e-06 4.805130915554e-06
2.025607419224e-05 1.026423335958e-05 1.721751288191e-06
