# 2D packing, generated 2026-09-15T23:57:15.313470+00:00
# generator = preprocess/generate_packing_gravity.py
# periodic axes = xy
# porosity_achieved = 0.400138  (target 0.400000)
# 247 distinct grains; 268 rows including 21 periodic edge images.
# Centres span [-R, L+R]: a grain need only be PARTLY inside.
# Do NOT drop the out-of-box rows -- they carry the conduction
# paths that cross the domain edge, and k_eff depends on them.
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
1.000000000000e-04 1.000000000000e-04
2.844275245725e-05 3.924907556677e-06 2.897486083301e-06
7.021134157907e-05 3.960416080477e-07 1.953282698538e-06
7.021134157907e-05 1.003960416080e-04 1.953282698538e-06
6.330211701902e-05 1.666903888882e-06 1.416318303042e-06
1.542023787528e-05 2.561278635412e-06 3.429999843676e-06
1.542023787528e-05 1.025612786354e-04 3.429999843676e-06
3.286415418318e-05 6.675229995640e-06 2.309541646727e-06
7.318317005360e-05 1.273768223456e-06 5.364454382372e-07
6.774134613988e-05 4.141483899768e-06 2.533276721592e-06
8.596536763374e-05 1.346170356269e-06 4.455279577666e-06
8.596536763374e-05 1.013461703563e-04 4.455279577666e-06
7.228896635699e-05 5.904632089647e-06 1.990785345614e-06
9.173232756955e-05 5.998759806752e-06 2.954471801155e-06
5.440675674042e-05 1.382343743211e-06 1.981543876171e-06
5.440675674042e-05 1.013823437432e-04 1.981543876171e-06
6.015552202991e-05 3.954724056460e-06 2.474077710823e-06
2.129373216772e-05 5.563254358216e-06 3.115386174026e-06
7.410628390181e-05 2.528945618195e-06 9.722543419569e-07
9.489868962490e-05 8.932946530389e-06 1.362390530995e-06
8.183834928257e-05 4.596314965808e-06 7.978833223252e-07
-1.116271628962e-06 1.104093194074e-05 3.145839309913e-06
9.888372837104e-05 1.104093194074e-05 3.145839309913e-06
8.076344434869e-05 2.110630069791e-06 7.499775860321e-07
7.105422491030e-06 2.363935432223e-06 4.887157506872e-06
7.105422491030e-06 1.023639354322e-04 4.887157506872e-06
2.529442444760e-05 9.693182513932e-06 2.634139873582e-06
1.362872829495e-05 1.024118302929e-05 4.456092243794e-06
9.189897264237e-05 1.523233808590e-05 5.000000000000e-06
2.067072478222e-05 1.328552875902e-05 3.215788713529e-06
6.886586393349e-05 9.177909549339e-06 2.627161592350e-06
6.543997192472e-05 1.144097072153e-05 1.478710047744e-06
5.474573972938e-05 8.158213431656e-06 4.376839561083e-06
6.798829775962e-05 1.335119510430e-05 1.637394036647e-06
5.985611534001e-05 1.271259398228e-05 2.468474243390e-06
4.918745048768e-05 8.158213431656e-06 1.181449680610e-06
4.621732388555e-05 9.777458622963e-06 2.201378192943e-06
7.775321609256e-05 5.710392898932e-06 3.221411963812e-06
3.834430185624e-06 1.192233571388e-05 1.882711283275e-06
1.707991798167e-05 1.701501294289e-05 1.953501081243e-06
8.647615563430e-05 1.979564213712e-05 2.087361156800e-06
3.728073715931e-05 8.498256618615e-06 2.468498309034e-06
4.963670682589e-05 1.573471941896e-05 4.667474396537e-06
5.648473957623e-05 1.302972619498e-05 7.957571823898e-07
5.592538583647e-05 1.538744291265e-05 1.627402888047e-06
9.731787820455e-05 1.701930033490e-05 7.059417777586e-07
7.461205542071e-05 1.196978664318e-05 3.761366744842e-06
8.220396010954e-05 6.765055025329e-06 1.352583500281e-06
4.402765429415e-05 1.979089811367e-05 2.254523589265e-06
2.802371663457e-05 1.695059260450e-05 5.000000000000e-06
3.575693724703e-05 1.979075773411e-05 3.238278985374e-06
6.047127103769e-05 2.021003524228e-05 5.000000000000e-06
4.833253433402e-05 2.483062438928e-05 4.373510292754e-06
7.053593930141e-05 1.609927174182e-05 2.004050487185e-06
1.248897072278e-05 2.180620332018e-05 4.682182905011e-06
4.044421616715e-05 2.188126924534e-05 1.894052131593e-06
3.145343040492e-05 2.407580057820e-05 2.811232982673e-06
9.693378857765e-05 1.915968991086e-05 1.385410234212e-06
2.046133334950e-05 2.730039115408e-05 5.000000000000e-06
3.580956010800e-05 2.513106440968e-05 1.670892377471e-06
5.383781740248e-05 2.483011122927e-05 1.131772800194e-06
1.252010199149e-05 2.996389608120e-05 3.376002267085e-06
6.807665152835e-05 1.999783014061e-05 2.605380490658e-06
1.752380299221e-06 1.574582506950e-05 2.364621944656e-06
1.017523802992e-04 1.574582506950e-05 2.364621944656e-06
5.380262834872e-05 2.796609552689e-05 1.931496272919e-06
5.474078508650e-06 2.180620332018e-05 2.332709309117e-06
1.685281004941e-05 3.299136541641e-05 1.738592468890e-06
9.455816314730e-05 2.156398622979e-05 1.867391233898e-06
1.650063540288e-07 1.959647789616e-05 1.800385046137e-06
1.001650063540e-04 1.959647789616e-05 1.800385046137e-06
4.101076154866e-05 2.717414353236e-05 3.313980091499e-06
2.920273138471e-05 3.215713495935e-05 5.000000000000e-06
3.761264697225e-05 3.294872304469e-05 3.386240145074e-06
7.274080152422e-05 2.170080484691e-05 2.359941053236e-06
3.443862720429e-05 3.938720281229e-05 3.792089967507e-06
5.071742362627e-05 3.115346561151e-05 2.384153363386e-06
5.421534707845e-05 3.365319904147e-05 1.915164688719e-06
4.504057350636e-05 3.240640799008e-05 3.290259135684e-06
6.028727067732e-05 3.696246579776e-05 5.000000000000e-06
-1.819661445872e-07 2.647287072772e-05 5.000000000000e-06
9.981803385541e-05 2.647287072772e-05 5.000000000000e-06
7.976785780763e-05 1.411171438810e-05 1.821656873018e-06
5.246056153828e-05 3.935944290793e-05 3.185403546441e-06
9.017767087447e-05 2.278018348213e-05 2.667499736362e-06
5.655351220009e-05 4.638880521795e-05 4.948733138272e-06
6.900811670925e-05 3.712769533335e-05 3.722411153035e-06
6.552049956299e-05 4.083135968878e-05 1.364753239430e-06
7.740714582505e-05 1.608916654575e-05 1.216767559316e-06
5.854965073497e-06 3.273023984317e-05 3.694780433046e-06
8.482337000872e-05 2.468208903121e-05 3.014558207601e-06
6.379433439418e-05 4.431729852296e-05 2.525158809153e-06
3.909109481238e-05 4.270594036070e-05 1.922756816044e-06
1.162996622979e-05 3.654375098410e-05 3.225732956661e-06
8.950007501949e-05 2.855500597044e-05 3.057595889250e-06
1.765370139374e-05 4.030440210365e-05 3.875526239316e-06
