# periodic 2D packing, generated 2026-08-01T20:13:17.322390+00:00
# porosity_achieved = 0.323223  (target 0.325000)
# header row is 'Lx Ly'; grain rows are 'x y r', all in metres
2.000000000000e-03 2.000000000000e-03
1.156064457201e-03 6.169229884062e-04 9.699863215265e-05
1.240558120235e-03 9.293261491364e-04 6.795161890429e-05
1.030364811383e-03 1.702241048524e-03 7.178233493892e-05
1.896454379005e-03 2.774647478532e-04 2.603486222453e-05
6.350789198775e-04 1.986555167730e-03 2.000000000000e-04
1.300384950376e-03 1.733549438732e-03 1.563743984609e-04
1.079036865852e-03 4.631389758138e-04 7.499779908363e-05
1.114078709272e-04 1.278106196281e-03 1.299400875665e-04
7.445341580020e-04 7.737348021391e-04 1.015727734002e-04
1.679735795204e-03 1.412290394557e-03 6.690400078257e-05
1.592982588269e-03 3.107943282448e-04 1.438763012846e-04
1.980418297465e-03 9.847550626474e-04 7.555734562573e-05
5.627488743344e-04 1.204066736119e-03 7.487037118516e-05
1.346929188188e-05 1.115590591443e-03 5.938827452469e-05
1.573236659239e-03 1.251262757699e-03 1.107914074935e-04
2.696429902089e-04 1.683836261932e-03 8.397936888204e-05
1.809264176054e-05 4.758395728517e-04 1.159100597018e-04
1.986979710973e-03 2.883451762816e-04 6.514251029674e-05
9.379086074718e-04 8.031524790542e-04 9.402720069852e-05
6.723942018725e-04 1.120741541261e-03 5.648827894177e-05
2.270213400965e-04 1.995731477567e-03 1.344110540595e-04
8.032559652357e-04 1.331176635563e-03 9.694925812106e-05
6.366374392094e-04 1.443708100276e-03 1.041107972326e-04
9.765557645667e-04 1.930722328987e-03 1.083560043264e-04
1.988445688550e-03 6.423700551776e-04 5.323901200172e-05
2.603199026417e-04 5.213199841272e-04 1.305505729741e-04
4.919362788373e-04 9.384749658984e-04 2.000000000000e-04
9.456201566824e-04 6.700432264573e-04 3.889823723766e-05
6.123345873255e-04 1.304535055093e-03 3.716860496552e-05
1.199849352999e-03 1.910622869224e-03 4.158562185573e-05
5.191593095899e-04 3.002316096923e-04 1.344106455233e-04
1.751384964299e-03 9.951400490665e-04 9.411599536070e-05
1.834136889371e-03 1.226195813957e-03 1.513116181018e-04
1.780507161544e-04 1.028870052649e-03 1.266447119276e-04
3.846772980617e-04 1.824905342043e-03 9.804789582383e-05
1.104839402798e-03 1.397444770725e-03 1.017164722142e-04
1.502962895650e-03 1.609690711729e-03 8.106813201687e-05
1.868051853500e-04 2.633751122700e-04 1.362375824753e-04
3.451367306952e-04 3.617455524904e-04 5.016473075113e-05
8.476636685223e-04 1.553795060226e-04 7.146735506339e-05
1.289492847153e-03 1.477759768282e-03 9.964756516955e-05
1.862995631585e-03 5.392156837959e-05 2.000000000000e-04
1.608311126442e-03 1.072790759290e-04 6.021600183031e-05
1.626341269821e-03 1.561325339613e-03 5.145151749586e-05
1.149901260625e-04 1.482566137381e-03 6.658814686694e-05
6.074553359040e-05 1.773324123385e-03 1.432807921693e-04
1.316439959453e-03 5.456677437619e-04 7.846615870525e-05
3.614193414676e-04 1.445823417601e-03 1.711163433471e-04
5.506424098949e-04 4.700378154806e-04 3.460179042752e-05
1.060375614708e-03 2.335548459290e-04 1.551561077619e-04
8.386874025782e-04 1.594587255713e-03 1.480578840805e-04
8.723193133208e-04 4.103824893721e-05 4.341640395851e-05
1.479658220941e-03 1.434876008272e-03 9.529345488696e-05
1.596996407488e-03 6.167174270244e-04 1.620733488733e-04
1.087560113536e-03 9.767092640763e-04 9.221563628644e-05
1.638851269638e-03 1.790956168601e-03 1.454774216728e-04
8.025348333255e-04 4.777936571403e-04 2.000000000000e-04
1.874330309998e-03 8.433696574239e-04 1.012038007822e-04
1.241471664594e-03 7.681806628858e-04 7.670593072263e-05
1.883508395787e-03 3.625369479416e-04 6.001797532344e-05
9.679437944550e-05 7.938540964704e-04 1.220221379356e-04
1.771251504728e-03 4.461927401056e-04 7.998228341285e-05
1.120435198985e-03 1.579197932950e-03 8.070471506067e-05
1.381508018641e-03 1.218450974629e-03 8.372522422425e-05
4.944505732138e-04 6.163526563634e-04 1.221323157408e-04
1.130862482397e-03 1.973534829407e-03 5.177981388138e-05
6.503170871203e-04 6.647252682478e-04 4.106811134437e-05
2.709337642827e-04 1.270552904321e-03 2.613386119869e-05
1.870747878956e-03 1.536045594813e-03 1.606945946153e-04
1.850495870766e-03 5.983416349651e-04 9.156662650065e-05
1.362850663621e-03 7.197830332697e-05 1.877722688282e-04
4.966566153866e-04 1.676460421184e-03 8.785537854368e-05
